t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tk,NFO,79632,NIFTY24APR25C24300,2,75,0.05,57.40,36.02,42.20,1745209404,53.05,63.20,39.30,51.59,16743750,3242400,1919025,57.25,57.40,75,2850,2025-04-21 09:53:24.046
tf,NFO,79632,,,,,57.05,35.19,,1745209404,,,,,,,,,,,,2025-04-21 09:53:24.344
tf,NFO,79632,,,,,56.60,34.12,,1745209406,,,,51.60,16755675,,,56.60,56.75,1425,1650,2025-04-21 09:53:25.787
tf,NFO,79632,,,,,56.70,34.36,,1745209406,,,,,,,,,,,,2025-04-21 09:53:26.411
tf,NFO,79632,,,,,56.85,34.72,,1745209407,,,,,16760925,,,56.70,56.90,1575,2325,2025-04-21 09:53:27.433
tf,NFO,79632,,,,,56.35,33.53,,1745209408,,,,,,,,,,,,2025-04-21 09:53:28.452
tf,NFO,79632,,,,,56.50,33.89,,1745209409,,,,,16764675,,,56.40,56.55,300,1500,2025-04-21 09:53:29.100
tf,NFO,79632,,,,,56.35,33.53,,1745209409,,,,,,,,,,,,2025-04-21 09:53:29.575
tf,NFO,79632,,,,,56.55,34.00,,1745209410,,,,,,,,,,,,2025-04-21 09:53:30.346
tf,NFO,79632,,,,,56.50,33.89,,1745209411,,,,,16767375,,,56.45,56.65,1350,1425,2025-04-21 09:53:30.739
tf,NFO,79632,,,,,56.95,34.95,,1745209412,,,,,16770225,,,56.55,56.75,1425,2025,2025-04-21 09:53:32.367
tf,NFO,79632,,,,,56.35,33.53,,1745209413,,,,,,,,,,,,2025-04-21 09:53:33.377
tf,NFO,79632,,,,,56.30,33.41,,1745209414,,,,,16772925,,,56.20,56.35,825,1350,2025-04-21 09:53:34.007
tf,NFO,79632,,,,,56.90,34.83,,1745209414,,,,,,,,,,,,2025-04-21 09:53:34.351
tf,NFO,79632,,,,,56.50,33.89,,1745209415,,,,,,,,,,,,2025-04-21 09:53:35.352
tf,NFO,79632,,,,,56.30,33.41,,1745209416,,,,,16776900,,,56.50,56.65,1050,375,2025-04-21 09:53:35.753
tf,NFO,79632,,,,,56.70,34.36,,1745209416,,,,,,,,,,,,2025-04-21 09:53:36.352
tf,NFO,79632,,,,,56.80,34.60,,1745209417,,,,,16778550,,,56.70,56.90,2400,2250,2025-04-21 09:53:37.356
tf,NFO,79632,,,,,56.85,34.72,,1745209418,,,,,,,,,,,,2025-04-21 09:53:38.351
tf,NFO,79632,,,,,56.90,34.83,,1745209419,,,,,16785825,,,56.95,57.10,150,1875,2025-04-21 09:53:39.145
tf,NFO,79632,,,,,57.20,35.55,,1745209419,,,,,,,,,,,,2025-04-21 09:53:39.470
tf,NFO,79632,,,,,57.30,35.78,,1745209420,,,,,,,,,,,,2025-04-21 09:53:40.421
tf,NFO,79632,,,,,57.65,36.61,,1745209421,,,,51.61,16792350,,,57.50,57.65,975,750,2025-04-21 09:53:40.755
tf,NFO,79632,,,,,57.60,36.49,,1745209421,,,,,,,,,,,,2025-04-21 09:53:41.367
tf,NFO,79632,,,,,57.30,35.78,,1745209422,,,,,,,,,,,,2025-04-21 09:53:42.372
tf,NFO,79632,,,,,,,,1745209422,,,,,16798500,,,57.15,57.30,1275,1800,2025-04-21 09:53:42.374
tf,NFO,79632,,,,,56.80,34.60,,1745209423,,,,,,,,,,,,2025-04-21 09:53:43.360
tf,NFO,79632,,,,,56.65,34.24,,1745209424,,,,,16802175,,,56.55,56.65,750,75,2025-04-21 09:53:43.966
tf,NFO,79632,,,,,57.15,35.43,,1745209424,,,,,,,,,,,,2025-04-21 09:53:44.361
tf,NFO,79632,,,,,57.00,35.07,,1745209425,,,,,,,,,,,,2025-04-21 09:53:45.361
tf,NFO,79632,,,,,56.60,34.12,,1745209426,,,,,16805925,,,56.60,56.75,900,825,2025-04-21 09:53:45.850
tf,NFO,79632,,,,,56.65,34.24,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.489
tf,NFO,79632,,,,,56.85,34.72,,1745209427,,,,,,,,,,,,2025-04-21 09:53:47.358
tf,NFO,79632,,,,,,,,1745209427,,,,,16806825,,,56.90,57.00,1125,900,2025-04-21 09:53:47.391
tf,NFO,79632,,,,,57.10,35.31,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.368
tf,NFO,79632,,,,,57.00,35.07,,1745209429,,,,,16811325,,,56.75,56.90,1425,1125,2025-04-21 09:53:48.997
tf,NFO,79632,,,,,57.10,35.31,,1745209429,,,,,,,,,,,,2025-04-21 09:53:49.359
tf,NFO,79632,,,,,56.60,34.12,,1745209430,,,,,,,,,,,,2025-04-21 09:53:50.361
tf,NFO,79632,,,,,56.65,34.24,,1745209430,,,,,16814850,,,56.65,56.75,750,75,2025-04-21 09:53:50.589
tf,NFO,79632,,,,,56.90,34.83,,1745209431,,,,,,,,,,,,2025-04-21 09:53:51.369
tf,NFO,79632,,,,,,,,1745209432,,,,,16818225,,,56.80,56.95,975,750,2025-04-21 09:53:52.418
tf,NFO,79632,,,,,57.00,35.07,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.431
tf,NFO,79632,,,,,56.65,34.24,,1745209434,,,,51.62,16820025,,,56.65,56.80,1500,1650,2025-04-21 09:53:54.040
tf,NFO,79632,,,,,56.75,34.48,,1745209434,,,,,,,,,,,,2025-04-21 09:53:54.397
tf,NFO,79632,,,,,56.35,33.53,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.416
tf,NFO,79632,,,,,56.40,33.65,,1745209435,,,,,16825875,,,56.60,56.75,225,825,2025-04-21 09:53:55.592
tf,NFO,79632,,,,,56.80,34.60,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.388
tf,NFO,79632,,,,,56.20,33.18,,1745209437,,,,,16828125,,,56.20,56.30,300,75,2025-04-21 09:53:57.379
tf,NFO,79632,,,,,56.70,34.36,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.368
tf,NFO,79632,,,,,56.80,34.60,,1745209439,,,,,16830750,,,56.80,56.90,75,,2025-04-21 09:53:59.036
tf,NFO,79632,,,,,56.75,34.48,,1745209439,,,,,,,,,,,,2025-04-21 09:53:59.453
tf,NFO,79632,,,,,56.85,34.72,,1745209440,,,,,,,,,,,,2025-04-21 09:54:00.395
tf,NFO,79632,,,,,,,,1745209440,,,,,16835850,,,56.85,57.05,2025,1275,2025-04-21 09:54:00.664
