t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79529,,,,,162.60,35.50,,1745209424,,,,148.08,61066800,,,162.30,162.60,75,1200,2025-04-21 09:53:43.857
tf,NFO,79529,,,,,164.35,36.96,,1745209424,,,,,,,,,,,,2025-04-21 09:53:44.388
tf,NFO,79529,,,,,162.90,35.75,,1745209425,,,,,,,,,,,,2025-04-21 09:53:45.380
tf,NFO,79529,,,,,162.65,35.54,,1745209425,,,,,61087500,,,162.65,162.95,300,75,2025-04-21 09:53:45.457
tf,NFO,79529,,,,,163.00,35.83,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.515
tf,NFO,79529,,,,,,,,1745209427,,,,148.09,61105050,,,162.70,163.10,750,1050,2025-04-21 09:53:47.080
tf,NFO,79529,,,,,163.65,36.38,,1745209427,,,,,,,,,,,,2025-04-21 09:53:47.400
tf,NFO,79529,,,,,164.00,36.67,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.385
tf,NFO,79529,,,,,163.15,35.96,,1745209429,,,,,61117650,,,163.05,163.40,375,600,2025-04-21 09:53:48.863
tf,NFO,79529,,,,,163.80,36.50,,1745209429,,,,,,,,,,,,2025-04-21 09:53:49.385
tf,NFO,79529,,,,,162.90,35.75,,1745209430,,,,,,,,,,,,2025-04-21 09:53:50.384
tf,NFO,79529,,,,,162.75,35.62,,1745209430,,,,148.10,61138050,,,162.50,162.80,225,675,2025-04-21 09:53:50.464
tf,NFO,79529,,,,,163.80,36.50,,1745209431,,,,,,,,,,,,2025-04-21 09:53:51.395
tf,NFO,79529,,,,,,,,1745209432,,,,,61155225,,,163.70,164.05,375,150,2025-04-21 09:53:52.072
tf,NFO,79529,,,,,163.60,36.33,,1745209432,,,,,,,,,,,,2025-04-21 09:53:52.420
tf,NFO,79529,,,,,163.85,36.54,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.465
tf,NFO,79529,,,,,163.15,35.96,,1745209434,,,,148.11,61176225,,,162.95,163.30,,750,2025-04-21 09:53:53.900
tf,NFO,79529,,,,,163.20,36.00,,1745209434,,,,,,,,,,,,2025-04-21 09:53:54.418
tf,NFO,79529,,,,,162.60,35.50,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.454
tf,NFO,79529,,,,,162.25,35.21,,1745209435,,,,,61194975,,,162.25,162.50,1200,975,2025-04-21 09:53:55.490
tf,NFO,79529,,,,,163.50,36.25,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.406
tf,NFO,79529,,,,,163.40,36.17,,1745209437,,,,148.12,61214325,,,162.85,163.20,450,300,2025-04-21 09:53:57.078
tf,NFO,79529,,,,,162.20,35.17,,1745209437,,,,,,,,,,,,2025-04-21 09:53:57.596
tf,NFO,79529,,,,,163.05,35.88,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.389
tf,NFO,79529,,,,,162.75,35.62,,1745209439,,,,,61245375,,,162.75,163.10,225,375,2025-04-21 09:53:58.886
tf,NFO,79529,,,,,163.20,36.00,,1745209439,,,,,,,,,,,,2025-04-21 09:53:59.455
tf,NFO,79529,,,,,163.35,36.12,,1745209440,,,,,,,,,,,,2025-04-21 09:54:00.421
tf,NFO,79529,,,,,,,,1745209440,,,,148.13,61264800,,,162.95,163.35,375,,2025-04-21 09:54:00.632
tf,NFO,79529,,,,,162.90,35.75,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.457
tf,NFO,79529,,,,,162.60,35.50,,1745209442,,,,,61288725,,,162.55,162.95,1350,,2025-04-21 09:54:02.090
tf,NFO,79529,,,,,163.75,36.46,,1745209442,,,,,,,,,,,,2025-04-21 09:54:02.477
tf,NFO,79529,,,,,163.00,35.83,,1745209443,,,,,,,,,,,,2025-04-21 09:54:03.394
tf,NFO,79529,,,,,162.25,35.21,,1745209444,,,,148.14,61312050,,,162.45,162.60,225,1575,2025-04-21 09:54:03.891
tf,NFO,79529,,,,,163.10,35.92,,1745209444,,,,,,,,,,,,2025-04-21 09:54:04.392
tf,NFO,79529,,,,,162.85,35.71,,1745209445,,,,,,,,,,,,2025-04-21 09:54:05.395
tf,NFO,79529,,,,,162.55,35.46,,1745209445,,,,,61324275,,,162.60,162.90,75,750,2025-04-21 09:54:05.566
tf,NFO,79529,,,,,161.55,34.62,,1745209446,,,,,,,,,,,,2025-04-21 09:54:06.397
tf,NFO,79529,,,,,162.10,35.08,,1745209447,,,,148.15,61346550,,,162.10,162.40,,1050,2025-04-21 09:54:07.073
tf,NFO,79529,,,,,162.80,35.67,,1745209447,,,,,,,,,,,,2025-04-21 09:54:07.404
tf,NFO,79529,,,,,162.75,35.62,,1745209448,,,,,,,,,,,,2025-04-21 09:54:08.398
tf,NFO,79529,,,,,162.60,35.50,,1745209449,,,,148.16,61385400,,,162.20,162.60,450,1200,2025-04-21 09:54:08.877
tf,NFO,79529,,,,,162.35,35.29,,1745209449,,,,,,,,,,,,2025-04-21 09:54:09.398
tf,NFO,79529,,,,,162.00,35.00,,1745209450,,,,,61404075,,,161.80,161.95,150,150,2025-04-21 09:54:10.479
tf,NFO,79529,,,,,162.20,35.17,,1745209451,,,,,,,,,,,,2025-04-21 09:54:11.397
tf,NFO,79529,,,,,162.05,35.04,,1745209452,,,,,61415850,,,162.15,162.45,300,225,2025-04-21 09:54:12.080
tf,NFO,79529,,,,,161.75,34.79,,1745209452,,,,,,,,,,,,2025-04-21 09:54:12.490
tf,NFO,79529,,,,,161.25,34.38,,1745209453,,,,,,,,,,,,2025-04-21 09:54:13.559
tf,NFO,79529,,,,,162.00,35.00,,1745209454,,,,148.17,61432125,,,161.70,161.95,,1800,2025-04-21 09:54:13.978
tf,NFO,79529,,,,,161.80,34.83,,1745209454,,,,,,,,,,,,2025-04-21 09:54:14.456
tf,NFO,79529,,,,,161.65,34.71,,1745209455,,,,,,,,,,,,2025-04-21 09:54:15.428
tf,NFO,79529,,,,,162.00,35.00,,1745209455,,,,,61452150,,,162.00,162.15,450,375,2025-04-21 09:54:15.508
tf,NFO,79529,,,,,163.05,35.88,,1745209456,,,,,,,,,,,,2025-04-21 09:54:16.417
tf,NFO,79529,,,,,162.95,35.79,,1745209457,,,,148.18,61475250,,,162.95,163.30,900,300,2025-04-21 09:54:17.086
tf,NFO,79529,,,,,163.05,35.88,,1745209457,,,,,,,,,,,,2025-04-21 09:54:17.423
tf,NFO,79529,,,,,163.20,36.00,,1745209458,,,,,,,,,,,,2025-04-21 09:54:18.410
tf,NFO,79529,,,,,163.30,36.08,,1745209459,,,,,61492275,,,163.05,,225,1425,2025-04-21 09:54:18.900
tf,NFO,79529,,,,,164.20,36.83,,1745209459,,,,,,,,,,,,2025-04-21 09:54:20.066
tf,NFO,79529,,,,,165.15,37.62,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.494
tf,NFO,79529,,,,,164.70,37.25,,1745209460,,,,148.20,61548300,,,164.75,165.15,450,900,2025-04-21 09:54:20.584
tf,NFO,79529,,,,,165.05,37.54,,1745209461,,,,,,,,,,,,2025-04-21 09:54:21.415
tf,NFO,79529,,,,,164.55,37.12,,1745209462,,,,,61575900,,,164.55,164.95,375,450,2025-04-21 09:54:22.191
tf,NFO,79529,,,,,164.80,37.33,,1745209462,,,,,,,,,,,,2025-04-21 09:54:22.514
tf,NFO,79529,,,,,164.20,36.83,,1745209463,,,,,,,,,,,,2025-04-21 09:54:23.406
tf,NFO,79529,,,,,164.85,37.38,,1745209464,,,,148.21,61599150,,,164.75,165.00,75,75,2025-04-21 09:54:24.010
tf,NFO,79529,,,,,164.65,37.21,,1745209464,,,,,,,,,,,,2025-04-21 09:54:24.478
tf,NFO,79529,,,,,164.50,37.08,,1745209465,,,,,,,,,,,,2025-04-21 09:54:25.606
tf,NFO,79529,,,,,164.40,37.00,,1745209465,,,,148.22,61622400,,,164.05,164.40,150,1050,2025-04-21 09:54:25.610
tf,NFO,79529,,,,,164.05,36.71,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.622
tf,NFO,79529,,,,,164.75,37.29,,1745209467,,,,,61640850,,,164.40,164.75,225,975,2025-04-21 09:54:27.133
tf,NFO,79529,,,,,164.00,36.67,,1745209467,,,,,,,,,,,,2025-04-21 09:54:27.409
tf,NFO,79529,,,,,163.90,36.58,,1745209468,,,,,,,,,,,,2025-04-21 09:54:28.409
tf,NFO,79529,,,,,163.85,36.54,,1745209469,,,,,61652550,,,163.80,164.15,75,450,2025-04-21 09:54:28.905
tf,NFO,79529,,,,,165.00,37.50,,1745209469,,,,,,,,,,,,2025-04-21 09:54:29.426
tf,NFO,79529,,,,,163.50,36.25,,1745209470,,,,,,,,,,,,2025-04-21 09:54:30.494
tf,NFO,79529,,,,,163.15,35.96,,1745209470,,,,148.23,61677750,,,163.15,163.45,225,150,2025-04-21 09:54:30.506
tf,NFO,79529,,,,,164.20,36.83,,1745209471,,,,,,,,,,,,2025-04-21 09:54:31.411
tf,NFO,79529,,,,,163.85,36.54,,1745209472,,,,148.24,61700925,,,163.45,163.60,75,750,2025-04-21 09:54:32.183
tf,NFO,79529,,,,,163.95,36.62,,1745209472,,,,,,,,,,,,2025-04-21 09:54:32.552
tf,NFO,79529,,,,,163.45,36.21,,1745209473,,,,,,,,,,,,2025-04-21 09:54:33.441
tf,NFO,79529,,,,,164.15,36.79,,1745209474,,,,,61724625,,,164.15,164.40,,450,2025-04-21 09:54:33.997
tf,NFO,79529,,,,,164.55,37.12,,1745209474,,,,,,,,,,,,2025-04-21 09:54:34.417
tf,NFO,79529,,,,,163.95,36.62,,1745209475,,,,,,,,,,,,2025-04-21 09:54:35.463
tf,NFO,79529,,,,,163.85,36.54,,1745209475,,,,148.25,61741350,,,163.45,163.80,300,600,2025-04-21 09:54:35.628
tf,NFO,79529,,,,,164.75,37.29,,1745209476,,,,,,,,,,,,2025-04-21 09:54:36.415
tf,NFO,79529,,,,,,,,1745209477,,,,,61754475,,,164.40,164.75,1800,75,2025-04-21 09:54:37.147
tf,NFO,79529,,,,,164.50,37.08,,1745209477,,,,,,,,,,,,2025-04-21 09:54:37.414
tf,NFO,79529,,,,,163.90,36.58,,1745209478,,,,,,,,,,,,2025-04-21 09:54:38.420
tf,NFO,79529,,,,,164.50,37.08,,1745209479,,,,148.26,61777275,,,164.30,164.55,150,,2025-04-21 09:54:38.773
tf,NFO,79529,,,,,164.90,37.42,,1745209479,,,,,,9363075,,,,,,2025-04-21 09:54:39.558
tf,NFO,79529,,,,,164.70,37.25,,1745209480,,,,,,,,,,,,2025-04-21 09:54:40.417
tf,NFO,79529,,,,,164.55,37.12,,1745209480,,,,,61805175,,,164.40,164.75,750,375,2025-04-21 09:54:40.516
tf,NFO,79529,,,,,164.60,37.17,,1745209481,,,,,,,,,,,,2025-04-21 09:54:41.415
tf,NFO,79529,,,,,165.00,37.50,,1745209482,,,,148.27,61822050,,,164.75,165.00,75,7500,2025-04-21 09:54:42.118
tf,NFO,79529,,,,,164.85,37.38,,1745209482,,,,,,,,,,,,2025-04-21 09:54:42.431
tf,NFO,79529,,,,,163.50,36.25,,1745209483,,,,,,,,,,,,2025-04-21 09:54:43.417
tf,NFO,79529,,,,,163.70,36.42,,1745209484,,,,,61851525,,,163.70,164.10,750,975,2025-04-21 09:54:43.723
tf,NFO,79529,,,,,164.15,36.79,,1745209484,,,,,,,,,,,,2025-04-21 09:54:44.419
tf,NFO,79529,,,,,164.50,37.08,,1745209485,,,,,,,,,,,,2025-04-21 09:54:45.536
tf,NFO,79529,,,,,164.95,37.46,,1745209485,,,,148.28,61877100,,,164.70,165.00,450,8025,2025-04-21 09:54:45.538
tf,NFO,79529,,,,,164.60,37.17,,1745209486,,,,,,,,,,,,2025-04-21 09:54:46.515
tf,NFO,79529,,,,,165.00,37.50,,1745209487,,,,148.29,61900575,,,164.80,,150,7350,2025-04-21 09:54:47.156
tf,NFO,79529,,,,,164.75,37.29,,1745209487,,,,,,,,,,,,2025-04-21 09:54:47.526
tf,NFO,79529,,,,,165.20,37.67,,1745209488,,,,,,,,,,,,2025-04-21 09:54:48.424
tf,NFO,79529,,,,,164.65,37.21,,1745209489,,,,,61924275,,,164.65,,750,150,2025-04-21 09:54:48.729
tf,NFO,79529,,,,,165.00,37.50,,1745209489,,,,,,,,,,,,2025-04-21 09:54:49.427
tf,NFO,79529,,,,,165.40,37.83,,1745209490,,,,148.30,61944825,,,165.00,165.40,1425,225,2025-04-21 09:54:50.529
tf,NFO,79529,,,,,164.75,37.29,,1745209491,,,,,,,,,,,,2025-04-21 09:54:51.446
tf,NFO,79529,,,,,164.90,37.42,,1745209492,,,,,61961025,,,164.60,164.95,225,900,2025-04-21 09:54:52.208
tf,NFO,79529,,,,,165.70,38.08,,1745209492,,,,,,,,,,,,2025-04-21 09:54:52.459
tf,NFO,79529,,,,,165.80,38.17,,1745209493,,,,,,,,,,,,2025-04-21 09:54:53.623
tf,NFO,79529,,,,,165.85,38.21,,1745209494,,,,148.32,62014275,,,165.85,166.20,525,150,2025-04-21 09:54:53.765
tf,NFO,79529,,,,,166.10,38.42,,1745209494,,,,,,,,,,,,2025-04-21 09:54:54.424
tf,NFO,79529,,,,,165.95,38.29,,1745209495,,,,,,,,,,,,2025-04-21 09:54:55.426
tf,NFO,79529,,,,,166.10,38.42,,1745209495,,,,148.33,62052225,,,165.75,166.05,450,75,2025-04-21 09:54:55.540
tf,NFO,79529,,,,,165.85,38.21,,1745209496,,,,,,,,,,,,2025-04-21 09:54:56.425
tf,NFO,79529,,,,,165.30,37.75,,1745209497,,,,148.34,62092950,,,164.90,165.30,600,225,2025-04-21 09:54:57.149
tf,NFO,79529,,,,,165.40,37.83,,1745209497,,,,,,,,,,,,2025-04-21 09:54:57.461
tf,NFO,79529,,,,,165.95,38.29,,1745209498,,,,,,,,,,,,2025-04-21 09:54:58.600
tf,NFO,79529,,,,,166.20,38.50,,1745209499,,,,148.35,62116425,,,165.80,166.15,75,675,2025-04-21 09:54:58.874
tf,NFO,79529,,,,,166.40,38.67,,1745209499,,,,,,,,,,,,2025-04-21 09:54:59.795
tf,NFO,79529,,,,,167.00,39.17,,1745209500,,,,,,,,,,,,2025-04-21 09:55:00.499
tf,NFO,79529,,,,,166.45,38.71,,1745209500,,,,148.37,62180250,,,166.45,166.80,,300,2025-04-21 09:55:00.610
tf,NFO,79529,,,,,165.80,38.17,,1745209501,,,,,,,,,,,,2025-04-21 09:55:01.440
tf,NFO,79529,,,,,165.00,37.50,,1745209502,,,,148.38,62213250,,,165.00,165.35,150,525,2025-04-21 09:55:02.150
tf,NFO,79529,,,,,164.55,37.12,,1745209502,,,,,,,,,,,,2025-04-21 09:55:02.434
tf,NFO,79529,,,,,165.35,37.79,,1745209503,,,,,,,,,,,,2025-04-21 09:55:03.432
tf,NFO,79529,,,,,165.65,38.04,,1745209504,,,,,62238675,,,165.20,165.60,1800,750,2025-04-21 09:55:03.754
tf,NFO,79529,,,,,166.05,38.38,,1745209504,,,,,,,,,,,,2025-04-21 09:55:04.431
tf,NFO,79529,,,,,166.35,38.62,,1745209505,,,,148.39,62270325,,,166.10,166.35,150,525,2025-04-21 09:55:05.757
tf,NFO,79529,,,,,165.95,38.29,,1745209506,,,,,,,,,,,,2025-04-21 09:55:06.547
tf,NFO,79529,,,,,166.20,38.50,,1745209507,,,,148.40,62301075,,,166.20,166.60,75,1350,2025-04-21 09:55:07.175
tf,NFO,79529,,,,,165.95,38.29,,1745209507,,,,,,,,,,,,2025-04-21 09:55:07.437
tf,NFO,79529,,,,,166.90,39.08,,1745209508,,,,,,,,,,,,2025-04-21 09:55:08.502
tf,NFO,79529,,,,,167.45,39.54,,1745209509,,,,148.41,62328225,,,167.20,167.45,,375,2025-04-21 09:55:08.878
tf,NFO,79529,,,,,166.65,38.88,,1745209509,,,,,,,,,,,,2025-04-21 09:55:09.436
tf,NFO,79529,,,,,167.75,39.79,,1745209510,,,,,,,,,,,,2025-04-21 09:55:10.442
tf,NFO,79529,,,,,167.50,39.58,,1745209510,,,,148.42,62379150,,,167.10,167.50,375,1050,2025-04-21 09:55:10.562
tf,NFO,79529,,,,,167.40,39.50,,1745209512,,,,,,,,,,,,2025-04-21 09:55:11.642
tf,NFO,79529,,,,,167.45,39.54,,1745209512,,,,148.44,62423775,,,167.20,167.45,150,75,2025-04-21 09:55:12.237
tf,NFO,79529,,,,,166.60,38.83,,1745209512,,,,,,,,,,,,2025-04-21 09:55:12.536
tf,NFO,79529,,,,,167.60,39.67,,1745209513,,,,,,,,,,,,2025-04-21 09:55:13.453
tf,NFO,79529,,,,,167.85,39.88,,1745209514,,,,148.45,62470125,,,167.70,168.05,900,225,2025-04-21 09:55:13.767
tf,NFO,79529,,,,,168.25,40.21,,1745209514,,,,,,,,,,,,2025-04-21 09:55:14.444
tf,NFO,79529,,,,,169.90,41.58,,1745209515,,,,148.47,62540475,,,169.80,169.90,525,450,2025-04-21 09:55:15.584
tf,NFO,79529,,,,,169.30,41.08,,1745209516,,,,,,,,,,,,2025-04-21 09:55:16.443
tf,NFO,79529,,,,,175.55,46.29,,1745209517,,177.00,,148.60,62871900,,,175.60,175.90,150,75,2025-04-21 09:55:17.179
tf,NFO,79529,,,,,175.30,46.08,,1745209517,,,,,,,,,,,,2025-04-21 09:55:17.454
tf,NFO,79529,,,,,176.80,47.33,,1745209518,,,,,,,,,,,,2025-04-21 09:55:18.451
tf,NFO,79529,,,,,177.00,47.50,,1745209519,,,,148.66,63010125,,,176.55,177.00,225,3525,2025-04-21 09:55:18.872
tf,NFO,79529,,,,,175.05,45.88,,1745209520,,,,,,,,,,,,2025-04-21 09:55:19.876
tf,NFO,79529,,,,,174.80,45.67,,1745209520,,,,,,,,,,,,2025-04-21 09:55:20.441
tf,NFO,79529,,,,,175.05,45.88,,1745209520,,,,148.72,63151875,,,175.05,175.50,450,1125,2025-04-21 09:55:20.589
tf,NFO,79529,,,,,176.80,47.33,,1745209521,,,,,,,,,,,,2025-04-21 09:55:21.442
tf,NFO,79529,,,,,178.20,48.50,,1745209522,,178.50,,148.78,63282675,,,177.80,178.20,600,375,2025-04-21 09:55:22.182
tf,NFO,79529,,,,,178.50,48.75,,1745209523,,,,,,,,,,,,2025-04-21 09:55:23.445
tf,NFO,79529,,,,,179.25,49.38,,1745209524,,179.95,,148.86,63438375,,,178.90,179.35,150,300,2025-04-21 09:55:23.784
tf,NFO,79529,,,,,179.00,49.17,,1745209524,,,,,,,,,,,,2025-04-21 09:55:24.448
tf,NFO,79529,,,,,178.00,48.33,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.685
tf,NFO,79529,,,,,177.85,48.21,,1745209525,,,,148.93,63585000,,,177.40,177.85,300,900,2025-04-21 09:55:25.691
tf,NFO,79529,,,,,178.45,48.71,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.463
tf,NFO,79529,,,,,180.10,50.08,,1745209527,,181.20,,149.02,63789000,,,180.10,180.45,900,75,2025-04-21 09:55:27.189
tf,NFO,79529,,,,,179.80,49.83,,1745209527,,,,,,,,,,,,2025-04-21 09:55:27.450
tf,NFO,79529,,,,,180.20,50.17,,1745209529,,,,,,,,,,,,2025-04-21 09:55:28.649
tf,NFO,79529,,,,,180.60,50.50,,1745209529,,,,149.09,63919500,,,180.25,180.65,150,825,2025-04-21 09:55:28.789
tf,NFO,79529,,,,,179.75,49.79,,1745209529,,,,,,,,,,,,2025-04-21 09:55:29.447
tf,NFO,79529,,,,,178.70,48.92,,1745209530,,,,149.13,64007925,,,178.25,178.75,600,1200,2025-04-21 09:55:30.392
tf,NFO,79529,,,,,178.75,48.96,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.450
tf,NFO,79529,,,,,180.00,50.00,,1745209531,,,,,,,,,,,,2025-04-21 09:55:31.455
tf,NFO,79529,,,,,179.05,49.21,,1745209532,,,,149.17,64090050,,,179.05,179.35,525,75,2025-04-21 09:55:32.018
tf,NFO,79529,,,,,179.20,49.33,,1745209532,,,,,,,,,,,,2025-04-21 09:55:32.623
tf,NFO,79529,,,,,179.80,49.83,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.460
tf,NFO,79529,,,,,179.65,49.71,,1745209534,,,,149.21,64184100,,,179.30,179.60,150,,2025-04-21 09:55:33.809
tf,NFO,79529,,,,,178.75,48.96,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.450
tf,NFO,79529,,,,,177.30,47.75,,1745209535,,,,149.23,64232250,,,177.30,177.60,225,,2025-04-21 09:55:35.403
tf,NFO,79529,,,,,177.20,47.67,,1745209535,,,,,,,,,,,,2025-04-21 09:55:35.459
tf,NFO,79529,,,,,176.60,47.17,,1745209537,,,,,,,,,,,,2025-04-21 09:55:36.657
tf,NFO,79529,,,,,177.70,48.08,,1745209537,,,,149.26,64305525,,,177.45,177.65,75,,2025-04-21 09:55:37.003
tf,NFO,79529,,,,,178.60,48.83,,1745209537,,,,,,,,,,,,2025-04-21 09:55:37.453
tf,NFO,79529,,,,,178.70,48.92,,1745209538,,,,,,,,,,,,2025-04-21 09:55:38.473
tf,NFO,79529,,,,,178.30,48.58,,1745209538,,,,149.29,64359750,,,178.40,178.80,150,750,2025-04-21 09:55:38.624
tf,NFO,79529,,,,,178.90,49.08,,1745209539,,,,,,,,,,,,2025-04-21 09:55:39.565
tf,NFO,79529,,,,,179.10,49.25,,1745209540,,,,149.31,64401075,,,178.65,179.10,300,225,2025-04-21 09:55:40.407
tf,NFO,79529,,,,,178.60,48.83,,1745209540,,,,,,,,,,,,2025-04-21 09:55:40.565
tf,NFO,79529,,,,,178.75,48.96,,1745209541,,,,,,,,,,,,2025-04-21 09:55:41.573
tf,NFO,79529,,,,,179.40,49.50,,1745209542,,,,149.32,64429950,,,179.15,179.60,375,375,2025-04-21 09:55:42.015
tf,NFO,79529,,,,,179.20,49.33,,1745209542,,,,,,,,,,,,2025-04-21 09:55:42.463
tf,NFO,79529,,,,,179.80,49.83,,1745209543,,,,,,,,,,,,2025-04-21 09:55:43.459
tf,NFO,79529,,,,,180.15,50.12,,1745209543,,,,149.36,64505700,,,179.70,180.20,1050,975,2025-04-21 09:55:43.612
tf,NFO,79529,,,,,180.65,50.54,,1745209544,,,,,,,,,,,,2025-04-21 09:55:44.458
tf,NFO,79529,,,,,178.90,49.08,,1745209545,,181.55,,149.39,64580100,,,178.50,178.90,150,525,2025-04-21 09:55:45.499
tf,NFO,79529,,,,,178.55,48.79,,1745209545,,,,,,,,,,,,2025-04-21 09:55:45.515
tf,NFO,79529,,,,,178.80,49.00,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.532
tf,NFO,79529,,,,,178.45,48.71,,1745209547,,,,149.42,64638600,,,178.45,178.80,300,600,2025-04-21 09:55:47.024
tf,NFO,79529,,,,,178.20,48.50,,1745209547,,,,,,,,,,,,2025-04-21 09:55:47.459
tf,NFO,79529,,,,,178.55,48.79,,1745209548,,,,,,,,,,,,2025-04-21 09:55:48.461
tf,NFO,79529,,,,,179.00,49.17,,1745209548,,,,149.43,64675650,,,178.60,178.95,750,300,2025-04-21 09:55:48.634
tf,NFO,79529,,,,,179.10,49.25,,1745209549,,,,,,,,,,,,2025-04-21 09:55:49.467
tf,NFO,79529,,,,,178.40,48.67,,1745209550,,,,149.46,64723425,,,178.30,178.70,825,150,2025-04-21 09:55:50.422
tf,NFO,79529,,,,,178.95,49.12,,1745209550,,,,,,,,,,,,2025-04-21 09:55:50.461
tf,NFO,79529,,,,,178.40,48.67,,1745209551,,,,,,,,,,,,2025-04-21 09:55:51.470
tf,NFO,79529,,,,,178.05,48.38,,1745209552,,,,149.47,64761975,,,178.00,178.40,3000,750,2025-04-21 09:55:52.251
tf,NFO,79529,,,,,177.15,47.62,,1745209553,,,,,,,,,,,,2025-04-21 09:55:52.666
