t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79517,,,,,220.40,33.98,,1745209432,,,,,21701925,,,220.05,220.50,225,375,2025-04-21 09:53:52.041
tf,NFO,79517,,,,,219.70,33.56,,1745209432,,,,,,,,,,,,2025-04-21 09:53:52.573
tf,NFO,79517,,,,,220.00,33.74,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.498
tf,NFO,79517,,,,,218.70,32.95,,1745209434,,,,196.64,21704175,,,218.90,219.40,675,525,2025-04-21 09:53:53.848
tf,NFO,79517,,,,,219.10,33.19,,1745209434,,,,,,,,,,,,2025-04-21 09:53:54.609
tf,NFO,79517,,,,,218.60,32.89,,1745209435,,,,,21707100,,,218.05,218.45,150,150,2025-04-21 09:53:55.460
tf,NFO,79517,,,,,219.95,33.71,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.527
tf,NFO,79517,,,,,218.95,33.10,,1745209437,,,,,21710175,,,218.85,219.40,375,450,2025-04-21 09:53:57.049
tf,NFO,79517,,,,,217.60,32.28,,1745209437,,,,,,,,,,,,2025-04-21 09:53:57.509
tf,NFO,79517,,,,,218.60,32.89,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.504
tf,NFO,79517,,,,,218.55,32.86,,1745209439,,,,196.65,21715950,,,218.75,219.25,75,375,2025-04-21 09:53:58.879
tf,NFO,79517,,,,,219.00,33.13,,1745209439,,,,,,,,,,,,2025-04-21 09:53:59.607
tf,NFO,79517,,,,,219.10,33.19,,1745209440,,,,196.66,21723600,,,218.95,219.50,750,,2025-04-21 09:54:00.452
tf,NFO,79517,,,,,219.30,33.31,,1745209440,,,,,,,,,,,,2025-04-21 09:54:00.635
tf,NFO,79517,,,,,218.75,32.98,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.622
tf,NFO,79517,,,,,219.10,33.19,,1745209442,,,,,21726225,,,218.65,219.15,225,300,2025-04-21 09:54:02.063
tf,NFO,79517,,,,,219.95,33.71,,1745209442,,,,,,,,,,,,2025-04-21 09:54:02.515
tf,NFO,79517,,,,,219.40,33.37,,1745209443,,,,,,,,,,,,2025-04-21 09:54:03.511
tf,NFO,79517,,,,,218.75,32.98,,1745209444,,,,,21729225,,,218.55,219.00,,225,2025-04-21 09:54:03.858
tf,NFO,79517,,,,,218.80,33.01,,1745209444,,,,,,,,,,,,2025-04-21 09:54:04.519
tf,NFO,79517,,,,,218.30,32.71,,1745209445,,,,196.67,21732675,,,,219.10,825,750,2025-04-21 09:54:05.553
tf,NFO,79517,,,,,218.00,32.52,,1745209445,,,,,,,,,,,,2025-04-21 09:54:05.574
tf,NFO,79517,,,,,217.35,32.13,,1745209446,,,,,,,,,,,,2025-04-21 09:54:06.583
tf,NFO,79517,,,,,217.30,32.10,,1745209447,,,,,21734700,,,218.05,218.55,75,900,2025-04-21 09:54:07.068
tf,NFO,79517,,,,,219.35,33.34,,1745209447,,,,,,,,,,,,2025-04-21 09:54:07.507
tf,NFO,79517,,,,,218.50,32.83,,1745209448,,,,,,,,,,,,2025-04-21 09:54:08.512
tf,NFO,79517,,,,,,,,1745209449,,,,,21738150,,,218.25,218.80,675,375,2025-04-21 09:54:08.866
tf,NFO,79517,,,,,218.70,32.95,,1745209449,,,,,,,,,,,,2025-04-21 09:54:09.526
tf,NFO,79517,,,,,218.00,32.52,,1745209450,,,,,21739425,,,217.60,218.10,150,975,2025-04-21 09:54:10.469
tf,NFO,79517,,,,,218.15,32.61,,1745209452,,,,,21740700,,,218.25,218.70,300,1050,2025-04-21 09:54:12.075
tf,NFO,79517,,,,,218.10,32.58,,1745209452,,,,,,,,,,,,2025-04-21 09:54:12.562
tf,NFO,79517,,,,,217.00,31.91,,1745209453,,,,,,,,,,,,2025-04-21 09:54:13.562
tf,NFO,79517,,,,,217.80,32.40,,1745209454,,,,196.68,21745650,,,217.50,217.90,1350,75,2025-04-21 09:54:13.891
tf,NFO,79517,,,,,218.20,32.64,,1745209454,,,,,,,,,,,,2025-04-21 09:54:14.516
tf,NFO,79517,,,,,217.65,32.31,,1745209455,,,,,21749700,,,217.80,218.25,300,900,2025-04-21 09:54:15.474
tf,NFO,79517,,,,,218.35,32.74,,1745209455,,,,,,,,,,,,2025-04-21 09:54:15.517
tf,NFO,79517,,,,,219.50,33.43,,1745209456,,,,,,,,,,,,2025-04-21 09:54:16.568
tf,NFO,79517,,,,,218.55,32.86,,1745209457,,,,196.69,21753750,,,219.20,219.70,750,450,2025-04-21 09:54:17.084
tf,NFO,79517,,,,,219.10,33.19,,1745209457,,,,,,,,,,,,2025-04-21 09:54:17.556
tf,NFO,79517,,,,,219.25,33.28,,1745209458,,,,,,,,,,,,2025-04-21 09:54:18.554
tf,NFO,79517,,,,,,,,1745209459,,,,,21755025,,,219.50,219.80,1050,300,2025-04-21 09:54:18.680
tf,NFO,79517,,,,,221.40,34.59,,1745209459,,,,,,,,,,,,2025-04-21 09:54:20.070
tf,NFO,79517,,,,,221.95,34.92,,1745209460,,,,196.70,21766500,,,221.40,221.85,375,525,2025-04-21 09:54:20.581
tf,NFO,79517,,,,,221.30,34.53,,1745209461,,,,,,,,,,,,2025-04-21 09:54:21.566
tf,NFO,79517,,,,,221.15,34.44,,1745209462,,,,196.71,21773775,,,221.25,221.70,75,900,2025-04-21 09:54:22.085
tf,NFO,79517,,,,,220.60,34.10,,1745209462,,,,,,,,,,,,2025-04-21 09:54:22.519
tf,NFO,79517,,,,,221.45,34.62,,1745209463,,,,,,,,,,,,2025-04-21 09:54:23.557
tf,NFO,79517,,,,,221.75,34.80,,1745209464,,,,196.72,21782475,,,221.60,222.00,150,75,2025-04-21 09:54:23.762
tf,NFO,79517,,,,,221.10,34.41,,1745209464,,,,,,,,,,,,2025-04-21 09:54:24.615
tf,NFO,79517,,,,,221.55,34.68,,1745209465,,,,,21785475,,,220.90,221.40,450,675,2025-04-21 09:54:25.430
tf,NFO,79517,,,,,221.25,34.50,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.835
tf,NFO,79517,,,,,220.60,34.10,,1745209467,,,,,21788025,,,221.05,221.50,525,375,2025-04-21 09:54:27.108
tf,NFO,79517,,,,,220.35,33.95,,1745209467,,,,,,,,,,,,2025-04-21 09:54:27.564
tf,NFO,79517,,,,,220.60,34.10,,1745209468,,,,,,,,,,,,2025-04-21 09:54:28.529
tf,NFO,79517,,,,,220.75,34.19,,1745209469,,,,196.73,21793425,,,220.40,220.85,150,675,2025-04-21 09:54:28.749
tf,NFO,79517,,,,,221.50,34.65,,1745209469,,,,,,,,,,,,2025-04-21 09:54:29.525
tf,NFO,79517,,,,,219.80,33.62,,1745209470,,,,196.74,21798150,,,219.75,220.15,225,75,2025-04-21 09:54:30.302
tf,NFO,79517,,,,,219.75,33.59,,1745209470,,,,,,,,,,,,2025-04-21 09:54:30.544
tf,NFO,79517,,,,,220.60,34.10,,1745209471,,,,,,,,,,,,2025-04-21 09:54:31.576
tf,NFO,79517,,,,,220.90,34.29,,1745209472,,,,,21802350,,,220.45,220.95,150,825,2025-04-21 09:54:31.932
tf,NFO,79517,,,,,220.05,33.77,,1745209472,,,,,,,,,,,,2025-04-21 09:54:32.561
tf,NFO,79517,,,,,219.60,33.50,,1745209473,,,,,,,,,,,,2025-04-21 09:54:33.577
tf,NFO,79517,,,,,219.35,33.34,,1745209474,,,,196.75,21811050,,,220.00,220.45,525,75,2025-04-21 09:54:33.775
tf,NFO,79517,,,,,221.70,34.77,,1745209474,,,,,,,,,,,,2025-04-21 09:54:34.621
tf,NFO,79517,,,,,220.35,33.95,,1745209475,,,,,21815775,,,219.85,220.30,300,300,2025-04-21 09:54:35.425
tf,NFO,79517,,,,,220.45,34.01,,1745209475,,,,,,,,,,,,2025-04-21 09:54:35.734
tf,NFO,79517,,,,,221.10,34.41,,1745209476,,,,,,,,,,,,2025-04-21 09:54:36.530
tf,NFO,79517,,,,,221.35,34.56,,1745209477,,,,196.76,21818775,,,220.95,221.35,450,1125,2025-04-21 09:54:36.708
tf,NFO,79517,,,,,221.30,34.53,,1745209477,,,,,,,,,,,,2025-04-21 09:54:37.531
tf,NFO,79517,,,,,220.00,33.74,,1745209478,,,,,21823050,,,220.20,220.65,375,450,2025-04-21 09:54:38.516
tf,NFO,79517,,,,,,,,1745209478,,,,,,3291150,,,,,,2025-04-21 09:54:38.567
tf,NFO,79517,,,,,221.55,34.68,,1745209479,,,,,,,,,,,,2025-04-21 09:54:39.561
tf,NFO,79517,,,,,221.45,34.62,,1745209480,,,,196.77,21827775,,,221.20,221.65,75,375,2025-04-21 09:54:40.130
tf,NFO,79517,,,,,221.20,34.47,,1745209480,,,,,,,,,,,,2025-04-21 09:54:40.549
tf,NFO,79517,,,,,221.25,34.50,,1745209481,,,,,,,,,,,,2025-04-21 09:54:41.530
tf,NFO,79517,,,,,221.75,34.80,,1745209482,,,,,21830175,,,221.15,221.60,150,300,2025-04-21 09:54:41.712
tf,NFO,79517,,,,,222.00,34.95,,1745209482,,,,,,,,,,,,2025-04-21 09:54:42.530
tf,NFO,79517,,,,,220.75,34.19,,1745209483,,,,196.78,21837225,,,220.25,220.75,450,1425,2025-04-21 09:54:43.523
tf,NFO,79517,,,,,220.25,33.89,,1745209483,,,,,,,,,,,,2025-04-21 09:54:43.554
tf,NFO,79517,,,,,220.30,33.92,,1745209484,,,,,,,,,,,,2025-04-21 09:54:44.537
tf,NFO,79517,,,,,221.35,34.56,,1745209485,,,,,21839700,,,220.50,220.90,75,75,2025-04-21 09:54:45.119
tf,NFO,79517,,,,,221.85,34.86,,1745209485,,,,,,,,,,,,2025-04-21 09:54:45.628
tf,NFO,79517,,,,,221.55,34.68,,1745209486,,,,,,,,,,,,2025-04-21 09:54:46.687
tf,NFO,79517,,,,,221.40,34.59,,1745209487,,,,,21842175,,,221.00,221.30,,300,2025-04-21 09:54:46.733
tf,NFO,79517,,,,,221.90,34.89,,1745209487,,,,,,,,,,,,2025-04-21 09:54:47.617
tf,NFO,79517,,,,,221.20,34.47,,1745209488,,,,196.79,21850125,,,221.50,222.00,975,375,2025-04-21 09:54:48.524
tf,NFO,79517,,,,,222.50,35.26,,1745209489,,,,,,,,,,,,2025-04-21 09:54:49.534
tf,NFO,79517,,,,,221.50,34.65,,1745209490,,,,196.80,21853800,,,221.70,,150,75,2025-04-21 09:54:50.127
tf,NFO,79517,,,,,222.30,35.14,,1745209490,,,,,,,,,,,,2025-04-21 09:54:50.538
tf,NFO,79517,,,,,221.40,34.59,,1745209491,,,,,,,,,,,,2025-04-21 09:54:51.535
tf,NFO,79517,,,,,,,,1745209492,,,,196.81,21861150,,,221.15,221.50,525,,2025-04-21 09:54:51.731
tf,NFO,79517,,,,,222.45,35.23,,1745209492,,,,,,,,,,,,2025-04-21 09:54:52.536
tf,NFO,79517,,,,,222.65,35.35,,1745209493,,,,196.82,21872400,,,222.60,223.05,75,150,2025-04-21 09:54:53.528
tf,NFO,79517,,,,,222.90,35.50,,1745209494,,,,,,,,,,,,2025-04-21 09:54:53.734
tf,NFO,79517,,,,,223.75,36.02,,1745209494,,,,,,,,,,,,2025-04-21 09:54:54.535
tf,NFO,79517,,,,,,,,1745209495,,,,196.83,21880950,,,222.45,222.90,,750,2025-04-21 09:54:55.138
tf,NFO,79517,,,,,222.90,35.50,,1745209495,,,,,,,,,,,,2025-04-21 09:54:55.537
tf,NFO,79517,,,,,223.20,35.68,,1745209496,,,,,,,,,,,,2025-04-21 09:54:56.539
tf,NFO,79517,,,,,223.05,35.59,,1745209497,,,,196.84,21893625,,,222.65,223.15,225,375,2025-04-21 09:54:56.738
tf,NFO,79517,,,,,223.00,35.56,,1745209497,,,,,,,,,,,,2025-04-21 09:54:57.627
tf,NFO,79517,,,,,222.90,35.50,,1745209498,,,,196.86,21904050,,,222.80,223.30,900,75,2025-04-21 09:54:58.605
tf,NFO,79517,,,,,224.00,36.17,,1745209499,,,,,,,,,,,,2025-04-21 09:54:59.800
tf,NFO,79517,,,,,223.30,35.74,,1745209500,,,,,21908400,,,223.20,223.55,300,,2025-04-21 09:55:00.195
tf,NFO,79517,,,,,224.30,36.35,,1745209500,,,,,,,,,,,,2025-04-21 09:55:00.606
tf,NFO,79517,,,,,222.10,35.02,,1745209501,,,,,,,,,,,,2025-04-21 09:55:01.542
tf,NFO,79517,,,,,,,,1745209502,,,,196.88,21919650,,,222.30,222.75,675,,2025-04-21 09:55:01.749
tf,NFO,79517,,,,,221.85,34.86,,1745209502,,,,,,,,,,,,2025-04-21 09:55:02.547
tf,NFO,79517,,,,,222.55,35.29,,1745209503,,,,,,,,,,,,2025-04-21 09:55:03.543
tf,NFO,79517,,,,,,,,1745209503,,,,,21924825,,,222.10,222.55,450,225,2025-04-21 09:55:03.545
tf,NFO,79517,,,,,223.55,35.90,,1745209504,,,,,,,,,,,,2025-04-21 09:55:04.544
tf,NFO,79517,,,,,223.75,36.02,,1745209505,,,,196.89,21928950,,,223.00,223.50,675,150,2025-04-21 09:55:05.195
tf,NFO,79517,,,,,223.65,35.96,,1745209505,,,,,,,,,,,,2025-04-21 09:55:05.755
tf,NFO,79517,,,,,223.00,35.56,,1745209506,,,,,,,,,,,,2025-04-21 09:55:06.575
tf,NFO,79517,,,,,223.60,35.93,,1745209507,,,,,21933300,,,223.60,224.00,600,1950,2025-04-21 09:55:06.780
tf,NFO,79517,,,,,223.65,35.96,,1745209507,,,,,,,,,,,,2025-04-21 09:55:07.589
tf,NFO,79517,,,,,224.50,36.47,,1745209508,,,,,,,,,,,,2025-04-21 09:55:08.700
tf,NFO,79517,,,,,,,,1745209508,,,,196.90,21937725,,,224.40,224.90,525,150,2025-04-21 09:55:08.701
tf,NFO,79517,,,,,224.20,36.29,,1745209509,,,,,,,,,,,,2025-04-21 09:55:09.553
tf,NFO,79517,,,,,224.85,36.69,,1745209510,,,,196.92,21957900,,,224.00,224.50,,375,2025-04-21 09:55:10.154
tf,NFO,79517,,,,,225.00,36.78,,1745209510,,,,,,,,,,,,2025-04-21 09:55:10.548
tf,NFO,79517,,,,,226.25,37.54,,1745209511,,,,,,,,,,,,2025-04-21 09:55:11.565
tf,NFO,79517,,,,,225.20,36.90,,1745209512,,,,196.94,21967200,,,225.15,225.65,450,150,2025-04-21 09:55:11.875
tf,NFO,79517,,,,,224.55,36.50,,1745209512,,,,,,,,,,,,2025-04-21 09:55:12.552
tf,NFO,79517,,,,,225.10,36.84,,1745209513,,,,,,,,,,,,2025-04-21 09:55:13.553
tf,NFO,79517,,,,,,,,1745209513,,,,196.95,21979200,,,225.00,225.50,,375,2025-04-21 09:55:13.560
tf,NFO,79517,,,,,226.75,37.84,,1745209514,,,,,,,,,,,,2025-04-21 09:55:14.553
tf,NFO,79517,,,,,227.50,38.30,,1745209515,,,,196.96,21987675,,,226.60,227.20,300,600,2025-04-21 09:55:15.163
tf,NFO,79517,,,,,228.00,38.60,,1745209515,,,,,,,,,,,,2025-04-21 09:55:15.551
tf,NFO,79517,,,,,228.25,38.75,,1745209516,,,,,,,,,,,,2025-04-21 09:55:16.566
tf,NFO,79517,,,,,228.85,39.12,,1745209517,,,,196.99,22009875,,,228.50,229.00,,6075,2025-04-21 09:55:16.770
tf,NFO,79517,,,,,235.80,43.34,,1745209518,,,,,,,,,,,,2025-04-21 09:55:17.753
tf,NFO,79517,,,,,236.00,43.47,,1745209518,,,,,,,,,,,,2025-04-21 09:55:18.629
tf,NFO,79517,,,,,,,,1745209518,,236.75,,197.20,22136250,,,235.40,235.90,450,300,2025-04-21 09:55:18.630
tf,NFO,79517,,,,,234.65,42.64,,1745209520,,,,,,,,,,,,2025-04-21 09:55:19.882
tf,NFO,79517,,,,,235.20,42.98,,1745209520,,236.90,,197.27,22177425,,,234.75,235.15,75,75,2025-04-21 09:55:20.170
tf,NFO,79517,,,,,234.60,42.61,,1745209520,,,,,,,,,,,,2025-04-21 09:55:20.557
tf,NFO,79517,,,,,237.50,44.38,,1745209521,,,,,,,,,,,,2025-04-21 09:55:21.569
tf,NFO,79517,,,,,237.45,44.35,,1745209522,,238.00,,197.31,22201650,,,237.40,237.95,675,300,2025-04-21 09:55:21.772
tf,NFO,79517,,,,,238.90,45.23,,1745209522,,,,,,,,,,,,2025-04-21 09:55:22.559
tf,NFO,79517,,,,,238.65,45.08,,1745209523,,239.90,,197.37,22230300,,,238.70,239.00,75,75,2025-04-21 09:55:23.380
tf,NFO,79517,,,,,239.40,45.53,,1745209523,,,,,,,,,,,,2025-04-21 09:55:23.571
tf,NFO,79517,,,,,238.85,45.20,,1745209525,,,,,,,,,,,,2025-04-21 09:55:24.756
tf,NFO,79517,,,,,239.05,45.32,,1745209525,,240.00,,197.44,22271850,,,,239.05,225,225,2025-04-21 09:55:25.179
tf,NFO,79517,,,,,237.05,44.10,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.690
tf,NFO,79517,,,,,238.75,45.14,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.563
tf,NFO,79517,,,,,239.65,45.68,,1745209527,,,,197.50,22302825,,,239.10,239.70,75,375,2025-04-21 09:55:26.782
tf,NFO,79517,,,,,239.30,45.47,,1745209527,,,,,,,,,,,,2025-04-21 09:55:27.563
tf,NFO,79517,,,,,240.45,46.17,,1745209528,,241.35,,197.59,22352550,,,240.35,240.85,150,150,2025-04-21 09:55:28.408
tf,NFO,79517,,,,,239.80,45.78,,1745209528,,,,,,,,,,,,2025-04-21 09:55:28.568
tf,NFO,79517,,,,,237.90,44.62,,1745209530,,,,197.67,22392375,,,238.10,238.70,,450,2025-04-21 09:55:30.185
tf,NFO,79517,,,,,238.05,44.71,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.566
tf,NFO,79517,,,,,239.50,45.59,,1745209531,,,,,,,,,,,,2025-04-21 09:55:31.594
tf,NFO,79517,,,,,238.55,45.02,,1745209532,,,,197.72,22419750,,,238.95,239.60,75,225,2025-04-21 09:55:31.785
tf,NFO,79517,,,,,239.95,45.87,,1745209533,,,,197.76,22443000,,,239.70,240.05,,75,2025-04-21 09:55:33.410
tf,NFO,79517,,,,,239.00,45.29,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.568
tf,NFO,79517,,,,,238.95,45.26,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.566
tf,NFO,79517,,,,,237.45,44.35,,1745209535,,,,197.79,22455750,,,237.15,237.65,600,225,2025-04-21 09:55:35.189
tf,NFO,79517,,,,,237.05,44.10,,1745209535,,,,,,,,,,,,2025-04-21 09:55:35.565
tf,NFO,79517,,,,,236.70,43.89,,1745209536,,,,,,,,,,,,2025-04-21 09:55:36.596
tf,NFO,79517,,,,,236.90,44.01,,1745209537,,,,197.81,22467825,,,236.90,237.40,300,450,2025-04-21 09:55:36.791
tf,NFO,79517,,,,,238.05,44.71,,1745209537,,,,,,,,,,,,2025-04-21 09:55:37.567
tf,NFO,79517,,,,,238.20,44.80,,1745209538,,,,197.83,22482975,,,238.10,238.65,450,225,2025-04-21 09:55:38.414
tf,NFO,79517,,,,,237.80,44.56,,1745209538,,,,,,,,,,,,2025-04-21 09:55:38.572
tf,NFO,79517,,,,,238.25,44.83,,1745209539,,,,,,,,,,,,2025-04-21 09:55:39.575
tf,NFO,79517,,,,,238.45,44.95,,1745209540,,,,197.85,22492650,,,,,825,300,2025-04-21 09:55:40.000
tf,NFO,79517,,,,,238.85,45.20,,1745209540,,,,,,,,,,,,2025-04-21 09:55:40.581
tf,NFO,79517,,,,,238.30,44.86,,1745209541,,,,,,,,,,,,2025-04-21 09:55:41.576
tf,NFO,79517,,,,,238.40,44.92,,1745209542,,,,197.87,22503375,,,238.50,239.00,600,450,2025-04-21 09:55:41.811
tf,NFO,79517,,,,,239.15,45.38,,1745209542,,,,,,,,,,,,2025-04-21 09:55:42.568
tf,NFO,79517,,,,,239.95,45.87,,1745209543,,,,197.90,22517475,,,239.60,240.00,525,600,2025-04-21 09:55:43.402
tf,NFO,79517,,,,,239.25,45.44,,1745209543,,,,,,,,,,,,2025-04-21 09:55:43.571
tf,NFO,79517,,,,,240.85,46.41,,1745209544,,,,,,,,,,,,2025-04-21 09:55:44.568
tf,NFO,79517,,,,,238.75,45.14,,1745209545,,,,197.92,22531875,,,238.75,239.20,300,75,2025-04-21 09:55:45.072
tf,NFO,79517,,,,,237.95,44.65,,1745209545,,,,,,,,,,,,2025-04-21 09:55:45.647
tf,NFO,79517,,,,,238.05,44.71,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.569
tf,NFO,79517,,,,,237.80,44.56,,1745209547,,,,197.94,22542225,,,238.15,238.50,75,300,2025-04-21 09:55:46.807
tf,NFO,79517,,,,,238.75,45.14,,1745209547,,,,,,,,,,,,2025-04-21 09:55:47.573
tf,NFO,79517,,,,,238.30,44.86,,1745209548,,,,197.97,22555500,,,238.30,238.85,300,150,2025-04-21 09:55:48.411
tf,NFO,79517,,,,,238.95,45.26,,1745209548,,,,,,,,,,,,2025-04-21 09:55:48.572
tf,NFO,79517,,,,,238.55,45.02,,1745209549,,,,,,,,,,,,2025-04-21 09:55:49.577
tf,NFO,79517,,,,,238.05,44.71,,1745209550,,,,197.98,22564950,,,238.10,238.65,,600,2025-04-21 09:55:50.016
tf,NFO,79517,,,,,238.40,44.92,,1745209550,,,,,,,,,,,,2025-04-21 09:55:50.582
tf,NFO,79517,,,,,237.75,44.53,,1745209551,,,,,,,,,,,,2025-04-21 09:55:51.603
tf,NFO,79517,,,,,238.50,44.98,,1745209552,,,,197.99,22571625,,,238.25,238.70,150,150,2025-04-21 09:55:51.815
tf,NFO,79517,,,,,236.90,44.01,,1745209552,,,,,,,,,,,,2025-04-21 09:55:52.662
tf,NFO,79517,,,,,234.55,42.58,,1745209553,,,,198.03,22592925,,,234.40,234.95,300,,2025-04-21 09:55:53.427
tf,NFO,79517,,,,,234.25,42.40,,1745209553,,,,,,,,,,,,2025-04-21 09:55:53.576
tf,NFO,79517,,,,,234.90,42.80,,1745209554,,,,,,,,,,,,2025-04-21 09:55:54.579
tf,NFO,79517,,,,,234.70,42.67,,1745209555,,,,198.06,22612650,,,234.70,235.20,225,75,2025-04-21 09:55:55.034
tf,NFO,79517,,,,,235.25,43.01,,1745209555,,,,,,,,,,,,2025-04-21 09:55:55.589
tf,NFO,79517,,,,,234.00,42.25,,1745209556,,,,,,,,,,,,2025-04-21 09:55:56.596
tf,NFO,79517,,,,,234.15,42.34,,1745209557,,,,198.08,22623375,,,233.60,234.00,300,450,2025-04-21 09:55:56.823
