t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tk,NFO,79636,NIFTY24APR25C24400,2,75,0.05,39.10,32.99,29.40,1745209403,32.25,43.35,25.70,35.52,12728250,2881350,1611675,39.15,39.25,2025,1425,2025-04-21 09:53:24.052
tf,NFO,79636,,,,,38.75,31.80,,1745209404,,,,,,,,,,,,2025-04-21 09:53:24.592
tf,NFO,79636,,,,,38.80,31.97,,1745209405,,,,,12733650,,,38.70,38.80,3000,375,2025-04-21 09:53:24.763
tf,NFO,79636,,,,,38.70,31.63,,1745209405,,,,,,,,,,,,2025-04-21 09:53:25.608
tf,NFO,79636,,,,,38.50,30.95,,1745209406,,,,,12743025,,,38.45,38.55,,2250,2025-04-21 09:53:26.685
tf,NFO,79636,,,,,38.45,30.78,,1745209407,,,,,,,,,,,,2025-04-21 09:53:27.642
tf,NFO,79636,,,,,38.15,29.76,,1745209408,,,,,12744825,,,38.20,38.30,1050,2175,2025-04-21 09:53:28.240
tf,NFO,79636,,,,,38.30,30.27,,1745209408,,,,,,,,,,,,2025-04-21 09:53:28.658
tf,NFO,79636,,,,,38.40,30.61,,1745209409,,,,,,,,,,,,2025-04-21 09:53:29.600
tf,NFO,79636,,,,,,,,1745209410,,,,,12749700,,,38.30,38.45,3450,4950,2025-04-21 09:53:29.798
tf,NFO,79636,,,,,38.65,31.46,,1745209410,,,,,,,,,,,,2025-04-21 09:53:30.594
tf,NFO,79636,,,,,38.60,31.29,,1745209411,,,,35.53,12757275,,,38.60,38.75,1950,3825,2025-04-21 09:53:31.581
tf,NFO,79636,,,,,38.55,31.12,,1745209412,,,,,,,,,,,,2025-04-21 09:53:32.592
tf,NFO,79636,,,,,38.40,30.61,,1745209413,,,,,12763650,,,38.30,38.45,2700,3600,2025-04-21 09:53:33.188
tf,NFO,79636,,,,,38.70,31.63,,1745209414,,,,,,,,,,,,2025-04-21 09:53:34.604
tf,NFO,79636,,,,,38.75,31.80,,1745209415,,,,,12765825,,,38.65,38.75,900,2325,2025-04-21 09:53:34.805
tf,NFO,79636,,,,,38.45,30.78,,1745209415,,,,,,,,,,,,2025-04-21 09:53:35.596
tf,NFO,79636,,,,,38.65,31.46,,1745209416,,,,,12770475,,,38.45,38.60,2925,3975,2025-04-21 09:53:36.578
tf,NFO,79636,,,,,38.75,31.80,,1745209417,,,,,,,,,,,,2025-04-21 09:53:37.597
tf,NFO,79636,,,,,38.60,31.29,,1745209418,,,,,12772350,,,38.55,38.65,825,1350,2025-04-21 09:53:38.194
tf,NFO,79636,,,,,38.85,32.14,,1745209418,,,,,,,,,,,,2025-04-21 09:53:38.599
tf,NFO,79636,,,,,38.90,32.31,,1745209419,,,,,,,,,,,,2025-04-21 09:53:39.952
