t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79634,,,,,47.15,35.10,,1745209441,,,,,8769525,,,47.20,47.30,750,675,2025-04-21 09:54:00.666
tf,NFO,79634,,,,,46.95,34.53,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.458
tf,NFO,79634,,,,,47.00,34.67,,1745209442,,,,,8773200,,,47.10,47.20,150,600,2025-04-21 09:54:02.302
tf,NFO,79634,,,,,46.90,34.38,,1745209444,,,,,8774475,,,46.80,46.95,1650,1800,2025-04-21 09:54:03.894
tf,NFO,79634,,,,,46.80,34.10,,1745209444,,,,,,,,,,,,2025-04-21 09:54:04.399
tf,NFO,79634,,,,,46.95,34.53,,1745209445,,,,,,,,,,,,2025-04-21 09:54:05.397
tf,NFO,79634,,,,,47.00,34.67,,1745209446,,,,,8775000,,,46.60,46.75,1275,900,2025-04-21 09:54:05.793
tf,NFO,79634,,,,,46.70,33.81,,1745209446,,,,,,,,,,,,2025-04-21 09:54:06.398
tf,NFO,79634,,,,,46.80,34.10,,1745209447,,,,,8776725,,,46.80,46.95,600,1725,2025-04-21 09:54:07.273
tf,NFO,79634,,,,,47.00,34.67,,1745209447,,,,,,,,,,,,2025-04-21 09:54:07.406
tf,NFO,79634,,,,,46.90,34.38,,1745209448,,,,,,,,,,,,2025-04-21 09:54:08.400
tf,NFO,79634,,,,,46.85,34.24,,1745209449,,,,,8779875,,,46.75,46.90,450,2100,2025-04-21 09:54:08.896
tf,NFO,79634,,,,,47.00,34.67,,1745209449,,,,,,,,,,,,2025-04-21 09:54:09.400
tf,NFO,79634,,,,,46.90,34.38,,1745209450,,,,,,,,,,,,2025-04-21 09:54:10.402
tf,NFO,79634,,,,,46.65,33.67,,1745209451,,,,,8780775,,,46.50,46.65,525,1575,2025-04-21 09:54:10.679
tf,NFO,79634,,,,,46.75,33.95,,1745209451,,,,,,,,,,,,2025-04-21 09:54:11.401
tf,NFO,79634,,,,,46.55,33.38,,1745209452,,,,,8781000,,,46.60,46.70,1125,225,2025-04-21 09:54:12.304
tf,NFO,79634,,,,,46.45,33.09,,1745209453,,,,,,,,,,,,2025-04-21 09:54:13.561
tf,NFO,79634,,,,,46.75,33.95,,1745209454,,,,,8784000,,,46.55,46.65,525,525,2025-04-21 09:54:13.981
tf,NFO,79634,,,,,46.65,33.67,,1745209454,,,,,,,,,,,,2025-04-21 09:54:14.488
tf,NFO,79634,,,,,46.50,33.24,,1745209455,,,,,,,,,,,,2025-04-21 09:54:15.430
tf,NFO,79634,,,,,,,,1745209456,,,,,8784825,,,46.50,46.60,600,450,2025-04-21 09:54:15.682
tf,NFO,79634,,,,,46.90,34.38,,1745209456,,,,,,,,,,,,2025-04-21 09:54:16.599
tf,NFO,79634,,,,,46.95,34.53,,1745209457,,,,,8785650,,,46.80,46.95,675,2475,2025-04-21 09:54:17.416
tf,NFO,79634,,,,,47.00,34.67,,1745209458,,,,,,,,,,,,2025-04-21 09:54:18.421
tf,NFO,79634,,,,,,,,1745209459,,,,,8786325,,,47.00,47.10,75,2175,2025-04-21 09:54:19.114
tf,NFO,79634,,,,,47.30,35.53,,1745209459,,,,,,,,,,,,2025-04-21 09:54:20.069
tf,NFO,79634,,,,,47.55,36.25,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.496
tf,NFO,79634,,,,,,,,1745209460,,,,,8788275,,,47.55,47.70,225,2850,2025-04-21 09:54:20.586
tf,NFO,79634,,,,,47.45,35.96,,1745209462,,,,42.78,8790975,,,47.45,47.50,75,225,2025-04-21 09:54:22.476
tf,NFO,79634,,,,,47.20,35.24,,1745209463,,,,,,,,,,,,2025-04-21 09:54:23.409
tf,NFO,79634,,,,,47.45,35.96,,1745209464,,,,,8792250,,,47.35,47.45,975,2025,2025-04-21 09:54:24.029
tf,NFO,79634,,,,,47.25,35.39,,1745209464,,,,,,,,,,,,2025-04-21 09:54:24.478
tf,NFO,79634,,,,,47.35,35.67,,1745209465,,,,,,,,,,,,2025-04-21 09:54:25.609
tf,NFO,79634,,,,,,,,1745209465,,,,,8793075,,,47.20,47.30,75,1800,2025-04-21 09:54:25.671
tf,NFO,79634,,,,,47.20,35.24,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.623
tf,NFO,79634,,,,,47.25,35.39,,1745209467,,,,,8794350,,,47.15,,600,,2025-04-21 09:54:27.311
tf,NFO,79634,,,,,47.05,34.81,,1745209468,,,,,,,,,,,,2025-04-21 09:54:28.411
tf,NFO,79634,,,,,47.20,35.24,,1745209469,,,,,8796150,,,46.95,47.10,675,2475,2025-04-21 09:54:28.950
tf,NFO,79634,,,,,47.35,35.67,,1745209469,,,,,,,,,,,,2025-04-21 09:54:29.429
tf,NFO,79634,,,,,46.85,34.24,,1745209470,,,,,,,,,,,,2025-04-21 09:54:30.504
tf,NFO,79634,,,,,47.00,34.67,,1745209470,,,,,8797425,,,46.85,47.00,300,,2025-04-21 09:54:30.543
tf,NFO,79634,,,,,,,,1745209472,,,,,8799450,,,,,450,2100,2025-04-21 09:54:32.321
tf,NFO,79634,,,,,46.90,34.38,,1745209472,,,,,,,,,,,,2025-04-21 09:54:32.553
tf,NFO,79634,,,,,46.80,34.10,,1745209473,,,,,,,,,,,,2025-04-21 09:54:33.443
tf,NFO,79634,,,,,47.05,34.81,,1745209474,,,,,8800875,,,47.10,47.25,1125,600,2025-04-21 09:54:34.049
tf,NFO,79634,,,,,47.30,35.53,,1745209474,,,,,,,,,,,,2025-04-21 09:54:34.419
tf,NFO,79634,,,,,47.00,34.67,,1745209475,,,,,,,,,,,,2025-04-21 09:54:35.464
tf,NFO,79634,,,,,,,,1745209475,,,,,8802975,,,46.90,47.00,525,825,2025-04-21 09:54:35.733
tf,NFO,79634,,,,,47.30,35.53,,1745209476,,,,,,,,,,,,2025-04-21 09:54:36.420
tf,NFO,79634,,,,,47.25,35.39,,1745209477,,,,,8805450,,,47.25,47.40,2775,900,2025-04-21 09:54:37.311
tf,NFO,79634,,,,,47.05,34.81,,1745209478,,,,,,,,,,,,2025-04-21 09:54:38.423
tf,NFO,79634,,,,,47.15,35.10,,1745209479,,,,,8806950,,,46.95,47.10,375,1650,2025-04-21 09:54:38.978
tf,NFO,79634,,,,,47.05,34.81,,1745209479,,,,,,1352925,,,,,,2025-04-21 09:54:39.560
tf,NFO,79634,,,,,47.30,35.53,,1745209480,,,,,,,,,,,,2025-04-21 09:54:40.425
tf,NFO,79634,,,,,47.25,35.39,,1745209480,,,,,8808525,,,47.15,47.30,975,1200,2025-04-21 09:54:40.520
tf,NFO,79634,,,,,47.10,34.96,,1745209481,,,,,,,,,,,,2025-04-21 09:54:41.417
tf,NFO,79634,,,,,47.20,35.24,,1745209482,,,,42.79,8813700,,,,47.25,1500,150,2025-04-21 09:54:42.322
tf,NFO,79634,,,,,46.95,34.53,,1745209483,,,,,,,,,,,,2025-04-21 09:54:43.419
tf,NFO,79634,,,,,46.85,34.24,,1745209484,,,,,8814900,,,46.80,46.95,1125,1125,2025-04-21 09:54:43.927
tf,NFO,79634,,,,,47.05,34.81,,1745209484,,,,,,,,,,,,2025-04-21 09:54:44.426
tf,NFO,79634,,,,,47.25,35.39,,1745209485,,,,,8816100,,,47.25,47.40,150,2250,2025-04-21 09:54:45.622
tf,NFO,79634,,,,,47.20,35.24,,1745209486,,,,,,,,,,,,2025-04-21 09:54:46.517
tf,NFO,79634,,,,,47.40,35.82,,1745209487,,,,,8818575,,,47.30,,1575,525,2025-04-21 09:54:47.362
tf,NFO,79634,,,,,47.20,35.24,,1745209488,,,,,,,,,,,,2025-04-21 09:54:48.625
tf,NFO,79634,,,,,,,,1745209489,,,,,8820600,,,47.25,,1350,1050,2025-04-21 09:54:48.934
tf,NFO,79634,,,,,47.25,35.39,,1745209489,,,,,,,,,,,,2025-04-21 09:54:49.424
tf,NFO,79634,,,,,47.15,35.10,,1745209490,,,,,,,,,,,,2025-04-21 09:54:50.430
tf,NFO,79634,,,,,,,,1745209490,,,,,8824425,,,47.30,47.45,975,1875,2025-04-21 09:54:50.535
tf,NFO,79634,,,,,47.55,36.25,,1745209492,,,,,8828700,,,47.55,47.70,1125,600,2025-04-21 09:54:52.451
tf,NFO,79634,,,,,48.00,37.54,,1745209493,,,,,,,,,,,,2025-04-21 09:54:53.475
tf,NFO,79634,,,,,47.80,36.96,,1745209494,,,,42.80,8836575,,,47.65,47.80,1500,675,2025-04-21 09:54:53.952
tf,NFO,79634,,,,,47.70,36.68,,1745209494,,,,,,,,,,,,2025-04-21 09:54:54.451
tf,NFO,79634,,,,,47.80,36.96,,1745209495,,,,,,,,,,,,2025-04-21 09:54:55.430
tf,NFO,79634,,,,,47.70,36.68,,1745209495,,,,,8838150,,,47.70,47.85,1425,1650,2025-04-21 09:54:55.572
tf,NFO,79634,,,,,47.80,36.96,,1745209496,,,,,,,,,,,,2025-04-21 09:54:56.430
tf,NFO,79634,,,,,47.40,35.82,,1745209497,,,,,8843400,,,47.40,47.55,1275,1125,2025-04-21 09:54:57.378
tf,NFO,79634,,,,,47.90,37.25,,1745209498,,,,,,,,,,,,2025-04-21 09:54:58.603
tf,NFO,79634,,,,,47.95,37.39,,1745209499,,,,,8845650,,,47.80,47.85,75,600,2025-04-21 09:54:59.108
tf,NFO,79634,,,,,47.85,37.11,,1745209499,,,,,,,,,,,,2025-04-21 09:54:59.798
tf,NFO,79634,,,,,48.00,37.54,,1745209500,,,,42.81,8851275,,,,47.95,2400,750,2025-04-21 09:55:00.621
tf,NFO,79634,,,,,47.55,36.25,,1745209501,,,,,,,,,,,,2025-04-21 09:55:01.443
tf,NFO,79634,,,,,47.20,35.24,,1745209502,,,,,8860275,,,47.25,47.40,825,1650,2025-04-21 09:55:02.360
tf,NFO,79634,,,,,47.35,35.67,,1745209503,,,,,,,,,,,,2025-04-21 09:55:03.435
tf,NFO,79634,,,,,47.55,36.25,,1745209504,,,,42.82,8867250,,,47.30,47.45,1350,975,2025-04-21 09:55:03.956
tf,NFO,79634,,,,,47.65,36.53,,1745209504,,,,,,,,,,,,2025-04-21 09:55:04.439
tf,NFO,79634,,,,,47.70,36.68,,1745209505,,,,,,,,,,,,2025-04-21 09:55:05.485
tf,NFO,79634,,,,,47.60,36.39,,1745209505,,,,,8874225,,,47.55,47.70,1575,1275,2025-04-21 09:55:05.759
tf,NFO,79634,,,,,,,,1745209507,,,,42.83,8889225,,,,47.75,2325,900,2025-04-21 09:55:07.405
tf,NFO,79634,,,,,47.85,37.11,,1745209508,,,,,,,,,,,,2025-04-21 09:55:08.503
tf,NFO,79634,,,,,,,,1745209509,,,,,8893500,,,47.90,48.05,,,2025-04-21 09:55:08.959
tf,NFO,79634,,,,,47.50,36.10,,1745209509,,,,,,,,,,,,2025-04-21 09:55:09.439
tf,NFO,79634,,,,,47.95,37.39,,1745209510,,,,,8901975,,,47.80,47.95,1500,1575,2025-04-21 09:55:10.576
tf,NFO,79634,,,,,47.85,37.11,,1745209511,,,,,,,,,,,,2025-04-21 09:55:10.637
tf,NFO,79634,,,,,48.10,37.82,,1745209511,,,,,,,,,,,,2025-04-21 09:55:11.447
tf,NFO,79634,,,,,47.80,36.96,,1745209512,,,,42.84,8914950,,,47.85,48.00,1650,675,2025-04-21 09:55:12.531
tf,NFO,79634,,,,,47.85,37.11,,1745209513,,,,,,,,,,,,2025-04-21 09:55:13.454
tf,NFO,79634,,,,,48.25,38.25,,1745209514,,,,42.85,8922825,,,48.05,48.20,1875,825,2025-04-21 09:55:14.003
tf,NFO,79634,,,,,48.10,37.82,,1745209514,,,,,,,,,,,,2025-04-21 09:55:14.446
tf,NFO,79634,,,,,48.75,39.68,,1745209515,,,,,8932200,,,48.75,48.90,1125,1350,2025-04-21 09:55:15.587
tf,NFO,79634,,,,,48.85,39.97,,1745209516,,,,,,,,,,,,2025-04-21 09:55:15.645
tf,NFO,79634,,,,,48.60,39.26,,1745209516,,,,,,,,,,,,2025-04-21 09:55:16.463
tf,NFO,79634,,,,,50.30,44.13,,1745209517,,,,42.89,8976825,,,50.35,50.50,150,975,2025-04-21 09:55:17.374
tf,NFO,79634,,,,,50.40,44.41,,1745209518,,,,,,,,,,,,2025-04-21 09:55:17.646
tf,NFO,79634,,,,,50.80,45.56,,1745209518,,,,,,,,,,,,2025-04-21 09:55:18.453
tf,NFO,79634,,,,,50.70,45.27,,1745209519,,,,42.90,8992275,,,50.65,50.80,225,375,2025-04-21 09:55:19.037
tf,NFO,79634,,,,,49.90,42.98,,1745209520,,,,,,,,,,,,2025-04-21 09:55:19.878
tf,NFO,79634,,,,,50.05,43.41,,1745209520,,,,,,,,,,,,2025-04-21 09:55:20.447
tf,NFO,79634,,,,,50.10,43.55,,1745209520,,,,42.92,9015750,,,50.05,50.20,1275,75,2025-04-21 09:55:20.592
tf,NFO,79634,,,,,51.05,46.28,,1745209521,,,,,,,,,,,,2025-04-21 09:55:21.479
tf,NFO,79634,,,,,51.25,46.85,,1745209522,,,,42.94,9040875,,,51.05,51.20,300,1350,2025-04-21 09:55:22.377
tf,NFO,79634,,,,,51.80,48.42,,1745209523,,,,,,,,,,,,2025-04-21 09:55:22.675
tf,NFO,79634,,,,,51.85,48.57,,1745209523,,,,,,,,,,,,2025-04-21 09:55:23.448
tf,NFO,79634,,,,,,,,1745209524,,,,42.97,9074400,,,51.70,51.80,225,1125,2025-04-21 09:55:23.982
tf,NFO,79634,,,,,52.00,49.00,,1745209524,,,,,,,,,,,,2025-04-21 09:55:24.456
tf,NFO,79634,,,,,51.60,47.85,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.686
tf,NFO,79634,,,,,51.70,48.14,,1745209525,,,,42.99,9086850,,,51.40,51.55,750,600,2025-04-21 09:55:25.693
tf,NFO,79634,,,,,51.80,48.42,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.490
tf,NFO,79634,,,,,52.45,50.29,,1745209527,,54.00,,43.01,9113625,,,52.45,52.55,525,150,2025-04-21 09:55:27.217
tf,NFO,79634,,,,,52.25,49.71,,1745209528,,,,,,,,,,,,2025-04-21 09:55:27.646
tf,NFO,79634,,,,,52.15,49.43,,1745209528,,,,,,,,,,,,2025-04-21 09:55:28.447
tf,NFO,79634,,,,,52.30,49.86,,1745209529,,,,43.03,9130875,,,52.30,52.40,300,,2025-04-21 09:55:28.817
tf,NFO,79634,,,,,51.80,48.42,,1745209529,,,,,,,,,,,,2025-04-21 09:55:29.458
tf,NFO,79634,,,,,51.55,47.71,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.451
tf,NFO,79634,,,,,52.25,49.71,,1745209530,,,,43.05,9150075,,,52.20,52.30,375,450,2025-04-21 09:55:30.592
tf,NFO,79634,,,,,52.40,50.14,,1745209531,,,,,,,,,,,,2025-04-21 09:55:31.459
tf,NFO,79634,,,,,,,,1745209532,,,,43.08,9176700,,,52.30,52.40,150,1050,2025-04-21 09:55:32.432
tf,NFO,79634,,,,,52.30,49.86,,1745209532,,,,,,,,,,,,2025-04-21 09:55:32.624
tf,NFO,79634,,,,,52.35,50.00,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.470
tf,NFO,79634,,,,,52.40,50.14,,1745209534,,,,,9184500,,,52.25,,450,1425,2025-04-21 09:55:33.817
tf,NFO,79634,,,,,52.05,49.14,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.462
tf,NFO,79634,,,,,51.50,47.56,,1745209535,,,,43.09,9192375,,,51.45,51.60,150,1500,2025-04-21 09:55:35.430
tf,NFO,79634,,,,,51.10,46.42,,1745209536,,,,,,,,,,,,2025-04-21 09:55:35.652
tf,NFO,79634,,,,,51.20,46.70,,1745209536,,,,,,,,,,,,2025-04-21 09:55:36.462
tf,NFO,79634,,,,,51.25,46.85,,1745209537,,,,43.10,9202275,,,51.35,51.50,375,1350,2025-04-21 09:55:37.033
tf,NFO,79634,,,,,51.75,48.28,,1745209537,,,,,,,,,,,,2025-04-21 09:55:37.454
tf,NFO,79634,,,,,51.85,48.57,,1745209538,,,,,,,,,,,,2025-04-21 09:55:38.475
tf,NFO,79634,,,,,,,,1745209539,,,,43.11,9216900,,,51.90,52.05,,675,2025-04-21 09:55:38.958
tf,NFO,79634,,,,,51.70,48.14,,1745209539,,,,,,,,,,,,2025-04-21 09:55:39.571
tf,NFO,79634,,,,,52.00,49.00,,1745209540,,,,43.12,9220200,,,,,75,1050,2025-04-21 09:55:40.552
tf,NFO,79634,,,,,52.20,49.57,,1745209541,,,,,,,,,,,,2025-04-21 09:55:41.576
tf,NFO,79634,,,,,52.15,49.43,,1745209542,,,,43.13,9231000,,,52.10,52.25,1500,150,2025-04-21 09:55:42.066
tf,NFO,79634,,,,,52.25,49.71,,1745209542,,,,,,,,,,,,2025-04-21 09:55:42.467
tf,NFO,79634,,,,,52.60,50.72,,1745209543,,,,,,,,,,,,2025-04-21 09:55:43.463
tf,NFO,79634,,,,,53.00,51.86,,1745209544,,,,43.14,9241350,,,52.75,52.90,975,75,2025-04-21 09:55:43.814
tf,NFO,79634,,,,,52.90,51.58,,1745209544,,,,,,,,,,,,2025-04-21 09:55:44.460
tf,NFO,79634,,,,,52.05,49.14,,1745209545,,,,43.15,9250050,,,51.95,52.10,600,1200,2025-04-21 09:55:45.509
tf,NFO,79634,,,,,52.00,49.00,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.533
tf,NFO,79634,,,,,52.05,49.14,,1745209547,,,,,9255225,,,52.00,52.15,300,1275,2025-04-21 09:55:47.048
tf,NFO,79634,,,,,52.10,49.28,,1745209549,,,,43.16,9265125,,,52.05,52.20,75,1350,2025-04-21 09:55:48.828
tf,NFO,79634,,,,,52.15,49.43,,1745209549,,,,,,,,,,,,2025-04-21 09:55:49.472
tf,NFO,79634,,,,,52.00,49.00,,1745209550,,,,43.17,9273075,,,51.90,52.05,150,975,2025-04-21 09:55:50.448
tf,NFO,79634,,,,,51.90,48.71,,1745209552,,,,,,,,,,,,2025-04-21 09:55:51.663
tf,NFO,79634,,,,,51.75,48.28,,1745209552,,,,,9278025,,,51.65,51.80,600,1725,2025-04-21 09:55:52.266
tf,NFO,79634,,,,,51.90,48.71,,1745209552,,,,,,,,,,,,2025-04-21 09:55:52.471
tf,NFO,79634,,,,,50.90,45.85,,1745209553,,,,,,,,,,,,2025-04-21 09:55:53.463
tf,NFO,79634,,,,,50.60,44.99,,1745209554,,,,43.18,9288225,,,50.60,50.75,375,900,2025-04-21 09:55:53.849
tf,NFO,79634,,,,,51.25,46.85,,1745209555,,,,43.19,9292425,,,51.10,51.25,900,675,2025-04-21 09:55:55.438
tf,NFO,79634,,,,,51.10,46.42,,1745209555,,,,,,,,,,,,2025-04-21 09:55:55.473
tf,NFO,79634,,,,,50.70,45.27,,1745209556,,,,,,,,,,,,2025-04-21 09:55:56.478
tf,NFO,79634,,,,,50.50,44.70,,1745209557,,,,,9299925,,,50.40,50.50,450,150,2025-04-21 09:55:57.054
tf,NFO,79634,,,,,50.55,44.84,,1745209557,,,,,,,,,,,,2025-04-21 09:55:57.464
tf,NFO,79634,,,,,49.75,42.55,,1745209558,,,,,,,,,,,,2025-04-21 09:55:58.543
tf,NFO,79634,,,,,49.55,41.98,,1745209559,,,,43.22,9333600,,,49.50,49.65,675,1200,2025-04-21 09:55:58.842
tf,NFO,79634,,,,,48.85,39.97,,1745209560,,,,,,,,,,,,2025-04-21 09:55:59.669
tf,NFO,79634,,,,,48.10,37.82,,1745209560,,,,43.23,9347625,,,48.10,48.25,750,525,2025-04-21 09:56:00.444
tf,NFO,79634,,,,,49.05,40.54,,1745209561,,,,,,,,,,,,2025-04-21 09:56:01.479
tf,NFO,79634,,,,,49.15,40.83,,1745209562,,,,,9358650,,,48.95,49.10,675,1050,2025-04-21 09:56:02.058
tf,NFO,79634,,,,,48.80,39.83,,1745209563,,,,,,,,,,,,2025-04-21 09:56:02.677
tf,NFO,79634,,,,,49.15,40.83,,1745209563,,,,,,,,,,,,2025-04-21 09:56:03.489
tf,NFO,79634,,,,,48.75,39.68,,1745209564,,,,43.24,9365400,,,48.65,48.75,75,600,2025-04-21 09:56:03.848
tf,NFO,79634,,,,,48.60,39.26,,1745209564,,,,,,,,,,,,2025-04-21 09:56:04.487
tf,NFO,79634,,,,,49.05,40.54,,1745209565,,,,,9369825,,,48.85,49.00,600,1275,2025-04-21 09:56:05.518
tf,NFO,79634,,,,,49.10,40.69,,1745209566,,,,,,,,,,,,2025-04-21 09:56:06.475
tf,NFO,79634,,,,,,,,1745209567,,,,,9373125,,,49.15,49.30,750,825,2025-04-21 09:56:07.082
tf,NFO,79634,,,,,49.15,40.83,,1745209567,,,,,,,,,,,,2025-04-21 09:56:07.475
tf,NFO,79634,,,,,49.80,42.69,,1745209568,,,,,,,,,,,,2025-04-21 09:56:08.478
tf,NFO,79634,,,,,50.10,43.55,,1745209569,,,,43.25,9382050,,,49.90,50.10,225,375,2025-04-21 09:56:08.855
tf,NFO,79634,,,,,50.60,44.99,,1745209569,,,,,,,,,,,,2025-04-21 09:56:09.480
tf,NFO,79634,,,,,50.50,44.70,,1745209570,,,,,9389250,,,50.40,50.50,975,75,2025-04-21 09:56:10.477
tf,NFO,79634,,,,,50.20,43.84,,1745209571,,,,,,,,,,,,2025-04-21 09:56:11.522
tf,NFO,79634,,,,,50.50,44.70,,1745209572,,,,43.26,9395250,,,,50.55,825,825,2025-04-21 09:56:12.127
tf,NFO,79634,,,,,50.40,44.41,,1745209572,,,,,,,,,,,,2025-04-21 09:56:12.536
