t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79611,,,,,280.45,-31.18,,1745209422,,,,,,,,,,,,2025-04-21 09:53:42.338
tf,NFO,79611,,,,,,,,1745209423,,,,,1790625,,,280.85,281.70,,825,2025-04-21 09:53:43.070
tf,NFO,79611,,,,,283.30,-30.48,,1745209423,,,,,,,,,,,,2025-04-21 09:53:43.538
tf,NFO,79611,,,,,283.40,-30.45,,1745209424,,,,,,,,,,,,2025-04-21 09:53:43.938
tf,NFO,79611,,,,,,,,1745209425,,,,313.08,1791975,,,280.25,280.85,75,75,2025-04-21 09:53:44.673
tf,NFO,79611,,,,,280.85,-31.08,,1745209425,,,,,,,,,,,,2025-04-21 09:53:44.944
tf,NFO,79611,,,,,282.45,-30.69,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.245
tf,NFO,79611,,,,,282.30,-30.72,,1745209426,,,,313.04,1794750,,,282.05,282.65,,,2025-04-21 09:53:46.521
tf,NFO,79611,,,,,282.65,-30.64,,1745209427,,,,,,,,,,,,2025-04-21 09:53:46.944
tf,NFO,79611,,,,,282.60,-30.65,,1745209428,,,,,,,,,,,,2025-04-21 09:53:47.969
tf,NFO,79611,,,,,,,,1745209428,,,,313.03,1794900,,,281.35,282.00,150,1125,2025-04-21 09:53:48.077
tf,NFO,79611,,,,,281.70,-30.87,,1745209429,,,,,,,,,,,,2025-04-21 09:53:48.938
tf,NFO,79611,,,,,280.85,-31.08,,1745209430,,,,313.02,1795575,,,280.45,281.05,75,225,2025-04-21 09:53:49.668
tf,NFO,79611,,,,,282.05,-30.79,,1745209431,,,,,,,,,,,,2025-04-21 09:53:50.942
tf,NFO,79611,,,,,,,,1745209431,,,,,1795950,,,280.60,281.25,,300,2025-04-21 09:53:51.279
tf,NFO,79611,,,,,280.15,-31.25,,1745209432,,,,,,,,,,,,2025-04-21 09:53:51.955
tf,NFO,79611,,,,,280.75,-31.10,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.034
tf,NFO,79611,,,,,,,,1745209433,,,,313.01,1796325,,,281.25,281.85,300,150,2025-04-21 09:53:53.073
tf,NFO,79611,,,,,,,,1745209435,,,,,,,,280.85,281.45,75,75,2025-04-21 09:53:54.698
tf,NFO,79611,,,,,281.25,-30.98,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.040
tf,NFO,79611,,,,,280.60,-31.14,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.162
tf,NFO,79611,,,,,,,,1745209436,,,,313.00,1796925,,,279.60,280.25,375,225,2025-04-21 09:53:56.288
tf,NFO,79611,,,,,282.00,-30.80,,1745209437,,,,,,,,,,,,2025-04-21 09:53:57.343
tf,NFO,79611,,,,,281.95,-30.81,,1745209438,,,,,,,,,,,,2025-04-21 09:53:57.949
tf,NFO,79611,,,,,,,,1745209438,,,,312.99,1797150,,,280.40,281.05,75,375,2025-04-21 09:53:58.084
tf,NFO,79611,,,,,281.00,-31.04,,1745209439,,,,,,,,,,,,2025-04-21 09:53:58.979
tf,NFO,79611,,,,,279.10,-31.51,,1745209440,,,,,1797450,,,278.70,279.30,,75,2025-04-21 09:53:59.831
tf,NFO,79611,,,,,278.90,-31.56,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.035
tf,NFO,79611,,,,,280.70,-31.12,,1745209441,,,,312.96,1798725,,,280.35,281.00,150,225,2025-04-21 09:54:01.296
tf,NFO,79611,,,,,280.30,-31.21,,1745209442,,,,,,,,,,,,2025-04-21 09:54:02.029
tf,NFO,79611,,,,,279.45,-31.42,,1745209443,,,,,,,,,,,,2025-04-21 09:54:02.949
tf,NFO,79611,,,,,,,,1745209443,,,,312.95,1799475,,,278.75,279.35,75,150,2025-04-21 09:54:03.092
tf,NFO,79611,,,,,279.30,-31.46,,1745209444,,,,,,,,,,,,2025-04-21 09:54:03.964
tf,NFO,79611,,,,,281.85,-30.83,,1745209445,,,,312.89,1803075,,,280.20,280.80,,225,2025-04-21 09:54:04.710
tf,NFO,79611,,,,,281.75,-30.86,,1745209446,,,,,,,,,,,,2025-04-21 09:54:05.958
tf,NFO,79611,,,,,,,,1745209446,,,,312.87,1804350,,,281.70,282.05,450,525,2025-04-21 09:54:06.349
tf,NFO,79611,,,,,282.05,-30.79,,1745209447,,,,,,,,,,,,2025-04-21 09:54:06.952
tf,NFO,79611,,,,,279.85,-31.33,,1745209448,,,,,,,,,,,,2025-04-21 09:54:07.951
tf,NFO,79611,,,,,,,,1745209448,,,,312.85,1805475,,,279.20,279.65,300,75,2025-04-21 09:54:08.093
tf,NFO,79611,,,,,,,,1745209450,,,,,,,,280.15,280.75,150,,2025-04-21 09:54:09.703
tf,NFO,79611,,,,,281.85,-30.83,,1745209451,,,,,,,,,,,,2025-04-21 09:54:10.761
tf,NFO,79611,,,,,,,,1745209451,,,,312.84,1805550,,,280.85,281.40,75,300,2025-04-21 09:54:11.329
tf,NFO,79611,,,,,280.85,-31.08,,1745209452,,,,,,,,,,,,2025-04-21 09:54:11.956
tf,NFO,79611,,,,,281.40,-30.94,,1745209453,,,,,,,,,,,,2025-04-21 09:54:12.980
tf,NFO,79611,,,,,,,,1745209453,,,,312.83,1806225,,,281.75,282.40,,75,2025-04-21 09:54:13.137
tf,NFO,79611,,,,,,,,1745209455,,,,,,,,280.65,281.30,450,150,2025-04-21 09:54:14.719
tf,NFO,79611,,,,,281.00,-31.04,,1745209455,,,,,,,,,,,,2025-04-21 09:54:15.058
tf,NFO,79611,,,,,280.50,-31.17,,1745209456,,,,,,,,,,,,2025-04-21 09:54:15.959
tf,NFO,79611,,,,,279.20,-31.48,,1745209456,,,,312.82,1806750,,,278.85,279.45,75,75,2025-04-21 09:54:16.338
tf,NFO,79611,,,,,278.50,-31.66,,1745209457,,,,,,,,,,,,2025-04-21 09:54:17.047
tf,NFO,79611,,,,,279.35,-31.45,,1745209458,,,,,,,,,,,,2025-04-21 09:54:17.956
tf,NFO,79611,,,,,,,,1745209458,,,,,1807125,,,279.10,279.70,,,2025-04-21 09:54:18.124
tf,NFO,79611,,,,,278.40,-31.68,,1745209459,,,,,,,,,,,,2025-04-21 09:54:19.119
tf,NFO,79611,,,,,275.90,-32.29,,1745209460,,,,312.78,1808775,,,276.00,276.65,450,150,2025-04-21 09:54:20.121
tf,NFO,79611,,,,,277.45,-31.91,,1745209461,,,,,,,,,,,,2025-04-21 09:54:21.199
tf,NFO,79611,,,,,275.75,-32.33,,1745209461,,,,,1809000,,,275.75,276.50,150,300,2025-04-21 09:54:21.411
tf,NFO,79611,,,,,276.15,-32.23,,1745209462,,,,,,,,,,,,2025-04-21 09:54:21.959
tf,NFO,79611,,,,,275.20,-32.47,,1745209463,,,,,,,,,,,,2025-04-21 09:54:22.989
tf,NFO,79611,,,,,,,,1745209463,,,,312.77,1809300,,,275.60,276.25,75,225,2025-04-21 09:54:23.189
tf,NFO,79611,,,,,274.90,-32.54,,1745209464,,,,,,,,,,,,2025-04-21 09:54:24.034
tf,NFO,79611,,,,,275.85,-32.31,,1745209465,,,,312.71,1812150,,,275.40,276.00,300,,2025-04-21 09:54:24.762
tf,NFO,79611,,,,,276.00,-32.27,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.037
tf,NFO,79611,,,,,,,,1745209466,,,,,1812450,,,275.95,276.60,75,675,2025-04-21 09:54:26.618
tf,NFO,79611,,,,,276.65,-32.11,,1745209467,,,,,,,,,,,,2025-04-21 09:54:26.968
tf,NFO,79611,,,,,277.20,-31.98,,1745209468,,,,,,,,,,,,2025-04-21 09:54:27.962
tf,NFO,79611,,,,,276.85,-32.06,,1745209468,,,,312.59,1818075,,,276.15,276.80,,225,2025-04-21 09:54:28.144
tf,NFO,79611,,,,,276.60,-32.12,,1745209469,,,,,,,,,,,,2025-04-21 09:54:28.965
tf,NFO,79611,,,,,,,,1745209470,,,,,1818150,,,275.15,275.75,,150,2025-04-21 09:54:29.733
tf,NFO,79611,,,,,276.55,-32.13,,1745209471,,,,,,,,,,,,2025-04-21 09:54:31.162
tf,NFO,79611,,,,,276.15,-32.23,,1745209471,,,,,1818300,,,275.45,276.15,150,375,2025-04-21 09:54:31.343
tf,NFO,79611,,,,,,,,1745209473,,,,,,,,277.50,278.00,900,75,2025-04-21 09:54:33.211
tf,NFO,79611,,,,,276.70,-32.10,,1745209474,,,,,,,,,,,,2025-04-21 09:54:33.806
tf,NFO,79611,,,,,276.00,-32.27,,1745209474,,,,,,,,,,,,2025-04-21 09:54:34.050
tf,NFO,79611,,,,,,,,1745209475,,,,312.57,1819125,,,276.00,276.60,75,375,2025-04-21 09:54:34.820
tf,NFO,79611,,,,,276.45,-32.16,,1745209475,,,,,,,,,,,,2025-04-21 09:54:35.012
tf,NFO,79611,,,,,276.30,-32.20,,1745209476,,,,,,,,,,,,2025-04-21 09:54:35.968
tf,NFO,79611,,,,,276.10,-32.25,,1745209476,,,,312.55,1820250,,,275.60,276.20,,300,2025-04-21 09:54:36.344
tf,NFO,79611,,,,,,,,1745209478,,,,,,,,275.75,276.35,150,75,2025-04-21 09:54:38.138
tf,NFO,79611,,,,,274.50,-32.64,,1745209479,,,,,,500475,,,,,,2025-04-21 09:54:39.572
tf,NFO,79611,,,,,,,,1745209480,,,,312.53,1821150,,,274.60,275.25,,300,2025-04-21 09:54:39.748
tf,NFO,79611,,,,,273.90,-32.79,,1745209480,,,,,,,,,,,,2025-04-21 09:54:40.570
tf,NFO,79611,,,,,274.65,-32.60,,1745209481,,,,,,,,,,,,2025-04-21 09:54:40.974
tf,NFO,79611,,,,,274.80,-32.56,,1745209481,,,,312.43,1825875,,,273.55,274.15,,75,2025-04-21 09:54:41.351
tf,NFO,79611,,,,,273.30,-32.93,,1745209483,,,,,,,,,,,,2025-04-21 09:54:42.975
tf,NFO,79611,,,,,273.85,-32.80,,1745209483,,,,312.41,1827075,,,273.80,274.45,525,525,2025-04-21 09:54:43.149
tf,NFO,79611,,,,,273.90,-32.79,,1745209484,,,,,,,,,,,,2025-04-21 09:54:43.983
tf,NFO,79611,,,,,,,,1745209485,,,,312.40,1827225,,,273.55,274.15,225,75,2025-04-21 09:54:44.754
tf,NFO,79611,,,,,274.90,-32.54,,1745209485,,,,,,,,,,,,2025-04-21 09:54:45.294
tf,NFO,79611,,,,,273.35,-32.92,,1745209486,,,,,,,,,,,,2025-04-21 09:54:46.063
tf,NFO,79611,,,,,,,,1745209486,,,,312.39,1828050,,,273.80,274.45,150,525,2025-04-21 09:54:46.513
tf,NFO,79611,,,,,275.00,-32.52,,1745209487,,,,,,,,,,,,2025-04-21 09:54:47.005
tf,NFO,79611,,,,,273.00,-33.01,,1745209488,,,,312.32,1831350,,,272.90,273.50,,75,2025-04-21 09:54:48.154
tf,NFO,79611,,,,,,,,1745209490,,,,,,,,273.20,273.75,75,225,2025-04-21 09:54:49.772
tf,NFO,79611,,,,,272.90,-33.03,,1745209490,,,,,,,,,,,,2025-04-21 09:54:50.176
tf,NFO,79611,,,,,,,,1745209491,,,,312.28,1833150,,,274.45,275.20,300,75,2025-04-21 09:54:51.391
tf,NFO,79611,,,,,273.05,-32.99,,1745209493,,,,,,,,,,,,2025-04-21 09:54:53.033
tf,NFO,79611,,,,,,,,1745209493,,,,,1833225,,,272.65,273.20,225,,2025-04-21 09:54:53.237
tf,NFO,79611,,,,,271.50,-33.37,,1745209494,,,,,,,,,,,,2025-04-21 09:54:54.000
tf,NFO,79611,,,,,,,,1745209495,,,,312.25,1834425,,,271.25,271.90,150,225,2025-04-21 09:54:54.792
tf,NFO,79611,,,,,272.45,-33.14,,1745209496,,,,,,,,,,,,2025-04-21 09:54:55.779
tf,NFO,79611,,,,,273.25,-32.94,,1745209496,,,,,,,,,,,,2025-04-21 09:54:55.998
tf,NFO,79611,,,,,,,,1745209496,,,,,1834575,,,271.70,272.30,375,375,2025-04-21 09:54:56.368
tf,NFO,79611,,,,,272.85,-33.04,,1745209497,,,,,,,,,,,,2025-04-21 09:54:56.991
tf,NFO,79611,,,,,274.05,-32.75,,1745209498,,,,,,,,,,,,2025-04-21 09:54:58.098
tf,NFO,79611,,,,,,,,1745209498,,,,312.23,1835250,,,272.25,272.95,150,75,2025-04-21 09:54:58.218
tf,NFO,79611,,,,,271.05,-33.48,,1745209499,,,,,,,,,,,,2025-04-21 09:54:59.801
tf,NFO,79611,,,,,270.65,-33.58,,1745209500,,,,312.14,1839300,,,270.35,271.05,75,,2025-04-21 09:55:00.021
tf,NFO,79611,,,,,273.00,-33.01,,1745209501,,,,,1839450,,,272.15,272.80,,225,2025-04-21 09:55:01.374
tf,NFO,79611,,,,,,,,1745209503,,,,,,,,273.10,273.75,375,75,2025-04-21 09:55:03.175
tf,NFO,79611,,,,,272.80,-33.06,,1745209503,,,,,,,,,,,,2025-04-21 09:55:03.384
tf,NFO,79611,,,,,273.50,-32.88,,1745209504,,,,,,,,,,,,2025-04-21 09:55:04.002
tf,NFO,79611,,,,,271.65,-33.34,,1745209505,,,,312.13,1839900,,,271.00,271.70,75,450,2025-04-21 09:55:04.832
tf,NFO,79611,,,,,271.55,-33.36,,1745209505,,,,,,,,,,,,2025-04-21 09:55:04.987
tf,NFO,79611,,,,,271.60,-33.35,,1745209506,,,,,,,,,,,,2025-04-21 09:55:05.989
tf,NFO,79611,,,,,,,,1745209506,,,,312.12,1840125,,,271.65,272.30,600,75,2025-04-21 09:55:06.409
tf,NFO,79611,,,,,271.05,-33.48,,1745209507,,,,,,,,,,,,2025-04-21 09:55:06.990
tf,NFO,79611,,,,,271.00,-33.50,,1745209508,,,,,,,,,,,,2025-04-21 09:55:08.072
tf,NFO,79611,,,,,270.55,-33.61,,1745209508,,,,312.11,1840500,,,269.55,270.15,75,225,2025-04-21 09:55:08.236
tf,NFO,79611,,,,,268.95,-34.00,,1745209510,,,,,1840650,,,268.80,269.00,525,300,2025-04-21 09:55:09.791
tf,NFO,79611,,,,,269.00,-33.99,,1745209510,,,,,,,,,,,,2025-04-21 09:55:09.991
tf,NFO,79611,,,,,268.90,-34.01,,1745209511,,,,,,,,,,,,2025-04-21 09:55:11.192
tf,NFO,79611,,,,,267.45,-34.37,,1745209511,,,,312.05,1842975,,,266.90,267.60,300,75,2025-04-21 09:55:11.413
tf,NFO,79611,,,,,267.30,-34.40,,1745209512,,,,,,,,,,,,2025-04-21 09:55:12.087
tf,NFO,79611,,,,,268.00,-34.23,,1745209513,,,,,,,,,,,,2025-04-21 09:55:13.107
tf,NFO,79611,,,,,267.85,-34.27,,1745209513,,,,311.86,1851075,,,267.25,267.85,75,,2025-04-21 09:55:13.308
tf,NFO,79611,,,,,266.95,-34.49,,1745209514,,,,,,,,,,,,2025-04-21 09:55:14.006
tf,NFO,79611,,,,,265.00,-34.97,,1745209515,,,264.60,311.76,1855350,,,265.05,265.65,,600,2025-04-21 09:55:14.825
tf,NFO,79611,,,,,264.25,-35.15,,1745209516,,,,,,,,,,,,2025-04-21 09:55:15.999
tf,NFO,79611,,,,,264.75,-35.03,,1745209516,,,264.00,311.68,1858500,,,264.15,264.80,225,75,2025-04-21 09:55:16.427
tf,NFO,79611,,,,,255.30,-37.35,,1745209517,,,,,,,,,,,,2025-04-21 09:55:17.212
tf,NFO,79611,,,,,256.05,-37.17,,1745209518,,,,,,,,,,,,2025-04-21 09:55:18.198
tf,NFO,79611,,,,,,,,1745209518,,,254.10,311.26,1873350,,,255.40,256.20,75,150,2025-04-21 09:55:18.216
tf,NFO,79611,,,,,254.00,-37.67,,1745209519,,,,,,,,,,,,2025-04-21 09:55:19.040
tf,NFO,79611,,,,,255.60,-37.28,,1745209520,,,253.95,311.20,1875450,,,254.40,255.05,300,,2025-04-21 09:55:19.910
tf,NFO,79611,,,,,254.00,-37.67,,1745209521,,,,,,,,,,,,2025-04-21 09:55:21.008
tf,NFO,79611,,,,,,,,1745209521,,,,311.18,1876050,,,253.70,254.30,375,,2025-04-21 09:55:21.431
tf,NFO,79611,,,,,252.40,-38.06,,1745209522,,,,,,,,,,,,2025-04-21 09:55:22.199
tf,NFO,79611,,,,,253.50,-37.79,,1745209523,,,,,,,,,,,,2025-04-21 09:55:22.997
tf,NFO,79611,,,,,254.15,-37.63,,1745209523,,,252.40,311.07,1879500,,,254.10,254.75,,,2025-04-21 09:55:23.228
tf,NFO,79611,,,,,255.20,-37.37,,1745209524,,,,,,,,,,,,2025-04-21 09:55:24.039
tf,NFO,79611,,,,,255.50,-37.30,,1745209525,,,,310.99,1882200,,,254.85,255.40,75,,2025-04-21 09:55:24.846
tf,NFO,79611,,,,,255.10,-37.40,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.030
tf,NFO,79611,,,,,256.70,-37.01,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.084
tf,NFO,79611,,,,,255.80,-37.23,,1745209526,,,,310.95,1883625,,,255.65,256.20,225,,2025-04-21 09:55:26.460
tf,NFO,79611,,,,,254.25,-37.61,,1745209527,,,,,,,,,,,,2025-04-21 09:55:27.220
tf,NFO,79611,,,,,254.80,-37.47,,1745209528,,,,,,,,,,,,2025-04-21 09:55:28.000
tf,NFO,79611,,,,,254.00,-37.67,,1745209528,,,,310.94,1884150,,,253.65,254.35,525,,2025-04-21 09:55:28.232
tf,NFO,79611,,,,,253.45,-37.80,,1745209529,,,,,,,,,,,,2025-04-21 09:55:29.001
tf,NFO,79611,,,,,254.40,-37.57,,1745209530,,,251.95,310.85,1886925,,,254.55,255.25,450,225,2025-04-21 09:55:29.832
tf,NFO,79611,,,,,255.50,-37.30,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.017
tf,NFO,79611,,,,,255.35,-37.34,,1745209531,,,,,,,,,,,,2025-04-21 09:55:31.005
tf,NFO,79611,,,,,255.90,-37.20,,1745209531,,,,310.73,1890900,,,255.65,256.20,150,75,2025-04-21 09:55:31.452
tf,NFO,79611,,,,,255.60,-37.28,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.061
tf,NFO,79611,,,,,254.80,-37.47,,1745209533,,,,310.60,1895625,,,254.50,255.05,75,,2025-04-21 09:55:33.246
tf,NFO,79611,,,,,254.95,-37.44,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.010
tf,NFO,79611,,,,,255.65,-37.26,,1745209535,,,,310.59,1895925,,,255.20,255.65,,225,2025-04-21 09:55:34.843
tf,NFO,79611,,,,,258.00,-36.69,,1745209536,,,,,,,,,,,,2025-04-21 09:55:36.025
tf,NFO,79611,,,,,,,,1745209536,,,,310.58,1896225,,,256.90,257.50,,150,2025-04-21 09:55:36.431
tf,NFO,79611,,,,,256.60,-37.03,,1745209537,,,,,,,,,,,,2025-04-21 09:55:37.036
tf,NFO,79611,,,,,254.85,-37.46,,1745209538,,,,,,,,,,,,2025-04-21 09:55:38.018
tf,NFO,79611,,,,,,,,1745209538,,,,310.52,1898175,,,255.35,255.75,,75,2025-04-21 09:55:38.265
tf,NFO,79611,,,,,256.05,-37.17,,1745209539,,,,,,,,,,,,2025-04-21 09:55:39.133
tf,NFO,79611,,,,,255.05,-37.41,,1745209540,,,,310.47,1899975,,,254.65,255.20,,150,2025-04-21 09:55:39.975
tf,NFO,79611,,,,,255.20,-37.37,,1745209540,,,,,,,,,,,,2025-04-21 09:55:40.167
tf,NFO,79611,,,,,255.00,-37.42,,1745209541,,,,,,,,,,,,2025-04-21 09:55:41.031
tf,NFO,79611,,,,,255.25,-37.36,,1745209541,,,,310.46,1900350,,,254.85,255.45,,75,2025-04-21 09:55:41.571
tf,NFO,79611,,,,,254.15,-37.63,,1745209543,,,,,,,,,,,,2025-04-21 09:55:43.212
tf,NFO,79611,,,,,,,,1745209543,,,,310.45,1900650,,,254.50,255.10,,300,2025-04-21 09:55:43.236
tf,NFO,79611,,,,,254.80,-37.47,,1745209544,,,,,,,,,,,,2025-04-21 09:55:44.021
tf,NFO,79611,,,,,255.25,-37.36,,1745209545,,,,310.34,1904325,,,255.15,255.75,375,75,2025-04-21 09:55:44.842
tf,NFO,79611,,,,,255.30,-37.35,,1745209545,,,,,,,,,,,,2025-04-21 09:55:45.077
tf,NFO,79611,,,,,256.80,-36.98,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.078
tf,NFO,79611,,,,,,,,1745209546,,,,310.31,1905525,,,256.40,256.95,75,,2025-04-21 09:55:46.531
tf,NFO,79611,,,,,257.25,-36.87,,1745209547,,,,,,,,,,,,2025-04-21 09:55:47.021
tf,NFO,79611,,,,,257.55,-36.80,,1745209548,,,,,,,,,,,,2025-04-21 09:55:48.015
tf,NFO,79611,,,,,256.60,-37.03,,1745209548,,,,310.27,1906875,,,255.85,256.40,225,,2025-04-21 09:55:48.245
tf,NFO,79611,,,,,255.00,-37.42,,1745209549,,,,,,,,,,,,2025-04-21 09:55:49.020
tf,NFO,79611,,,,,255.80,-37.23,,1745209550,,,,310.26,1907175,,,255.05,255.55,150,,2025-04-21 09:55:49.856
tf,NFO,79611,,,,,255.70,-37.25,,1745209551,,,,,,,,,,,,2025-04-21 09:55:51.020
tf,NFO,79611,,,,,256.90,-36.96,,1745209551,,,,310.25,1907475,,,255.95,256.65,75,600,2025-04-21 09:55:51.468
tf,NFO,79611,,,,,256.45,-37.07,,1745209552,,,,,,,,,,,,2025-04-21 09:55:52.057
tf,NFO,79611,,,,,257.15,-36.90,,1745209553,,,,,,,,,,,,2025-04-21 09:55:53.045
tf,NFO,79611,,,,,259.65,-36.28,,1745209553,,,,310.23,1908300,,,259.30,260.00,150,1275,2025-04-21 09:55:53.255
tf,NFO,79611,,,,,259.05,-36.43,,1745209554,,,,,,,,,,,,2025-04-21 09:55:54.020
tf,NFO,79611,,,,,258.55,-36.55,,1745209555,,,,310.21,1909275,,,258.15,258.80,75,150,2025-04-21 09:55:54.860
tf,NFO,79611,,,,,258.35,-36.60,,1745209556,,,,,,,,,,,,2025-04-21 09:55:56.026
tf,NFO,79611,,,,,258.80,-36.49,,1745209556,,,,310.18,1910400,,,258.85,259.45,,600,2025-04-21 09:55:56.474
tf,NFO,79611,,,,,258.70,-36.52,,1745209558,,,,,,,,,,,,2025-04-21 09:55:58.021
tf,NFO,79611,,,,,260.90,-35.98,,1745209558,,,,310.03,1915950,,,260.45,261.10,,75,2025-04-21 09:55:58.377
tf,NFO,79611,,,,,261.30,-35.88,,1745209559,,,,,,,,,,,,2025-04-21 09:55:59.021
tf,NFO,79611,,,,,265.00,-34.97,,1745209560,,,,309.89,1922025,,,264.90,265.65,150,,2025-04-21 09:55:59.869
tf,NFO,79611,,,,,263.60,-35.31,,1745209561,,,,,,,,,,,,2025-04-21 09:56:01.069
tf,NFO,79611,,,,,,,,1745209561,,,,309.86,1923225,,,263.20,263.55,300,,2025-04-21 09:56:01.476
tf,NFO,79611,,,,,263.85,-35.25,,1745209562,,,,,,,,,,,,2025-04-21 09:56:02.031
tf,NFO,79611,,,,,263.90,-35.24,,1745209563,,,,,,,,,,,,2025-04-21 09:56:03.026
tf,NFO,79611,,,,,263.95,-35.23,,1745209563,,,,309.82,1924575,,,263.95,264.55,75,150,2025-04-21 09:56:03.266
tf,NFO,79611,,,,,265.05,-34.96,,1745209564,,,,,,,,,,,,2025-04-21 09:56:04.228
tf,NFO,79611,,,,,266.00,-34.72,,1745209565,,,,309.81,1925400,,,264.00,,,300,2025-04-21 09:56:04.919
tf,NFO,79611,,,,,265.05,-34.96,,1745209566,,,,,,,,,,,,2025-04-21 09:56:06.148
tf,NFO,79611,,,,,264.90,-34.99,,1745209566,,,,309.80,1925775,,,264.35,264.90,150,225,2025-04-21 09:56:06.488
tf,NFO,79611,,,,,263.55,-35.33,,1745209567,,,,,,,,,,,,2025-04-21 09:56:07.026
tf,NFO,79611,,,,,264.05,-35.20,,1745209568,,,,,,,,,,,,2025-04-21 09:56:08.030
tf,NFO,79611,,,,,263.05,-35.45,,1745209568,,,,309.78,1926675,,,261.95,262.55,225,150,2025-04-21 09:56:08.273
tf,NFO,79611,,,,,264.20,-35.17,,1745209569,,,,,,,,,,,,2025-04-21 09:56:09.028
tf,NFO,79611,,,,,264.35,-35.13,,1745209570,,,,309.73,1928400,,,264.25,264.60,75,750,2025-04-21 09:56:09.879
tf,NFO,79611,,,,,264.20,-35.17,,1745209570,,,,,,,,,,,,2025-04-21 09:56:10.054
tf,NFO,79611,,,,,264.60,-35.07,,1745209571,,,,,,,,,,,,2025-04-21 09:56:11.031
tf,NFO,79611,,,,,,,,1745209571,,,,309.72,1928850,,,264.10,,,450,2025-04-21 09:56:11.548
tf,NFO,79611,,,,,264.10,-35.19,,1745209572,,,,,,,,,,,,2025-04-21 09:56:12.098
