t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79511,,,,,,,,1745209447,,,,290.37,1261725,,,323.60,324.25,75,75,2025-04-21 09:54:07.517
tf,NFO,79511,,,,,323.45,29.46,,1745209449,,,,,,,,,,,,2025-04-21 09:54:08.957
tf,NFO,79511,,,,,,,,1745209449,,,,290.41,1263000,,,323.00,323.65,150,,2025-04-21 09:54:09.124
tf,NFO,79511,,,,,322.50,29.08,,1745209450,,,,,,,,,,,,2025-04-21 09:54:09.957
tf,NFO,79511,,,,,,,,1745209451,,,,,1263075,,,321.25,321.95,75,150,2025-04-21 09:54:10.725
tf,NFO,79511,,,,,323.00,29.28,,1745209452,,,,,,,,,,,,2025-04-21 09:54:11.760
tf,NFO,79511,,,,,,,,1745209452,,,,,1263375,,,322.05,322.75,,,2025-04-21 09:54:12.563
tf,NFO,79511,,,,,,,,1745209454,,,,,,,,321.40,322.10,300,,2025-04-21 09:54:14.174
tf,NFO,79511,,,,,,,,1745209456,,,,,,,,322.20,322.90,75,,2025-04-21 09:54:15.769
tf,NFO,79511,,,,,,,,1745209457,,,,,,,,323.75,324.45,225,225,2025-04-21 09:54:17.591
tf,NFO,79511,,,,,325.00,30.08,,1745209459,,,,290.42,1263525,,,324.80,325.50,150,150,2025-04-21 09:54:19.294
tf,NFO,79511,,,,,326.25,30.58,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.126
tf,NFO,79511,,,,,,,,1745209461,,,,290.43,1263975,,,326.50,327.25,300,450,2025-04-21 09:54:20.819
tf,NFO,79511,,,,,327.60,31.12,,1745209462,,,,,,,,,,,,2025-04-21 09:54:21.835
tf,NFO,79511,,,,,326.65,30.74,,1745209462,,,,290.45,1264500,,,325.20,325.95,75,150,2025-04-21 09:54:22.638
tf,NFO,79511,,,,,,,,1745209464,,,,,,,,326.95,327.60,150,75,2025-04-21 09:54:24.145
tf,NFO,79511,,,,,326.30,30.60,,1745209465,,,,,,,,,,,,2025-04-21 09:54:25.674
tf,NFO,79511,,,,,,,,1745209466,,,,,1264575,,,325.75,326.45,75,150,2025-04-21 09:54:26.031
tf,NFO,79511,,,,,326.55,30.70,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.839
tf,NFO,79511,,,,,326.60,30.72,,1745209467,,,,290.46,1264800,,,325.70,326.40,300,450,2025-04-21 09:54:27.575
tf,NFO,79511,,,,,326.50,30.68,,1745209469,,,,,,,,,,,,2025-04-21 09:54:28.782
tf,NFO,79511,,,,,327.50,31.08,,1745209469,,,,,1265025,,,325.90,326.65,75,300,2025-04-21 09:54:29.162
tf,NFO,79511,,,,,325.45,30.26,,1745209470,,,,,,,,,,,,2025-04-21 09:54:30.607
tf,NFO,79511,,,,,,,,1745209471,,,,,1265100,,,325.95,326.70,300,150,2025-04-21 09:54:30.774
tf,NFO,79511,,,,,326.65,30.74,,1745209471,,,,,,,,,,,,2025-04-21 09:54:31.618
tf,NFO,79511,,,,,326.70,30.76,,1745209472,,,,290.51,1266750,,,325.40,326.05,75,450,2025-04-21 09:54:32.779
tf,NFO,79511,,,,,324.90,30.04,,1745209473,,,,,,,,,,,,2025-04-21 09:54:33.632
tf,NFO,79511,,,,,326.05,30.50,,1745209474,,,,290.52,1267200,,,326.05,326.70,,600,2025-04-21 09:54:34.231
tf,NFO,79511,,,,,,,,1745209476,,,,,,,,324.80,325.45,375,150,2025-04-21 09:54:35.770
tf,NFO,79511,,,,,,,,1745209477,,,,,,,,326.35,327.10,150,300,2025-04-21 09:54:37.616
tf,NFO,79511,,,,,325.75,30.38,,1745209478,,,,,,,,,,,,2025-04-21 09:54:37.980
tf,NFO,79511,,,,,325.80,30.40,,1745209478,,,,,,,,,,,,2025-04-21 09:54:38.713
tf,NFO,79511,,,,,326.05,30.50,,1745209479,,,,290.57,1269000,,,326.25,327.05,225,150,2025-04-21 09:54:39.341
tf,NFO,79511,,,,,,,,1745209481,,,,,,,,327.20,327.90,,225,2025-04-21 09:54:40.800
tf,NFO,79511,,,,,327.25,30.98,,1745209481,,,,,,466950,,,,,,2025-04-21 09:54:41.177
tf,NFO,79511,,,,,,,,1745209482,,,,290.58,1269075,,,327.35,328.05,,450,2025-04-21 09:54:42.584
tf,NFO,79511,,,,,,,,1745209484,,,,,,,,326.25,326.90,75,375,2025-04-21 09:54:44.178
tf,NFO,79511,,,,,327.80,31.20,,1745209485,,,,,,,,,,,,2025-04-21 09:54:44.982
tf,NFO,79511,,,,,,,,1745209486,,,,,1269225,,,327.10,327.85,225,225,2025-04-21 09:54:45.844
tf,NFO,79511,,,,,327.20,30.96,,1745209486,,,,,,,,,,,,2025-04-21 09:54:46.063
tf,NFO,79511,,,,,326.95,30.86,,1745209487,,,,,,,,,,,,2025-04-21 09:54:47.284
tf,NFO,79511,,,,,327.45,31.06,,1745209487,,,,,,,,,,,,2025-04-21 09:54:47.657
tf,NFO,79511,,,,,,,,1745209487,,,,290.59,1269450,,,326.80,327.60,450,675,2025-04-21 09:54:47.659
tf,NFO,79511,,,,,327.80,31.20,,1745209488,,,,,,,,,,,,2025-04-21 09:54:48.583
tf,NFO,79511,,,,,327.60,31.12,,1745209489,,,,290.60,1269750,,,326.95,327.70,150,225,2025-04-21 09:54:49.186
tf,NFO,79511,,,,,,,,1745209491,,,,,,,,327.60,328.35,,375,2025-04-21 09:54:50.837
tf,NFO,79511,,,,,327.85,31.22,,1745209491,,,,,,,,,,,,2025-04-21 09:54:51.010
tf,NFO,79511,,,,,326.35,30.62,,1745209492,,,,,,,,,,,,2025-04-21 09:54:52.035
tf,NFO,79511,,,,,329.35,31.82,,1745209492,,,,,,,,,,,,2025-04-21 09:54:52.596
tf,NFO,79511,,,,,,,,1745209492,,,,,1270050,,,328.50,329.15,225,75,2025-04-21 09:54:52.601
tf,NFO,79511,,,,,330.00,32.08,,1745209493,,,,,,,,,,,,2025-04-21 09:54:53.587
tf,NFO,79511,,,,,,,,1745209494,,,,290.61,1270275,,,329.15,329.90,150,150,2025-04-21 09:54:54.203
tf,NFO,79511,,,,,,,,1745209496,,,,,,,,328.50,329.25,,450,2025-04-21 09:54:55.807
tf,NFO,79511,,,,,328.95,31.66,,1745209496,,,,,,,,,,,,2025-04-21 09:54:56.012
tf,NFO,79511,,,,,328.80,31.60,,1745209496,,,,,,,,,,,,2025-04-21 09:54:56.589
tf,NFO,79511,,,,,328.05,31.30,,1745209497,,,,,,,,,,,,2025-04-21 09:54:57.646
tf,NFO,79511,,,,,,,,1745209497,,,,290.66,1271925,,,328.00,328.85,375,75,2025-04-21 09:54:57.667
tf,NFO,79511,,,,,,,,1745209499,,,,,1272000,,,329.55,330.20,225,,2025-04-21 09:54:59.427
tf,NFO,79511,,,,,331.00,32.48,,1745209500,,,,,,,,,,,,2025-04-21 09:55:00.025
tf,NFO,79511,,,,,,,,1745209501,,,,290.67,1272075,,,329.20,330.00,375,375,2025-04-21 09:55:00.839
tf,NFO,79511,,,,,329.80,32.00,,1745209501,,,,,,,,,,,,2025-04-21 09:55:00.996
tf,NFO,79511,,,,,327.40,31.04,,1745209502,,,,,,,,,,,,2025-04-21 09:55:02.595
tf,NFO,79511,,,,,,,,1745209502,,,,,1272225,,,327.05,327.85,150,150,2025-04-21 09:55:02.621
tf,NFO,79511,,,,,328.25,31.38,,1745209503,,,,,,,,,,,,2025-04-21 09:55:03.604
tf,NFO,79511,,,,,328.05,31.30,,1745209504,,,,290.68,1272450,,,327.15,327.90,,375,2025-04-21 09:55:04.212
tf,NFO,79511,,,,,329.45,31.86,,1745209504,,,,,,,,,,,,2025-04-21 09:55:04.592
tf,NFO,79511,,,,,329.30,31.80,,1745209505,,,,,,,,,,,,2025-04-21 09:55:05.762
tf,NFO,79511,,,,,330.05,32.10,,1745209506,,,,,1272675,,,329.35,330.05,525,,2025-04-21 09:55:05.944
tf,NFO,79511,,,,,,,,1745209507,,,,,,,,329.80,330.40,150,150,2025-04-21 09:55:07.626
tf,NFO,79511,,,,,331.00,32.48,,1745209508,,,,,,,,,,,,2025-04-21 09:55:08.500
tf,NFO,79511,,,,,330.85,32.42,,1745209508,,,,,,,,,,,,2025-04-21 09:55:08.708
tf,NFO,79511,,,,,331.30,32.60,,1745209509,,,,290.71,1273650,,,329.95,330.65,225,75,2025-04-21 09:55:09.232
tf,NFO,79511,,,,,331.45,32.66,,1745209510,,,,,,,,,,,,2025-04-21 09:55:10.598
tf,NFO,79511,,,,,,,,1745209511,,,,290.72,1273800,,,330.95,331.60,150,,2025-04-21 09:55:10.833
tf,NFO,79511,,,,,332.15,32.94,,1745209511,,,,,,,,,,,,2025-04-21 09:55:11.615
tf,NFO,79511,,,,,332.10,32.92,,1745209512,,,,,,,,,,,,2025-04-21 09:55:12.705
tf,NFO,79511,,,,,,,,1745209512,,,,290.73,1274100,,,331.60,332.20,,,2025-04-21 09:55:12.722
tf,NFO,79511,,,,,332.35,33.02,,1745209513,,,,,,,,,,,,2025-04-21 09:55:13.622
tf,NFO,79511,,,,,332.95,33.26,,1745209514,,,,290.74,1274550,,,332.35,333.10,,300,2025-04-21 09:55:14.260
tf,NFO,79511,,,,,333.45,33.46,,1745209514,,,,,,,,,,,,2025-04-21 09:55:14.609
tf,NFO,79511,,,,,334.15,33.74,,1745209516,,,,,,,,,,,,2025-04-21 09:55:15.804
tf,NFO,79511,,,,,,,,1745209516,,,,290.76,1275150,,,334.95,335.75,450,75,2025-04-21 09:55:15.864
tf,NFO,79511,,,,,335.95,34.46,,1745209516,,,,,,,,,,,,2025-04-21 09:55:16.622
tf,NFO,79511,,,,,344.65,37.94,,1745209517,,,,,,,,,,,,2025-04-21 09:55:17.609
tf,NFO,79511,,,,,,,,1745209518,,345.00,,291.23,1287375,,,343.20,343.95,300,150,2025-04-21 09:55:17.636
tf,NFO,79511,,,,,346.05,38.50,,1745209518,,,,,,,,,,,,2025-04-21 09:55:18.708
tf,NFO,79511,,,,,345.40,38.24,,1745209519,,346.25,,291.31,1289475,,,344.45,345.25,75,,2025-04-21 09:55:19.251
tf,NFO,79511,,,,,344.70,37.96,,1745209519,,,,,,,,,,,,2025-04-21 09:55:19.872
tf,NFO,79511,,,,,343.50,37.48,,1745209520,,,,,,,,,,,,2025-04-21 09:55:20.621
tf,NFO,79511,,,,,,,,1745209521,,,,291.35,1290300,,,345.20,345.85,225,75,2025-04-21 09:55:20.870
tf,NFO,79511,,,,,346.10,38.52,,1745209522,,,,,,,,,,,,2025-04-21 09:55:21.804
tf,NFO,79511,,,,,347.85,39.22,,1745209522,,,,,,,,,,,,2025-04-21 09:55:22.607
tf,NFO,79511,,,,,,,,1745209523,,347.90,,291.42,1292025,,,348.20,348.95,,150,2025-04-21 09:55:22.645
tf,NFO,79511,,,,,348.95,39.66,,1745209523,,,,,,,,,,,,2025-04-21 09:55:23.613
tf,NFO,79511,,,,,347.40,39.04,,1745209524,,349.95,,291.47,1293000,,,348.55,349.45,150,75,2025-04-21 09:55:24.267
tf,NFO,79511,,,,,348.30,39.40,,1745209524,,,,,,,,,,,,2025-04-21 09:55:24.611
tf,NFO,79511,,,,,347.05,38.90,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.886
tf,NFO,79511,,,,,,,,1745209526,,,,291.52,1294125,,,346.40,347.05,75,150,2025-04-21 09:55:26.041
tf,NFO,79511,,,,,347.30,39.00,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.609
tf,NFO,79511,,,,,348.90,39.64,,1745209527,,,,,,,,,,,,2025-04-21 09:55:27.632
tf,NFO,79511,,,,,,,,1745209528,,350.30,,291.57,1295250,,,347.95,348.70,450,375,2025-04-21 09:55:27.663
tf,NFO,79511,,,,,350.15,40.14,,1745209529,,,,,,,,,,,,2025-04-21 09:55:28.817
tf,NFO,79511,,,,,349.25,39.78,,1745209529,,350.65,,291.62,1296450,,,348.35,349.20,75,,2025-04-21 09:55:29.255
tf,NFO,79511,,,,,348.00,39.28,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.625
tf,NFO,79511,,,,,,,,1745209531,,,,291.65,1297050,,,348.10,348.80,225,150,2025-04-21 09:55:30.871
tf,NFO,79511,,,,,349.55,39.90,,1745209531,,,,,,,,,,,,2025-04-21 09:55:31.618
tf,NFO,79511,,,,,348.00,39.28,,1745209532,,,,,,,,,,,,2025-04-21 09:55:32.858
tf,NFO,79511,,,,,,,,1745209533,,,,291.69,1298025,,,348.00,348.75,75,75,2025-04-21 09:55:32.859
tf,NFO,79511,,,,,349.25,39.78,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.632
tf,NFO,79511,,,,,347.40,39.04,,1745209534,,,,291.72,1298850,,,347.65,348.55,,,2025-04-21 09:55:34.271
tf,NFO,79511,,,,,347.60,39.12,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.619
tf,NFO,79511,,,,,348.20,39.36,,1745209535,,,,,,,,,,,,2025-04-21 09:55:35.635
tf,NFO,79511,,,,,345.00,38.08,,1745209536,,,,291.79,1300425,,,344.60,345.25,,150,2025-04-21 09:55:35.883
tf,NFO,79511,,,,,345.60,38.32,,1745209537,,,,291.86,1302075,,,347.10,347.85,375,75,2025-04-21 09:55:37.489
tf,NFO,79511,,,,,347.30,39.00,,1745209538,,,,,,,,,,,,2025-04-21 09:55:38.691
tf,NFO,79511,,,,,,,,1745209539,,,,,1302150,,,346.45,347.20,,300,2025-04-21 09:55:39.337
tf,NFO,79511,,,,,348.00,39.28,,1745209540,,,,,,,,,,,,2025-04-21 09:55:40.762
tf,NFO,79511,,,,,,,,1745209541,,,,291.87,1302300,,,348.25,348.95,150,75,2025-04-21 09:55:40.970
tf,NFO,79511,,,,,347.95,39.26,,1745209541,,,,,,,,,,,,2025-04-21 09:55:41.617
tf,NFO,79511,,,,,,,,1745209542,,,,,1302450,,,348.65,349.00,75,375,2025-04-21 09:55:42.491
tf,NFO,79511,,,,,349.00,39.68,,1745209543,,,,,,,,,,,,2025-04-21 09:55:42.826
tf,NFO,79511,,,,,349.30,39.80,,1745209543,,,,,,,,,,,,2025-04-21 09:55:43.648
tf,NFO,79511,,,,,350.25,40.18,,1745209544,,,,291.90,1302975,,,350.15,350.75,,150,2025-04-21 09:55:44.274
tf,NFO,79511,,,,,348.00,39.28,,1745209545,,,,,,,,,,,,2025-04-21 09:55:45.696
tf,NFO,79511,,,,,347.30,39.00,,1745209546,,,,291.91,1303200,,,346.60,347.40,450,225,2025-04-21 09:55:45.891
tf,NFO,79511,,,,,347.20,38.96,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.627
tf,NFO,79511,,,,,,,,1745209547,,,,,1303350,,,346.95,347.70,75,,2025-04-21 09:55:47.493
tf,NFO,79511,,,,,346.90,38.84,,1745209548,,,,,,,,,,,,2025-04-21 09:55:48.020
tf,NFO,79511,,,,,348.00,39.28,,1745209549,,,,,,,,,,,,2025-04-21 09:55:48.860
tf,NFO,79511,,,,,,,,1745209549,,,,291.94,1304025,,,347.95,348.25,,75,2025-04-21 09:55:49.282
tf,NFO,79511,,,,,347.95,39.26,,1745209549,,,,,,,,,,,,2025-04-21 09:55:49.633
tf,NFO,79511,,,,,348.05,39.30,,1745209550,,,,,,,,,,,,2025-04-21 09:55:50.631
tf,NFO,79511,,,,,,,,1745209551,,,,291.99,1305075,,,347.90,348.70,225,300,2025-04-21 09:55:50.891
tf,NFO,79511,,,,,347.95,39.26,,1745209551,,,,,,,,,,,,2025-04-21 09:55:51.657
tf,NFO,79511,,,,,348.60,39.52,,1745209552,,,,292.01,1305675,,,347.00,347.60,675,600,2025-04-21 09:55:52.629
tf,NFO,79511,,,,,347.00,38.88,,1745209552,,,,,,,,,,,,2025-04-21 09:55:52.666
tf,NFO,79511,,,,,343.00,37.28,,1745209553,,,,,,,,,,,,2025-04-21 09:55:53.654
tf,NFO,79511,,,,,,,,1745209554,,,,292.06,1306950,,,343.05,343.80,225,75,2025-04-21 09:55:54.291
tf,NFO,79511,,,,,343.20,37.36,,1745209555,,,,,,,,,,,,2025-04-21 09:55:54.827
tf,NFO,79511,,,,,343.95,37.66,,1745209556,,,,,,,,,,,,2025-04-21 09:55:55.827
tf,NFO,79511,,,,,,,,1745209556,,,,292.13,1308525,,,343.25,344.20,150,675,2025-04-21 09:55:55.897
tf,NFO,79511,,,,,343.35,37.42,,1745209556,,,,,,,,,,,,2025-04-21 09:55:56.638
tf,NFO,79511,,,,,,,,1745209557,,,,,1308600,,,343.35,344.10,,150,2025-04-21 09:55:57.497
tf,NFO,79511,,,,,340.95,36.46,,1745209558,,,,,,,,,,,,2025-04-21 09:55:58.538
tf,NFO,79511,,,,,340.40,36.24,,1745209558,,,,,,,,,,,,2025-04-21 09:55:58.646
tf,NFO,79511,,,,,338.70,35.56,,1745209559,,,,292.48,1318125,,,338.05,338.65,75,75,2025-04-21 09:55:59.387
tf,NFO,79511,,,,,337.80,35.20,,1745209559,,,,,,,,,,,,2025-04-21 09:55:59.638
tf,NFO,79511,,,,,336.15,34.54,,1745209561,,,,,,,,,,,,2025-04-21 09:56:00.837
tf,NFO,79511,,,,,336.95,34.86,,1745209561,,,,292.57,1320675,,,336.95,337.85,150,,2025-04-21 09:56:00.905
tf,NFO,79511,,,,,338.15,35.34,,1745209561,,,,,,,,,,,,2025-04-21 09:56:01.647
tf,NFO,79511,,,,,338.40,35.44,,1745209562,,,,292.59,1321200,,,336.50,337.25,225,150,2025-04-21 09:56:02.506
tf,NFO,79511,,,,,336.85,34.82,,1745209563,,,,,,,,,,,,2025-04-21 09:56:03.639
tf,NFO,79511,,,,,335.00,34.08,,1745209564,,,,292.60,1321650,,,334.35,335.05,,75,2025-04-21 09:56:04.307
tf,NFO,79511,,,,,334.95,34.06,,1745209564,,,,,,,,,,,,2025-04-21 09:56:04.636
tf,NFO,79511,,,,,336.55,34.70,,1745209566,,,,,,,,,,,,2025-04-21 09:56:05.941
tf,NFO,79511,,,,,,,,1745209566,,,,,1321800,,,336.15,336.85,150,150,2025-04-21 09:56:05.944
tf,NFO,79511,,,,,336.95,34.86,,1745209567,,,,,,,,,,,,2025-04-21 09:56:06.656
tf,NFO,79511,,,,,336.75,34.78,,1745209567,,,,292.64,1322775,,,336.85,337.30,,,2025-04-21 09:56:07.512
tf,NFO,79511,,,,,337.30,35.00,,1745209568,,,,,,,,,,,,2025-04-21 09:56:07.640
tf,NFO,79511,,,,,339.40,35.84,,1745209569,,,,,,,,,,,,2025-04-21 09:56:08.640
tf,NFO,79511,,,,,339.90,36.04,,1745209569,,,,292.71,1324725,,,339.55,340.15,,75,2025-04-21 09:56:09.313
tf,NFO,79511,,,,,338.45,35.46,,1745209571,,,,,,,,,,,,2025-04-21 09:56:10.635
tf,NFO,79511,,,,,,,,1745209571,,,,,1324950,,,339.00,339.65,75,,2025-04-21 09:56:10.916
tf,NFO,79511,,,,,338.80,35.60,,1745209572,,,,,,,,,,,,2025-04-21 09:56:11.772
tf,NFO,79511,,,,,,,,1745209572,,,,292.72,1325175,,,339.55,339.90,150,,2025-04-21 09:56:12.540
tf,NFO,79511,,,,,,,,1745209574,,,,,,,,340.25,340.75,,,2025-04-21 09:56:14.345
tf,NFO,79511,,,,,339.60,35.92,,1745209575,,,,,,,,,,,,2025-04-21 09:56:15.438
tf,NFO,79511,,,,,340.20,36.16,,1745209576,,,,,,,,,,,,2025-04-21 09:56:15.840
tf,NFO,79511,,,,,,,,1745209576,,,,292.79,1327125,,,339.65,340.20,75,225,2025-04-21 09:56:15.925
tf,NFO,79511,,,,,339.65,35.94,,1745209577,,,,,,,,,,,,2025-04-21 09:56:16.661
tf,NFO,79511,,,,,,,,1745209577,,,,,1327200,,,339.00,339.70,600,150,2025-04-21 09:56:17.556
tf,NFO,79511,,,,,340.00,36.08,,1745209578,,,,,,,,,,,,2025-04-21 09:56:18.305
tf,NFO,79511,,,,,338.80,35.60,,1745209579,,,,292.83,1328175,,,337.95,338.70,150,,2025-04-21 09:56:19.329
tf,NFO,79511,,,,,338.95,35.66,,1745209580,,,,,,,,,,,,2025-04-21 09:56:20.243
tf,NFO,79511,,,,,,,,1745209581,,,,,1328325,,,337.70,338.40,75,75,2025-04-21 09:56:20.939
tf,NFO,79511,,,,,338.75,35.58,,1745209581,,,,,,,,,,,,2025-04-21 09:56:21.241
tf,NFO,79511,,,,,336.75,34.78,,1745209582,,,,,,,,,,,,2025-04-21 09:56:22.077
tf,NFO,79511,,,,,337.00,34.88,,1745209582,,,,292.84,1328550,,,336.35,337.10,150,150,2025-04-21 09:56:22.538
tf,NFO,79511,,,,,335.00,34.08,,1745209584,,,,,,,,,,,,2025-04-21 09:56:23.844
tf,NFO,79511,,,,,,,,1745209584,,,,,1328625,,,334.85,335.60,75,,2025-04-21 09:56:24.341
tf,NFO,79511,,,,,,,,1745209586,,,,,,,,334.75,335.50,,75,2025-04-21 09:56:26.018
tf,NFO,79511,,,,,333.00,33.28,,1745209587,,,,,,,,,,,,2025-04-21 09:56:27.447
tf,NFO,79511,,,,,,,,1745209587,,,,292.85,1328700,,,332.55,333.35,,300,2025-04-21 09:56:27.555
tf,NFO,79511,,,,,331.00,32.48,,1745209588,,,,,,,,,,,,2025-04-21 09:56:28.250
tf,NFO,79511,,,,,332.00,32.88,,1745209589,,,,,,,,,,,,2025-04-21 09:56:28.667
tf,NFO,79511,,,,,332.05,32.90,,1745209589,,,,292.86,1329075,,,333.60,334.35,,75,2025-04-21 09:56:29.344
tf,NFO,79511,,,,,334.70,33.96,,1745209590,,,,,,,,,,,,2025-04-21 09:56:29.650
tf,NFO,79511,,,,,333.65,33.54,,1745209591,,,,,,,,,,,,2025-04-21 09:56:30.654
tf,NFO,79511,,,,,334.20,33.76,,1745209591,,,,292.88,1329900,,,334.45,335.25,150,,2025-04-21 09:56:30.949
tf,NFO,79511,,,,,337.05,34.90,,1745209592,,,,,1329975,,,336.30,337.10,300,225,2025-04-21 09:56:32.606
tf,NFO,79511,,,,,337.40,35.04,,1745209593,,,,,,,,,,,,2025-04-21 09:56:32.777
tf,NFO,79511,,,,,337.60,35.12,,1745209594,,,,,,,,,,,,2025-04-21 09:56:33.851
tf,NFO,79511,,,,,,,,1745209594,,,,292.89,1330125,,,336.65,337.30,150,150,2025-04-21 09:56:34.354
tf,NFO,79511,,,,,337.30,35.00,,1745209595,,,,,,,,,,,,2025-04-21 09:56:34.656
tf,NFO,79511,,,,,,,,1745209596,,,,,1330200,,,337.70,338.60,75,300,2025-04-21 09:56:35.973
tf,NFO,79511,,,,,338.90,35.64,,1745209597,,,,,,,,,,,,2025-04-21 09:56:36.659
