t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tk,NFO,79638,NIFTY24APR25C24450,2,75,0.05,32.35,33.95,24.15,1745209402,27.20,35.75,21.00,29.32,7118175,964500,348525,32.30,32.40,225,2025,2025-04-21 09:53:24.055
tf,NFO,79638,,,,,32.15,33.13,,1745209404,,,,,7119825,,,32.05,32.15,1800,450,2025-04-21 09:53:24.064
tf,NFO,79638,,,,,32.05,32.71,,1745209404,,,,,,,,,,,,2025-04-21 09:53:24.531
tf,NFO,79638,,,,,32.00,32.51,,1745209405,,,,,,,,,,,,2025-04-21 09:53:25.530
tf,NFO,79638,,,,,31.70,31.26,,1745209406,,,,,7130775,,,31.65,31.75,300,1875,2025-04-21 09:53:26.041
tf,NFO,79638,,,,,31.90,32.09,,1745209407,,,,,7134300,,,31.70,31.80,1650,1725,2025-04-21 09:53:27.463
tf,NFO,79638,,,,,31.50,30.43,,1745209408,,,,,,,,,,,,2025-04-21 09:53:28.654
tf,NFO,79638,,,,,,,,1745209409,,,,,7136550,,,31.55,31.65,900,2250,2025-04-21 09:53:29.105
tf,NFO,79638,,,,,31.55,30.64,,1745209409,,,,,,,,,,,,2025-04-21 09:53:29.585
tf,NFO,79638,,,,,31.90,32.09,,1745209410,,,,,,,,,,,,2025-04-21 09:53:30.540
tf,NFO,79638,,,,,31.80,31.68,,1745209411,,,,,7139400,,,31.65,31.70,2550,75,2025-04-21 09:53:30.880
tf,NFO,79638,,,,,32.00,32.51,,1745209412,,,,,7140225,,,31.75,31.85,375,3375,2025-04-21 09:53:32.562
tf,NFO,79638,,,,,31.60,30.85,,1745209413,,,,,,,,,,,,2025-04-21 09:53:33.569
tf,NFO,79638,,,,,31.70,31.26,,1745209414,,,,,7142400,,,31.65,31.75,1725,1350,2025-04-21 09:53:34.104
tf,NFO,79638,,,,,31.95,32.30,,1745209415,,,,,,,,,,,,2025-04-21 09:53:35.550
tf,NFO,79638,,,,,31.75,31.47,,1745209416,,,,29.33,7144350,,,,31.80,2025,2475,2025-04-21 09:53:35.879
tf,NFO,79638,,,,,31.80,31.68,,1745209416,,,,,,,,,,,,2025-04-21 09:53:36.537
tf,NFO,79638,,,,,,,,1745209417,,,,,7144650,,,31.85,31.95,900,2850,2025-04-21 09:53:37.485
tf,NFO,79638,,,,,31.90,32.09,,1745209418,,,,,,,,,,,,2025-04-21 09:53:38.539
tf,NFO,79638,,,,,32.00,32.51,,1745209419,,,,,7146675,,,31.90,32.00,75,2775,2025-04-21 09:53:39.155
tf,NFO,79638,,,,,32.15,33.13,,1745209419,,,,,,,,,,,,2025-04-21 09:53:39.951
tf,NFO,79638,,,,,32.00,32.51,,1745209420,,,,,,,,,,,,2025-04-21 09:53:40.573
tf,NFO,79638,,,,,32.25,33.54,,1745209421,,,,,7147800,,,32.15,32.25,3600,75,2025-04-21 09:53:40.884
tf,NFO,79638,,,,,32.30,33.75,,1745209421,,,,,,,,,,,,2025-04-21 09:53:41.544
tf,NFO,79638,,,,,32.15,33.13,,1745209422,,,,,7150800,,,32.10,32.20,300,3375,2025-04-21 09:53:42.495
tf,NFO,79638,,,,,31.85,31.88,,1745209423,,,,,,,,,,,,2025-04-21 09:53:43.544
tf,NFO,79638,,,,,31.75,31.47,,1745209424,,,,,7152600,,,31.80,31.85,975,75,2025-04-21 09:53:44.115
tf,NFO,79638,,,,,31.95,32.30,,1745209424,,,,,,,,,,,,2025-04-21 09:53:44.568
tf,NFO,79638,,,,,32.00,32.51,,1745209425,,,,,,,,,,,,2025-04-21 09:53:45.663
tf,NFO,79638,,,,,,,,1745209426,,,,,7154550,,,,31.90,150,2250,2025-04-21 09:53:45.930
tf,NFO,79638,,,,,31.90,32.09,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.683
tf,NFO,79638,,,,,,,,1745209427,,,,,7155150,,,31.95,32.05,2250,1425,2025-04-21 09:53:47.504
tf,NFO,79638,,,,,32.10,32.92,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.353
tf,NFO,79638,,,,,31.95,32.30,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.543
tf,NFO,79638,,,,,31.85,31.88,,1745209429,,,,,7157250,,,,,1650,750,2025-04-21 09:53:49.119
tf,NFO,79638,,,,,32.10,32.92,,1745209429,,,,,,,,,,,,2025-04-21 09:53:49.589
tf,NFO,79638,,,,,31.80,31.68,,1745209430,,,,,,,,,,,,2025-04-21 09:53:50.547
tf,NFO,79638,,,,,31.90,32.09,,1745209431,,,,,7163100,,,,,1875,1275,2025-04-21 09:53:50.895
tf,NFO,79638,,,,,32.00,32.51,,1745209431,,,,,,,,,,,,2025-04-21 09:53:51.547
tf,NFO,79638,,,,,31.90,32.09,,1745209432,,,,,7164525,,,,,450,3150,2025-04-21 09:53:52.569
tf,NFO,79638,,,,,31.85,31.88,,1745209434,,,,,7165125,,,31.80,31.90,750,4575,2025-04-21 09:53:54.153
tf,NFO,79638,,,,,31.90,32.09,,1745209434,,,,,,,,,,,,2025-04-21 09:53:54.614
tf,NFO,79638,,,,,31.75,31.47,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.553
tf,NFO,79638,,,,,31.80,31.68,,1745209436,,,,,7168125,,,31.75,31.85,600,3525,2025-04-21 09:53:55.911
tf,NFO,79638,,,,,31.95,32.30,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.562
tf,NFO,79638,,,,,31.70,31.26,,1745209437,,,,,7170675,,,31.50,31.60,3300,1725,2025-04-21 09:53:57.520
tf,NFO,79638,,,,,31.75,31.47,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.553
tf,NFO,79638,,,,,31.80,31.68,,1745209439,,,,29.34,7173075,,,31.80,31.90,2100,1425,2025-04-21 09:53:59.207
tf,NFO,79638,,,,,31.70,31.26,,1745209439,,,,,,,,,,,,2025-04-21 09:53:59.625
tf,NFO,79638,,,,,31.90,32.09,,1745209440,,,,,,,,,,,,2025-04-21 09:54:00.637
tf,NFO,79638,,,,,,,,1745209441,,,,,7175925,,,,,1050,1125,2025-04-21 09:54:01.016
tf,NFO,79638,,,,,31.80,31.68,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.652
tf,NFO,79638,,,,,31.95,32.30,,1745209442,,,,,7178325,,,31.85,31.95,1125,3000,2025-04-21 09:54:02.548
tf,NFO,79638,,,,,31.80,31.68,,1745209443,,,,,,,,,,,,2025-04-21 09:54:03.557
tf,NFO,79638,,,,,31.75,31.47,,1745209444,,,,,7180575,,,31.65,31.75,1800,3975,2025-04-21 09:54:04.141
tf,NFO,79638,,,,,31.85,31.88,,1745209444,,,,,,,,,,,,2025-04-21 09:54:04.561
tf,NFO,79638,,,,,31.80,31.68,,1745209445,,,,,,,,,,,,2025-04-21 09:54:05.577
tf,NFO,79638,,,,,31.60,30.85,,1745209446,,,,,7181250,,,31.55,31.65,1275,2700,2025-04-21 09:54:05.955
tf,NFO,79638,,,,,31.50,30.43,,1745209446,,,,,,,,,,,,2025-04-21 09:54:06.593
tf,NFO,79638,,,,,31.65,31.06,,1745209447,,,,,7184325,,,31.85,31.95,1125,2775,2025-04-21 09:54:07.535
tf,NFO,79638,,,,,31.80,31.68,,1745209448,,,,,,,,,,,,2025-04-21 09:54:08.561
tf,NFO,79638,,,,,31.85,31.88,,1745209449,,,,,7186725,,,31.75,31.85,,3900,2025-04-21 09:54:09.143
tf,NFO,79638,,,,,31.75,31.47,,1745209449,,,,,,,,,,,,2025-04-21 09:54:09.561
tf,NFO,79638,,,,,31.80,31.68,,1745209450,,,,,,,,,,,,2025-04-21 09:54:10.561
tf,NFO,79638,,,,,31.65,31.06,,1745209451,,,,,7189200,,,31.60,31.70,2250,750,2025-04-21 09:54:10.922
tf,NFO,79638,,,,,31.75,31.47,,1745209451,,,,,,,,,,,,2025-04-21 09:54:11.562
tf,NFO,79638,,,,,31.60,30.85,,1745209452,,,,,7189650,,,31.55,31.65,2400,1800,2025-04-21 09:54:12.563
tf,NFO,79638,,,,,31.50,30.43,,1745209453,,,,,,,,,,,,2025-04-21 09:54:13.563
tf,NFO,79638,,,,,31.70,31.26,,1745209454,,,,,7191375,,,31.50,31.60,75,2850,2025-04-21 09:54:14.176
tf,NFO,79638,,,,,31.50,30.43,,1745209455,,,,,,,,,,,,2025-04-21 09:54:15.588
tf,NFO,79638,,,,,31.60,30.85,,1745209456,,,,,7192425,,,31.60,31.70,2025,1200,2025-04-21 09:54:15.936
tf,NFO,79638,,,,,31.75,31.47,,1745209457,,,,,7192500,,,31.70,31.80,2175,3150,2025-04-21 09:54:17.631
tf,NFO,79638,,,,,31.80,31.68,,1745209458,,,,,,,,,,,,2025-04-21 09:54:18.609
tf,NFO,79638,,,,,32.00,32.51,,1745209459,,,,,7194000,,,31.85,32.00,4275,2775,2025-04-21 09:54:19.295
tf,NFO,79638,,,,,32.10,32.92,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.126
tf,NFO,79638,,,,,,,,1745209461,,,,,7196625,,,31.95,32.05,1200,2250,2025-04-21 09:54:21.032
tf,NFO,79638,,,,,32.00,32.51,,1745209462,,,,,7198500,,,31.80,31.90,2100,600,2025-04-21 09:54:22.640
tf,NFO,79638,,,,,,,,1745209464,,,,,7200225,,,31.90,32.05,2550,3750,2025-04-21 09:54:24.146
tf,NFO,79638,,,,,31.90,32.09,,1745209466,,,,29.35,7200975,,,31.80,31.90,2325,1500,2025-04-21 09:54:26.034
tf,NFO,79638,,,,,31.95,32.30,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.839
tf,NFO,79638,,,,,31.75,31.47,,1745209467,,,,,7203525,,,31.75,31.85,2625,1800,2025-04-21 09:54:27.577
tf,NFO,79638,,,,,31.80,31.68,,1745209468,,,,,,,,,,,,2025-04-21 09:54:28.574
tf,NFO,79638,,,,,31.85,31.88,,1745209469,,,,,7206150,,,,,2175,750,2025-04-21 09:54:29.162
tf,NFO,79638,,,,,32.00,32.51,,1745209469,,,,,,,,,,,,2025-04-21 09:54:29.638
