t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tk,NFO,79554,NIFTY24APR25P24100,2,75,0.05,214.35,-36.06,335.25,1745209403,319.15,319.15,202.45,244.59,4042350,643200,101025,214.25,214.65,150,375,2025-04-21 09:53:24.034
tf,NFO,79554,,,,,216.00,-35.57,,1745209404,,,,244.57,4044450,,,215.25,215.75,450,,2025-04-21 09:53:24.062
tf,NFO,79554,,,,,216.10,-35.54,,1745209404,,,,,,,,,,,,2025-04-21 09:53:24.530
tf,NFO,79554,,,,,216.30,-35.48,,1745209405,,,,,,,,,,,,2025-04-21 09:53:25.528
tf,NFO,79554,,,,,,,,1745209406,,,,244.56,4045950,,,216.40,216.90,375,1125,2025-04-21 09:53:25.663
tf,NFO,79554,,,,,217.05,-35.26,,1745209406,,,,,,,,,,,,2025-04-21 09:53:26.683
tf,NFO,79554,,,,,217.15,-35.23,,1745209407,,,,244.55,4047375,,,217.10,217.55,450,150,2025-04-21 09:53:27.461
tf,NFO,79554,,,,,217.80,-35.03,,1745209408,,,,,,,,,,,,2025-04-21 09:53:28.651
tf,NFO,79554,,,,,218.90,-34.71,,1745209409,,,,244.53,4051050,,,218.60,219.05,,450,2025-04-21 09:53:29.103
tf,NFO,79554,,,,,218.05,-34.96,,1745209410,,,,,,,,,,,,2025-04-21 09:53:30.536
tf,NFO,79554,,,,,217.50,-35.12,,1745209411,,,,244.52,4051725,,,217.55,218.05,150,300,2025-04-21 09:53:30.669
tf,NFO,79554,,,,,218.10,-34.94,,1745209411,,,,,,,,,,,,2025-04-21 09:53:31.533
tf,NFO,79554,,,,,217.80,-35.03,,1745209412,,,,244.51,4053150,,,218.15,218.65,225,225,2025-04-21 09:53:32.539
tf,NFO,79554,,,,,219.30,-34.59,,1745209413,,,,,,,,,,,,2025-04-21 09:53:33.567
tf,NFO,79554,,,,,,,,1745209414,,,,244.49,4056900,,,219.05,219.45,150,300,2025-04-21 09:53:34.070
tf,NFO,79554,,,,,218.75,-34.75,,1745209414,,,,,,,,,,,,2025-04-21 09:53:34.545
tf,NFO,79554,,,,,219.35,-34.57,,1745209415,,,,,,,,,,,,2025-04-21 09:53:35.543
tf,NFO,79554,,,,,219.00,-34.68,,1745209416,,,,244.48,4057950,,,218.30,218.75,450,75,2025-04-21 09:53:35.676
tf,NFO,79554,,,,,218.55,-34.81,,1745209416,,,,,,,,,,,,2025-04-21 09:53:36.537
tf,NFO,79554,,,,,217.85,-35.02,,1745209417,,,,,4058550,,,217.45,217.95,375,225,2025-04-21 09:53:37.478
tf,NFO,79554,,,,,217.90,-35.00,,1745209418,,,,,,,,,,,,2025-04-21 09:53:38.538
tf,NFO,79554,,,,,217.10,-35.24,,1745209419,,,,,4059225,,,217.30,217.80,600,300,2025-04-21 09:53:39.151
tf,NFO,79554,,,,,217.15,-35.23,,1745209419,,,,,,,,,,,,2025-04-21 09:53:39.950
tf,NFO,79554,,,,,215.85,-35.62,,1745209420,,,,,,,,,,,,2025-04-21 09:53:40.571
tf,NFO,79554,,,,,,,,1745209421,,,,244.43,4065750,,,215.35,215.80,525,150,2025-04-21 09:53:40.681
tf,NFO,79554,,,,,214.80,-35.93,,1745209421,,,,,,,,,,,,2025-04-21 09:53:41.544
tf,NFO,79554,,,,,215.25,-35.79,,1745209422,,,,244.41,4068900,,,215.10,215.45,75,375,2025-04-21 09:53:42.491
tf,NFO,79554,,,,,215.55,-35.70,,1745209422,,,,,,,,,,,,2025-04-21 09:53:42.557
tf,NFO,79554,,,,,217.50,-35.12,,1745209423,,,,,,,,,,,,2025-04-21 09:53:43.542
tf,NFO,79554,,,,,217.05,-35.26,,1745209424,,,,244.37,4074675,,,217.05,217.45,675,225,2025-04-21 09:53:44.090
tf,NFO,79554,,,,,216.35,-35.47,,1745209424,,,,,,,,,,,,2025-04-21 09:53:44.566
tf,NFO,79554,,,,,216.60,-35.39,,1745209425,,,,,,,,,,,,2025-04-21 09:53:45.656
tf,NFO,79554,,,,,217.35,-35.17,,1745209426,,,,244.34,4078725,,,216.70,217.15,150,300,2025-04-21 09:53:45.693
tf,NFO,79554,,,,,216.90,-35.30,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.674
tf,NFO,79554,,,,,217.65,-35.08,,1745209427,,,,244.33,4079850,,,216.30,216.80,525,225,2025-04-21 09:53:47.491
tf,NFO,79554,,,,,216.40,-35.45,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.543
tf,NFO,79554,,,,,216.85,-35.32,,1745209429,,,,,4080750,,,215.95,216.40,225,,2025-04-21 09:53:49.096
tf,NFO,79554,,,,,216.60,-35.39,,1745209429,,,,,,,,,,,,2025-04-21 09:53:49.575
tf,NFO,79554,,,,,216.95,-35.29,,1745209430,,,,,,,,,,,,2025-04-21 09:53:50.545
tf,NFO,79554,,,,,,,,1745209431,,,,244.32,4082700,,,216.85,217.40,300,750,2025-04-21 09:53:50.708
tf,NFO,79554,,,,,216.50,-35.42,,1745209431,,,,,,,,,,,,2025-04-21 09:53:51.544
tf,NFO,79554,,,,,216.05,-35.56,,1745209432,,,,244.31,4083600,,,216.25,216.80,525,300,2025-04-21 09:53:52.414
tf,NFO,79554,,,,,216.90,-35.30,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.637
tf,NFO,79554,,,,,216.85,-35.32,,1745209434,,,,244.30,4084425,,,,216.65,150,225,2025-04-21 09:53:54.152
tf,NFO,79554,,,,,216.75,-35.35,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.552
tf,NFO,79554,,,,,216.00,-35.57,,1745209436,,,,244.29,4086450,,,215.65,216.05,,75,2025-04-21 09:53:55.709
tf,NFO,79554,,,,,215.70,-35.66,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.562
tf,NFO,79554,,,,,217.40,-35.15,,1745209437,,,,244.28,4087200,,,217.00,217.55,225,900,2025-04-21 09:53:57.325
tf,NFO,79554,,,,,216.20,-35.51,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.550
tf,NFO,79554,,,,,215.85,-35.62,,1745209439,,,,,4087725,,,215.10,215.35,75,300,2025-04-21 09:53:59.148
