t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79506,,,,,45.35,-57.56,,1745209419,,,,,,,,,,,,2025-04-21 09:53:39.472
tf,NFO,79506,,,,,44.80,-58.07,,1745209420,,,,,,,,,,,,2025-04-21 09:53:40.574
tf,NFO,79506,,,,,44.55,-58.31,,1745209421,,,,57.30,13234500,,,44.50,44.60,1275,1500,2025-04-21 09:53:40.757
tf,NFO,79506,,,,,44.45,-58.40,,1745209421,,,,,,,,,,,,2025-04-21 09:53:41.353
tf,NFO,79506,,,,,44.80,-58.07,,1745209422,,,,,,,,,,,,2025-04-21 09:53:42.353
tf,NFO,79506,,,,,,,,1745209422,,,,,13236600,,,44.65,44.75,450,450,2025-04-21 09:53:42.374
tf,NFO,79506,,,,,45.25,-57.65,,1745209423,,,,,,,,,,,,2025-04-21 09:53:43.356
tf,NFO,79506,,,,,45.40,-57.51,,1745209424,,,,,13239525,,,45.35,45.45,150,975,2025-04-21 09:53:43.966
tf,NFO,79506,,,,,45.15,-57.74,,1745209424,,,,,,,,,,,,2025-04-21 09:53:44.359
tf,NFO,79506,,,,,45.00,-57.88,,1745209425,,,,,,,,,,,,2025-04-21 09:53:45.357
tf,NFO,79506,,,,,45.25,-57.65,,1745209426,,,,,13241175,,,45.25,45.35,225,375,2025-04-21 09:53:45.852
tf,NFO,79506,,,,,45.35,-57.56,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.482
tf,NFO,79506,,,,,45.25,-57.65,,1745209427,,,,,,,,,,,,2025-04-21 09:53:47.354
tf,NFO,79506,,,,,,,,1745209427,,,,57.29,13243950,,,45.15,45.30,825,1425,2025-04-21 09:53:47.394
tf,NFO,79506,,,,,45.00,-57.88,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.354
tf,NFO,79506,,,,,45.20,-57.70,,1745209429,,,,,13245750,,,45.05,45.15,300,150,2025-04-21 09:53:48.999
tf,NFO,79506,,,,,44.95,-57.93,,1745209429,,,,,,,,,,,,2025-04-21 09:53:49.356
tf,NFO,79506,,,,,45.20,-57.70,,1745209430,,,,,,,,,,,,2025-04-21 09:53:50.357
tf,NFO,79506,,,,,45.10,-57.79,,1745209431,,,,57.27,13271700,,,,,75,375,2025-04-21 09:53:50.768
tf,NFO,79506,,,,,44.95,-57.93,,1745209431,,,,,,,,,,,,2025-04-21 09:53:51.368
tf,NFO,79506,,,,,44.85,-58.03,,1745209432,,,,,,,,,,,,2025-04-21 09:53:52.414
tf,NFO,79506,,,,,,,,1745209432,,,,57.26,13280100,,,44.85,44.95,225,20400,2025-04-21 09:53:52.419
tf,NFO,79506,,,,,44.70,-58.17,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.429
tf,NFO,79506,,,,,44.80,-58.07,,1745209434,,,,57.25,13290825,,,44.75,44.85,450,750,2025-04-21 09:53:54.040
tf,NFO,79506,,,,,44.75,-58.12,,1745209434,,,,,,,,,,,,2025-04-21 09:53:54.394
tf,NFO,79506,,,,,44.60,-58.26,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.410
tf,NFO,79506,,,,,44.45,-58.40,,1745209436,,,,,13292850,,,44.40,44.50,225,2100,2025-04-21 09:53:55.775
tf,NFO,79506,,,,,44.40,-58.45,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.360
tf,NFO,79506,,,,,44.90,-57.98,,1745209437,,,,,,,,,,,,2025-04-21 09:53:57.361
tf,NFO,79506,,,,,,,,1745209437,,,,,13294200,,,44.90,44.95,75,18300,2025-04-21 09:53:57.389
tf,NFO,79506,,,,,44.50,-58.35,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.369
tf,NFO,79506,,,,,44.30,-58.54,,1745209439,,,,57.24,13306800,,,44.10,44.20,2850,300,2025-04-21 09:53:59.041
tf,NFO,79506,,,,,44.10,-58.73,,1745209439,,,,,,,,,,,,2025-04-21 09:53:59.453
tf,NFO,79506,,,,,44.30,-58.54,,1745209440,,,,,,,,,,,,2025-04-21 09:54:00.396
tf,NFO,79506,,,,,44.00,-58.82,,1745209441,,,,57.23,13317675,,,43.90,44.00,1050,675,2025-04-21 09:54:00.831
tf,NFO,79506,,,,,44.35,-58.49,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.455
tf,NFO,79506,,,,,,,,1745209442,,,,57.22,13320750,,,44.00,44.10,1575,75,2025-04-21 09:54:02.443
tf,NFO,79506,,,,,44.15,-58.68,,1745209443,,,,,,,,,,,,2025-04-21 09:54:03.370
tf,NFO,79506,,,,,44.35,-58.49,,1745209444,,,,,13322700,,,44.25,44.40,2625,1950,2025-04-21 09:54:04.015
tf,NFO,79506,,,,,44.10,-58.73,,1745209444,,,,,,,,,,,,2025-04-21 09:54:04.368
tf,NFO,79506,,,,,,,,1745209445,,,,,13323525,,,44.55,44.65,150,300,2025-04-21 09:54:05.713
tf,NFO,79506,,,,,44.85,-58.03,,1745209446,,,,,,,,,,,,2025-04-21 09:54:06.199
tf,NFO,79506,,,,,44.35,-58.49,,1745209447,,,,,,,,,,,,2025-04-21 09:54:07.372
tf,NFO,79506,,,,,,,,1745209447,,,,,13325325,,,44.25,44.35,600,450,2025-04-21 09:54:07.399
tf,NFO,79506,,,,,44.05,-58.77,,1745209448,,,,,,,,,,,,2025-04-21 09:54:08.372
tf,NFO,79506,,,,,44.50,-58.35,,1745209449,,,,,13326600,,,44.20,44.30,525,825,2025-04-21 09:54:09.001
tf,NFO,79506,,,,,44.40,-58.45,,1745209449,,,,,,,,,,,,2025-04-21 09:54:09.382
tf,NFO,79506,,,,,44.50,-58.35,,1745209450,,,,57.21,13337850,,,44.65,44.75,300,600,2025-04-21 09:54:10.606
tf,NFO,79506,,,,,44.65,-58.21,,1745209452,,,,,,,,,,,,2025-04-21 09:54:12.489
tf,NFO,79506,,,,,,,,1745209452,,,,57.20,13339200,,,44.50,44.65,2100,825,2025-04-21 09:54:12.492
tf,NFO,79506,,,,,44.70,-58.17,,1745209453,,,,,,,,,,,,2025-04-21 09:54:13.553
tf,NFO,79506,,,,,44.75,-58.12,,1745209454,,,,,13343775,,,44.70,44.80,225,1350,2025-04-21 09:54:14.068
tf,NFO,79506,,,,,44.70,-58.17,,1745209454,,,,,,,,,,,,2025-04-21 09:54:14.455
tf,NFO,79506,,,,,44.45,-58.40,,1745209455,,,,,,,,,,,,2025-04-21 09:54:15.380
tf,NFO,79506,,,,,44.30,-58.54,,1745209455,,,,,13344225,,,44.25,44.35,1200,600,2025-04-21 09:54:15.634
tf,NFO,79506,,,,,43.85,-58.96,,1745209456,,,,,,,,,,,,2025-04-21 09:54:16.384
tf,NFO,79506,,,,,43.95,-58.87,,1745209457,,,,,,,,,,,,2025-04-21 09:54:17.422
tf,NFO,79506,,,,,,,,1745209457,,,,,13346925,,,43.95,44.05,750,75,2025-04-21 09:54:17.453
tf,NFO,79506,,,,,44.00,-58.82,,1745209458,,,,,,,,,,,,2025-04-21 09:54:18.382
tf,NFO,79506,,,,,43.95,-58.87,,1745209459,,,,57.19,13349400,,,43.60,43.65,375,525,2025-04-21 09:54:19.123
tf,NFO,79506,,,,,43.70,-59.10,,1745209459,,,,,,,,,,,,2025-04-21 09:54:20.060
tf,NFO,79506,,,,,43.20,-59.57,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.430
tf,NFO,79506,,,,,43.15,-59.62,,1745209460,,,,57.18,13363050,,,43.10,43.20,1425,75,2025-04-21 09:54:20.620
tf,NFO,79506,,,,,43.10,-59.66,,1745209461,,,,,,,,,,,,2025-04-21 09:54:21.414
tf,NFO,79506,,,,,42.95,-59.80,,1745209462,,,,,,,,,,,,2025-04-21 09:54:22.513
tf,NFO,79506,,,,,43.00,-59.76,,1745209462,,,,57.17,13375425,,,42.85,43.00,1875,1350,2025-04-21 09:54:22.516
tf,NFO,79506,,,,,42.80,-59.94,,1745209463,,,,,,,,,,,,2025-04-21 09:54:23.404
tf,NFO,79506,,,,,42.65,-60.08,,1745209464,,,,57.16,13381050,,,42.60,42.70,675,1125,2025-04-21 09:54:24.038
tf,NFO,79506,,,,,42.75,-59.99,,1745209464,,,,,,,,,,,,2025-04-21 09:54:24.434
tf,NFO,79506,,,,,42.80,-59.94,,1745209465,,,,,,,,,,,,2025-04-21 09:54:25.604
tf,NFO,79506,,,,,42.85,-59.90,,1745209465,,,,,13385850,,,42.95,43.05,150,1350,2025-04-21 09:54:25.678
tf,NFO,79506,,,,,43.05,-59.71,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.621
tf,NFO,79506,,,,,43.00,-59.76,,1745209467,,,,,,,,,,,,2025-04-21 09:54:27.385
tf,NFO,79506,,,,,42.95,-59.80,,1745209467,,,,57.15,13390350,,,,,1125,150,2025-04-21 09:54:27.424
tf,NFO,79506,,,,,42.90,-59.85,,1745209468,,,,,,,,,,,,2025-04-21 09:54:28.398
tf,NFO,79506,,,,,42.70,-60.04,,1745209469,,,,,13392150,,,42.70,42.85,1950,900,2025-04-21 09:54:29.028
tf,NFO,79506,,,,,42.75,-59.99,,1745209469,,,,,,,,,,,,2025-04-21 09:54:29.398
tf,NFO,79506,,,,,43.00,-59.76,,1745209470,,,,,,,,,,,,2025-04-21 09:54:30.493
tf,NFO,79506,,,,,43.10,-59.66,,1745209471,,,,57.14,13400625,,,43.00,43.10,75,1200,2025-04-21 09:54:30.713
tf,NFO,79506,,,,,42.75,-59.99,,1745209471,,,,,,,,,,,,2025-04-21 09:54:31.388
tf,NFO,79506,,,,,42.85,-59.90,,1745209472,,,,,,,,,,,,2025-04-21 09:54:32.401
tf,NFO,79506,,,,,,,,1745209472,,,,,13404375,,,42.85,43.00,1725,1950,2025-04-21 09:54:32.553
tf,NFO,79506,,,,,43.10,-59.66,,1745209473,,,,,,,,,,,,2025-04-21 09:54:33.440
tf,NFO,79506,,,,,42.75,-59.99,,1745209474,,,,57.13,13407450,,,42.70,42.85,1200,1425,2025-04-21 09:54:34.052
tf,NFO,79506,,,,,42.85,-59.90,,1745209474,,,,,,,,,,,,2025-04-21 09:54:34.415
tf,NFO,79506,,,,,42.95,-59.80,,1745209475,,,,,,,,,,,,2025-04-21 09:54:35.463
tf,NFO,79506,,,,,43.05,-59.71,,1745209476,,,,,13409175,,,42.95,43.05,675,675,2025-04-21 09:54:35.739
tf,NFO,79506,,,,,42.95,-59.80,,1745209476,,,,,,,,,,,,2025-04-21 09:54:36.403
tf,NFO,79506,,,,,42.70,-60.04,,1745209477,,,,,13410525,,,42.70,42.75,,600,2025-04-21 09:54:37.242
tf,NFO,79506,,,,,42.90,-59.85,,1745209478,,,,,,,,,,,,2025-04-21 09:54:38.393
tf,NFO,79506,,,,,42.95,-59.80,,1745209479,,,,,13411650,,,42.90,43.00,1425,75,2025-04-21 09:54:39.058
tf,NFO,79506,,,,,42.80,-59.94,,1745209479,,,,,,3675975,,,,,,2025-04-21 09:54:39.527
tf,NFO,79506,,,,,42.50,-60.22,,1745209480,,,,,,,,,,,,2025-04-21 09:54:40.393
tf,NFO,79506,,,,,42.35,-60.36,,1745209481,,,,57.12,13418025,,,42.35,42.40,150,300,2025-04-21 09:54:40.649
tf,NFO,79506,,,,,42.10,-60.60,,1745209481,,,,,,,,,,,,2025-04-21 09:54:41.391
tf,NFO,79506,,,,,42.25,-60.46,,1745209482,,,,57.11,13426350,,,42.15,42.30,600,2025,2025-04-21 09:54:42.251
tf,NFO,79506,,,,,42.15,-60.55,,1745209482,,,,,,,,,,,,2025-04-21 09:54:42.430
tf,NFO,79506,,,,,42.30,-60.41,,1745209483,,,,,,,,,,,,2025-04-21 09:54:43.393
tf,NFO,79506,,,,,42.25,-60.46,,1745209484,,,,,13428150,,,42.20,42.35,2175,1500,2025-04-21 09:54:43.856
tf,NFO,79506,,,,,42.40,-60.32,,1745209484,,,,,,,,,,,,2025-04-21 09:54:44.397
tf,NFO,79506,,,,,42.10,-60.60,,1745209485,,,,,,,,,,,,2025-04-21 09:54:45.536
tf,NFO,79506,,,,,,,,1745209486,,,,,13431225,,,42.05,42.15,1125,600,2025-04-21 09:54:45.702
tf,NFO,79506,,,,,42.15,-60.55,,1745209486,,,,,,,,,,,,2025-04-21 09:54:46.515
tf,NFO,79506,,,,,42.00,-60.69,,1745209487,,,,57.10,13435200,,,42.00,42.10,5775,450,2025-04-21 09:54:47.302
tf,NFO,79506,,,,,41.75,-60.93,,1745209488,,,,,,,,,,,,2025-04-21 09:54:48.403
tf,NFO,79506,,,,,41.90,-60.79,,1745209489,,,,57.09,13443075,,,41.85,41.95,1650,150,2025-04-21 09:54:48.885
tf,NFO,79506,,,,,41.95,-60.74,,1745209489,,,,,,,,,,,,2025-04-21 09:54:49.398
tf,NFO,79506,,,,,42.25,-60.46,,1745209490,,,,,,,,,,,,2025-04-21 09:54:50.405
tf,NFO,79506,,,,,41.95,-60.74,,1745209491,,,,,13449450,,,41.75,41.85,1200,525,2025-04-21 09:54:50.675
tf,NFO,79506,,,,,42.10,-60.60,,1745209491,,,,,,,,,,,,2025-04-21 09:54:51.420
tf,NFO,79506,,,,,42.45,-60.27,,1745209492,,,,57.08,13454025,,,42.15,42.25,150,1350,2025-04-21 09:54:52.375
tf,NFO,79506,,,,,42.15,-60.55,,1745209492,,,,,,,,,,,,2025-04-21 09:54:52.456
tf,NFO,79506,,,,,41.50,-61.16,,1745209493,,,,,,,,,,,,2025-04-21 09:54:53.474
tf,NFO,79506,,,,,41.55,-61.11,,1745209494,,,,57.06,13469700,,,41.60,41.75,2175,600,2025-04-21 09:54:53.876
tf,NFO,79506,,,,,,,,1745209496,,,,,13472775,,,,41.65,1125,75,2025-04-21 09:54:55.676
tf,NFO,79506,,,,,42.20,-60.51,,1745209497,,,,,13475700,,,42.10,42.25,1350,2100,2025-04-21 09:54:57.370
tf,NFO,79506,,,,,42.05,-60.65,,1745209498,,,,,,,,,,,,2025-04-21 09:54:58.598
tf,NFO,79506,,,,,41.95,-60.74,,1745209499,,,,57.04,13486350,,,41.75,41.90,900,1875,2025-04-21 09:54:59.105
tf,NFO,79506,,,,,41.50,-61.16,,1745209499,,,,,,,,,,,,2025-04-21 09:54:59.792
tf,NFO,79506,,,,,41.35,-61.30,,1745209500,,,,,,,,,,,,2025-04-21 09:55:00.631
tf,NFO,79506,,,,,,,,1745209501,,,,,13494675,,,41.25,41.35,750,450,2025-04-21 09:55:00.690
tf,NFO,79506,,,,,41.80,-60.88,,1745209501,,,,,,,,,,,,2025-04-21 09:55:01.407
tf,NFO,79506,,,,,41.85,-60.83,,1745209502,,,,57.03,13501125,,,41.90,42.00,600,1650,2025-04-21 09:55:02.311
tf,NFO,79506,,,,,42.10,-60.60,,1745209502,,,,,,,,,,,,2025-04-21 09:55:02.406
tf,NFO,79506,,,,,41.95,-60.74,,1745209503,,,,,,,,,,,,2025-04-21 09:55:03.407
tf,NFO,79506,,,,,41.80,-60.88,,1745209504,,,,57.02,13505400,,,41.75,41.85,825,150,2025-04-21 09:55:03.907
tf,NFO,79506,,,,,41.70,-60.97,,1745209504,,,,,,,,,,,,2025-04-21 09:55:04.412
tf,NFO,79506,,,,,41.45,-61.21,,1745209505,,,,,,,,,,,,2025-04-21 09:55:05.432
tf,NFO,79506,,,,,,,,1745209506,,,,57.01,13517025,,,41.30,41.45,1575,1125,2025-04-21 09:55:05.765
tf,NFO,79506,,,,,41.50,-61.16,,1745209506,,,,,,,,,,,,2025-04-21 09:55:06.412
tf,NFO,79506,,,,,41.15,-61.49,,1745209507,,,,57.00,13527975,,,41.05,41.15,1800,300,2025-04-21 09:55:07.373
tf,NFO,79506,,,,,41.05,-61.58,,1745209507,,,,,,,,,,,,2025-04-21 09:55:07.409
tf,NFO,79506,,,,,40.95,-61.68,,1745209508,,,,,,,,,,,,2025-04-21 09:55:08.502
tf,NFO,79506,,,,,40.75,-61.86,,1745209509,,,40.75,56.98,13542525,,,40.75,40.90,600,1200,2025-04-21 09:55:08.916
tf,NFO,79506,,,,,40.95,-61.68,,1745209509,,,,,,,,,,,,2025-04-21 09:55:09.411
tf,NFO,79506,,,,,40.70,-61.91,,1745209510,,,,,,,,,,,,2025-04-21 09:55:10.414
tf,NFO,79506,,,,,40.80,-61.82,,1745209511,,,40.65,56.97,13553025,,,,40.85,525,825,2025-04-21 09:55:10.688
tf,NFO,79506,,,,,40.25,-62.33,,1745209511,,,,,,,,,,,,2025-04-21 09:55:11.416
tf,NFO,79506,,,,,40.40,-62.19,,1745209512,,,40.15,56.95,13563375,,,40.25,40.40,975,1875,2025-04-21 09:55:12.524
tf,NFO,79506,,,,,40.30,-62.28,,1745209512,,,,,,,,,,,,2025-04-21 09:55:12.533
tf,NFO,79506,,,,,40.10,-62.47,,1745209513,,,,,,,,,,,,2025-04-21 09:55:13.413
tf,NFO,79506,,,,,40.25,-62.33,,1745209514,,,40.05,56.94,13577100,,,,40.30,75,1350,2025-04-21 09:55:13.941
tf,NFO,79506,,,,,40.10,-62.47,,1745209514,,,,,,,,,,,,2025-04-21 09:55:14.420
tf,NFO,79506,,,,,39.30,-63.22,,1745209515,,,,,,,,,,,,2025-04-21 09:55:15.614
tf,NFO,79506,,,,,39.40,-63.13,,1745209516,,,39.25,56.87,13631250,,,39.35,39.45,1575,225,2025-04-21 09:55:15.703
tf,NFO,79506,,,,,39.55,-62.99,,1745209516,,,,,,,,,,,,2025-04-21 09:55:16.430
tf,NFO,79506,,,,,37.75,-64.67,,1745209517,,,37.60,56.77,13703700,,,37.70,37.80,300,900,2025-04-21 09:55:17.326
tf,NFO,79506,,,,,37.70,-64.72,,1745209517,,,,,,,,,,,,2025-04-21 09:55:17.424
tf,NFO,79506,,,,,37.80,-64.62,,1745209518,,,,,,,,,,,,2025-04-21 09:55:18.441
tf,NFO,79506,,,,,37.55,-64.86,,1745209519,,,37.40,56.73,13731975,,,37.50,37.60,1050,75,2025-04-21 09:55:19.035
tf,NFO,79506,,,,,37.50,-64.90,,1745209519,,,,,,,,,,,,2025-04-21 09:55:19.874
tf,NFO,79506,,,,,37.70,-64.72,,1745209520,,,,,,,,,,,,2025-04-21 09:55:20.416
tf,NFO,79506,,,,,37.75,-64.67,,1745209521,,,37.30,56.71,13748025,,,37.65,37.75,600,,2025-04-21 09:55:20.705
tf,NFO,79506,,,,,37.55,-64.86,,1745209521,,,,,,,,,,,,2025-04-21 09:55:21.435
tf,NFO,79506,,,,,37.45,-64.95,,1745209522,,,,56.69,13763250,,,37.60,37.70,300,2400,2025-04-21 09:55:22.338
tf,NFO,79506,,,,,37.50,-64.90,,1745209522,,,,,,,,,,,,2025-04-21 09:55:22.420
tf,NFO,79506,,,,,38.10,-64.34,,1745209523,,,,,,,,,,,,2025-04-21 09:55:23.424
tf,NFO,79506,,,,,38.65,-63.83,,1745209524,,,,56.65,13795725,,,38.50,38.65,900,1425,2025-04-21 09:55:23.936
tf,NFO,79506,,,,,38.50,-63.97,,1745209524,,,,,,,,,,,,2025-04-21 09:55:24.629
tf,NFO,79506,,,,,38.65,-63.83,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.423
tf,NFO,79506,,,,,38.70,-63.78,,1745209526,,,,56.62,13815375,,,38.65,38.75,75,1125,2025-04-21 09:55:25.913
tf,NFO,79506,,,,,38.75,-63.73,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.462
tf,NFO,79506,,,,,38.00,-64.44,,1745209527,,,,56.60,13828125,,,38.00,38.10,150,750,2025-04-21 09:55:27.358
tf,NFO,79506,,,,,37.60,-64.81,,1745209528,,,,,,,,,,,,2025-04-21 09:55:28.437
tf,NFO,79506,,,,,37.75,-64.67,,1745209529,,,,,13832325,,,37.75,37.85,600,375,2025-04-21 09:55:28.947
tf,NFO,79506,,,,,37.90,-64.53,,1745209529,,,,,,,,,,,,2025-04-21 09:55:29.424
tf,NFO,79506,,,,,38.10,-64.34,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.450
tf,NFO,79506,,,,,38.65,-63.83,,1745209531,,,,56.54,13873800,,,38.65,38.70,825,,2025-04-21 09:55:30.719
tf,NFO,79506,,,,,38.80,-63.69,,1745209532,,,,56.53,13883625,,,,38.80,1425,2400,2025-04-21 09:55:32.437
tf,NFO,79506,,,,,38.40,-64.06,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.428
tf,NFO,79506,,,,,38.55,-63.92,,1745209534,,,,56.52,13887825,,,38.45,38.60,1875,2850,2025-04-21 09:55:33.927
tf,NFO,79506,,,,,38.70,-63.78,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.433
tf,NFO,79506,,,,,38.80,-63.69,,1745209535,,,,,,,,,,,,2025-04-21 09:55:35.458
tf,NFO,79506,,,,,38.85,-63.64,,1745209536,,,,56.51,13897875,,,38.85,38.95,2700,525,2025-04-21 09:55:35.729
tf,NFO,79506,,,,,38.90,-63.59,,1745209536,,,,,,,,,,,,2025-04-21 09:55:36.642
tf,NFO,79506,,,,,38.50,-63.97,,1745209537,,,,,13901025,,,38.35,38.50,1650,3525,2025-04-21 09:55:37.158
tf,NFO,79506,,,,,38.45,-64.01,,1745209537,,,,,,,,,,,,2025-04-21 09:55:37.426
tf,NFO,79506,,,,,38.40,-64.06,,1745209538,,,,,,,,,,,,2025-04-21 09:55:38.471
tf,NFO,79506,,,,,38.65,-63.83,,1745209539,,,,56.49,13911825,,,38.50,38.65,2025,1350,2025-04-21 09:55:38.961
tf,NFO,79506,,,,,38.55,-63.92,,1745209539,,,,,,,,,,,,2025-04-21 09:55:39.543
tf,NFO,79506,,,,,38.65,-63.83,,1745209540,,,,,,,,,,,,2025-04-21 09:55:40.561
tf,NFO,79506,,,,,38.40,-64.06,,1745209540,,,,,13917900,,,38.45,38.55,600,900,2025-04-21 09:55:40.578
tf,NFO,79506,,,,,,,,1745209542,,,,56.48,13923150,,,38.35,38.50,1875,1050,2025-04-21 09:55:42.163
tf,NFO,79506,,,,,38.45,-64.01,,1745209542,,,,,,,,,,,,2025-04-21 09:55:42.432
tf,NFO,79506,,,,,38.65,-63.83,,1745209543,,,,,,,,,,,,2025-04-21 09:55:43.434
tf,NFO,79506,,,,,,,,1745209544,,,,56.47,13927425,,,38.55,38.65,1200,225,2025-04-21 09:55:43.939
tf,NFO,79506,,,,,38.45,-64.01,,1745209544,,,,,,,,,,,,2025-04-21 09:55:44.434
tf,NFO,79506,,,,,38.85,-63.64,,1745209545,,,,,,,,,,,,2025-04-21 09:55:45.514
tf,NFO,79506,,,,,38.90,-63.59,,1745209545,,,,56.45,13943250,,,38.95,39.00,1650,1425,2025-04-21 09:55:45.584
tf,NFO,79506,,,,,39.00,-63.50,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.493
tf,NFO,79506,,,,,,,,1745209547,,,,,13945425,,,,39.05,1500,375,2025-04-21 09:55:47.152
tf,NFO,79506,,,,,38.95,-63.55,,1745209547,,,,,,,,,,,,2025-04-21 09:55:47.436
tf,NFO,79506,,,,,38.55,-63.92,,1745209548,,,,,,,,,,,,2025-04-21 09:55:48.444
tf,NFO,79506,,,,,38.50,-63.97,,1745209549,,,,,13949325,,,38.45,38.50,75,1125,2025-04-21 09:55:48.949
tf,NFO,79506,,,,,38.60,-63.87,,1745209549,,,,,,,,,,,,2025-04-21 09:55:49.435
tf,NFO,79506,,,,,,,,1745209550,,,,56.44,13952100,,,,38.60,2775,1800,2025-04-21 09:55:50.563
tf,NFO,79506,,,,,38.70,-63.78,,1745209551,,,,,,,,,,,,2025-04-21 09:55:51.443
tf,NFO,79506,,,,,38.75,-63.73,,1745209552,,,,,13953000,,,38.55,38.65,600,1125,2025-04-21 09:55:52.277
tf,NFO,79506,,,,,38.65,-63.83,,1745209552,,,,,,,,,,,,2025-04-21 09:55:52.469
tf,NFO,79506,,,,,39.20,-63.31,,1745209553,,,,,,,,,,,,2025-04-21 09:55:53.440
tf,NFO,79506,,,,,39.15,-63.36,,1745209554,,,,56.43,13962375,,,39.00,39.15,1950,2250,2025-04-21 09:55:53.759
tf,NFO,79506,,,,,39.00,-63.50,,1745209554,,,,,,,,,,,,2025-04-21 09:55:54.449
tf,NFO,79506,,,,,38.95,-63.55,,1745209555,,,,,,,,,,,,2025-04-21 09:55:55.472
tf,NFO,79506,,,,,,,,1745209555,,,,56.42,13970100,,,,,,1650,2025-04-21 09:55:55.558
tf,NFO,79506,,,,,39.10,-63.41,,1745209556,,,,,,,,,,,,2025-04-21 09:55:56.442
tf,NFO,79506,,,,,39.20,-63.31,,1745209557,,,,,13973550,,,39.10,39.20,825,975,2025-04-21 09:55:57.165
tf,NFO,79506,,,,,39.10,-63.41,,1745209557,,,,,,,,,,,,2025-04-21 09:55:57.444
tf,NFO,79506,,,,,39.50,-63.03,,1745209559,,,,,,,,,,,,2025-04-21 09:55:58.648
tf,NFO,79506,,,,,39.60,-62.94,,1745209559,,,,56.40,13984350,,,39.45,39.55,,150,2025-04-21 09:55:58.782
