t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79547,,,,,122.45,43.22,,1745209516,,,,,,,,,,,,2025-04-21 09:55:16.623
tf,NFO,79547,,,,,126.70,48.19,,1745209517,,,,107.48,29615400,,,126.70,126.90,75,225,2025-04-21 09:55:17.434
tf,NFO,79547,,,,,126.25,47.66,,1745209517,,,,,,,,,,,,2025-04-21 09:55:17.606
tf,NFO,79547,,,,,127.20,48.77,,1745209518,,,,,,,,,,,,2025-04-21 09:55:18.705
tf,NFO,79547,,,,,127.55,49.18,,1745209519,,,,107.53,29691825,,,127.15,127.50,900,75,2025-04-21 09:55:19.058
tf,NFO,79547,,,,,126.35,47.78,,1745209519,,,,,,,,,,,,2025-04-21 09:55:19.865
tf,NFO,79547,,,,,126.25,47.66,,1745209520,,,,,,,,,,,,2025-04-21 09:55:20.603
tf,NFO,79547,,,,,127.15,48.71,,1745209521,,,,107.57,29754825,,,,127.45,600,300,2025-04-21 09:55:20.839
tf,NFO,79547,,,,,128.45,50.23,,1745209521,,,,,,,,,,,,2025-04-21 09:55:21.606
tf,NFO,79547,,,,,,,,1745209522,,129.25,,107.63,29843625,,,128.15,128.45,825,225,2025-04-21 09:55:22.443
tf,NFO,79547,,,,,129.85,51.87,,1745209523,,,,,,,,,,,,2025-04-21 09:55:22.805
tf,NFO,79547,,,,,130.00,52.05,,1745209523,,,,,,,,,,,,2025-04-21 09:55:23.607
tf,NFO,79547,,,,,129.15,51.05,,1745209524,,130.50,,107.74,29991750,,,129.15,129.50,750,375,2025-04-21 09:55:24.046
tf,NFO,79547,,,,,130.10,52.16,,1745209524,,,,,,,,,,,,2025-04-21 09:55:24.609
tf,NFO,79547,,,,,128.95,50.82,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.694
tf,NFO,79547,,,,,129.00,50.88,,1745209526,,130.60,,107.78,30045000,,,128.80,129.10,525,450,2025-04-21 09:55:25.917
tf,NFO,79547,,,,,129.60,51.58,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.608
tf,NFO,79547,,,,,130.10,52.16,,1745209527,,131.65,,107.83,30115875,,,130.05,130.40,750,825,2025-04-21 09:55:27.452
tf,NFO,79547,,,,,130.30,52.40,,1745209528,,,,,,,,,,,,2025-04-21 09:55:28.612
tf,NFO,79547,,,,,130.10,52.16,,1745209529,,,,107.87,30159525,,,130.10,130.35,75,525,2025-04-21 09:55:29.056
tf,NFO,79547,,,,,129.95,51.99,,1745209529,,,,,,,,,,,,2025-04-21 09:55:29.611
tf,NFO,79547,,,,,130.20,52.28,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.611
tf,NFO,79547,,,,,,,,1745209531,,,,107.92,30229800,,,130.05,130.30,,300,2025-04-21 09:55:30.856
tf,NFO,79547,,,,,130.15,52.22,,1745209531,,,,,,,,,,,,2025-04-21 09:55:31.612
tf,NFO,79547,,,,,130.10,52.16,,1745209532,,,,107.95,30268500,,,130.10,130.35,,750,2025-04-21 09:55:32.625
tf,NFO,79547,,,,,130.05,52.11,,1745209532,,,,,,,,,,,,2025-04-21 09:55:32.856
tf,NFO,79547,,,,,130.55,52.69,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.628
tf,NFO,79547,,,,,130.00,52.05,,1745209534,,,,107.97,30302025,,,129.85,130.15,525,150,2025-04-21 09:55:34.063
tf,NFO,79547,,,,,129.80,51.81,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.617
tf,NFO,79547,,,,,128.30,50.06,,1745209535,,,,,,,,,,,,2025-04-21 09:55:35.633
tf,NFO,79547,,,,,127.75,49.42,,1745209536,,,,108.00,30343125,,,127.75,128.00,225,225,2025-04-21 09:55:35.868
tf,NFO,79547,,,,,128.10,49.82,,1745209536,,,,,,,,,,,,2025-04-21 09:55:36.613
tf,NFO,79547,,,,,129.40,51.35,,1745209537,,,,108.02,30375825,,,129.15,129.45,,825,2025-04-21 09:55:37.464
tf,NFO,79547,,,,,129.25,51.17,,1745209537,,,,,,,,,,,,2025-04-21 09:55:37.616
tf,NFO,79547,,,,,129.60,51.58,,1745209538,,,,,,,,,,,,2025-04-21 09:55:38.689
tf,NFO,79547,,,,,129.05,50.94,,1745209539,,,,108.04,30403650,,,129.05,129.35,375,375,2025-04-21 09:55:39.134
tf,NFO,79547,,,,,129.70,51.70,,1745209539,,,,,,,,,,,,2025-04-21 09:55:39.757
tf,NFO,79547,,,,,129.80,51.81,,1745209540,,,,,,,,,,,,2025-04-21 09:55:40.754
tf,NFO,79547,,,,,129.95,51.99,,1745209541,,,,108.06,30426900,,,129.75,129.95,75,300,2025-04-21 09:55:40.765
tf,NFO,79547,,,,,130.35,52.46,,1745209542,,,,108.07,30450150,,,130.05,130.35,525,675,2025-04-21 09:55:42.471
tf,NFO,79547,,,,,130.30,52.40,,1745209542,,,,,,,,,,,,2025-04-21 09:55:42.622
tf,NFO,79547,,,,,131.10,53.33,,1745209544,,,,,,,,,,,,2025-04-21 09:55:43.838
tf,NFO,79547,,,,,131.05,53.27,,1745209544,,131.75,,108.11,30492150,,,131.05,131.35,375,75,2025-04-21 09:55:44.076
tf,NFO,79547,,,,,130.35,52.46,,1745209544,,,,,,,,,,,,2025-04-21 09:55:44.622
tf,NFO,79547,,,,,129.30,51.23,,1745209545,,,,,,,,,,,,2025-04-21 09:55:45.651
tf,NFO,79547,,,,,129.50,51.46,,1745209546,,131.80,,108.13,30530925,,,129.15,129.45,450,675,2025-04-21 09:55:45.699
tf,NFO,79547,,,,,129.70,51.70,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.626
tf,NFO,79547,,,,,129.20,51.11,,1745209547,,,,108.16,30567075,,,129.25,129.50,525,225,2025-04-21 09:55:47.482
tf,NFO,79547,,,,,129.70,51.70,,1745209547,,,,,,,,,,,,2025-04-21 09:55:47.631
tf,NFO,79547,,,,,129.50,51.46,,1745209548,,,,,,,,,,,,2025-04-21 09:55:48.636
tf,NFO,79547,,,,,129.80,51.81,,1745209549,,,,108.18,30591675,,,129.50,129.80,150,2250,2025-04-21 09:55:49.084
tf,NFO,79547,,,,,130.05,52.11,,1745209549,,,,,,,,,,,,2025-04-21 09:55:49.632
tf,NFO,79547,,,,,129.75,51.75,,1745209550,,,,,,,,,,,,2025-04-21 09:55:50.630
tf,NFO,79547,,,,,129.80,51.81,,1745209551,,,,108.19,30612000,,,129.80,130.10,75,1350,2025-04-21 09:55:50.688
tf,NFO,79547,,,,,129.75,51.75,,1745209551,,,,,,,,,,,,2025-04-21 09:55:51.656
