t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tk,NFO,79512,NIFTY24APR25P23750,2,75,0.05,71.70,-52.70,151.60,1745209403,90.15,126.65,66.20,91.61,9100725,1356975,486600,71.85,71.95,600,450,2025-04-21 09:53:24.014
tf,NFO,79512,,,,,72.15,-52.41,,1745209404,,,,,9102000,,,72.15,72.35,1725,225,2025-04-21 09:53:24.063
tf,NFO,79512,,,,,72.45,-52.21,,1745209405,,,,,,,,,,,,2025-04-21 09:53:25.528
tf,NFO,79512,,,,,,,,1745209406,,,,91.60,9104175,,,72.65,72.85,450,600,2025-04-21 09:53:25.663
tf,NFO,79512,,,,,73.05,-51.81,,1745209406,,,,,,,,,,,,2025-04-21 09:53:26.684
tf,NFO,79512,,,,,,,,1745209407,,,,,9106875,,,72.90,73.10,1650,375,2025-04-21 09:53:27.462
tf,NFO,79512,,,,,73.30,-51.65,,1745209408,,,,,,,,,,,,2025-04-21 09:53:28.653
tf,NFO,79512,,,,,73.75,-51.35,,1745209409,,,,,9107250,,,73.55,73.70,450,300,2025-04-21 09:53:29.104
tf,NFO,79512,,,,,73.30,-51.65,,1745209410,,,,,,,,,,,,2025-04-21 09:53:30.537
tf,NFO,79512,,,,,73.05,-51.81,,1745209411,,,,91.59,9109275,,,73.25,73.40,75,450,2025-04-21 09:53:30.670
tf,NFO,79512,,,,,73.20,-51.72,,1745209411,,,,,,,,,,,,2025-04-21 09:53:31.534
tf,NFO,79512,,,,,73.75,-51.35,,1745209412,,,,,9109575,,,73.55,73.75,675,1275,2025-04-21 09:53:32.543
tf,NFO,79512,,,,,73.95,-51.22,,1745209413,,,,,,,,,,,,2025-04-21 09:53:33.568
tf,NFO,79512,,,,,73.85,-51.29,,1745209414,,,,,9111075,,,73.90,74.10,525,975,2025-04-21 09:53:34.073
tf,NFO,79512,,,,,73.75,-51.35,,1745209414,,,,,,,,,,,,2025-04-21 09:53:34.546
tf,NFO,79512,,,,,74.05,-51.15,,1745209415,,,,,,,,,,,,2025-04-21 09:53:35.547
tf,NFO,79512,,,,,73.85,-51.29,,1745209416,,,,,9113100,,,73.65,73.85,600,750,2025-04-21 09:53:35.677
tf,NFO,79512,,,,,73.40,-51.58,,1745209417,,,,91.58,9113850,,,73.30,73.50,975,1875,2025-04-21 09:53:37.479
tf,NFO,79512,,,,,73.10,-51.78,,1745209418,,,,,,,,,,,,2025-04-21 09:53:38.539
tf,NFO,79512,,,,,,,,1745209419,,,,,9115275,,,73.25,73.40,225,375,2025-04-21 09:53:39.152
tf,NFO,79512,,,,,72.35,-52.28,,1745209420,,,,,,,,,,,,2025-04-21 09:53:40.572
tf,NFO,79512,,,,,72.50,-52.18,,1745209421,,,,91.57,9118950,,,72.30,72.50,750,1500,2025-04-21 09:53:40.682
tf,NFO,79512,,,,,71.75,-52.67,,1745209421,,,,,,,,,,,,2025-04-21 09:53:41.544
tf,NFO,79512,,,,,72.30,-52.31,,1745209422,,,,91.56,9123600,,,72.10,72.30,1575,1125,2025-04-21 09:53:42.492
tf,NFO,79512,,,,,73.45,-51.55,,1745209423,,,,,,,,,,,,2025-04-21 09:53:43.544
tf,NFO,79512,,,,,,,,1745209424,,,,,9124725,,,73.10,73.25,375,225,2025-04-21 09:53:44.114
tf,NFO,79512,,,,,72.75,-52.01,,1745209424,,,,,,,,,,,,2025-04-21 09:53:44.568
tf,NFO,79512,,,,,73.15,-51.75,,1745209425,,,,,,,,,,,,2025-04-21 09:53:45.658
tf,NFO,79512,,,,,,,,1745209426,,,,,9126525,,,73.00,73.15,300,600,2025-04-21 09:53:45.694
tf,NFO,79512,,,,,73.40,-51.58,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.682
tf,NFO,79512,,,,,73.05,-51.81,,1745209427,,,,91.55,9127875,,,72.90,73.10,525,1875,2025-04-21 09:53:47.492
tf,NFO,79512,,,,,73.10,-51.78,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.543
tf,NFO,79512,,,,,72.85,-51.95,,1745209429,,,,,9128175,,,72.60,72.80,675,975,2025-04-21 09:53:49.117
tf,NFO,79512,,,,,72.70,-52.04,,1745209429,,,,,,,,,,,,2025-04-21 09:53:49.585
tf,NFO,79512,,,,,73.00,-51.85,,1745209430,,,,,,,,,,,,2025-04-21 09:53:50.545
tf,NFO,79512,,,,,73.30,-51.65,,1745209431,,,,,9129750,,,73.10,73.30,825,750,2025-04-21 09:53:50.708
tf,NFO,79512,,,,,72.50,-52.18,,1745209431,,,,,,,,,,,,2025-04-21 09:53:51.544
tf,NFO,79512,,,,,72.85,-51.95,,1745209432,,,,,9131250,,,72.75,72.95,450,900,2025-04-21 09:53:52.495
tf,NFO,79512,,,,,72.55,-52.14,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.640
tf,NFO,79512,,,,,72.70,-52.04,,1745209434,,,,91.54,9132675,,,72.60,72.80,1350,450,2025-04-21 09:53:54.153
tf,NFO,79512,,,,,72.65,-52.08,,1745209434,,,,,,,,,,,,2025-04-21 09:53:54.614
tf,NFO,79512,,,,,72.80,-51.98,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.552
tf,NFO,79512,,,,,72.40,-52.24,,1745209436,,,,,9133725,,,72.15,72.35,825,975,2025-04-21 09:53:55.723
tf,NFO,79512,,,,,72.00,-52.51,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.562
tf,NFO,79512,,,,,73.00,-51.85,,1745209437,,,,91.53,9138375,,,73.00,73.20,1350,300,2025-04-21 09:53:57.511
tf,NFO,79512,,,,,72.50,-52.18,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.552
tf,NFO,79512,,,,,71.85,-52.61,,1745209439,,,,,9139950,,,71.75,71.90,150,975,2025-04-21 09:53:59.148
tf,NFO,79512,,,,,71.75,-52.67,,1745209439,,,,,,,,,,,,2025-04-21 09:53:59.624
tf,NFO,79512,,,,,71.85,-52.61,,1745209440,,,,,,,,,,,,2025-04-21 09:54:00.636
tf,NFO,79512,,,,,,,,1745209441,,,,,9141150,,,71.50,71.65,300,300,2025-04-21 09:54:00.829
tf,NFO,79512,,,,,72.05,-52.47,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.650
tf,NFO,79512,,,,,71.55,-52.80,,1745209442,,,,91.52,9143775,,,71.55,71.70,675,525,2025-04-21 09:54:02.517
tf,NFO,79512,,,,,71.75,-52.67,,1745209443,,,,,,,,,,,,2025-04-21 09:54:03.555
tf,NFO,79512,,,,,71.90,-52.57,,1745209444,,,,,9145500,,,72.10,72.25,1275,75,2025-04-21 09:54:04.117
tf,NFO,79512,,,,,72.35,-52.28,,1745209444,,,,,,,,,,,,2025-04-21 09:54:04.559
tf,NFO,79512,,,,,72.40,-52.24,,1745209445,,,,,,,,,,,,2025-04-21 09:54:05.576
tf,NFO,79512,,,,,,,,1745209446,,,,,9145800,,,72.60,72.75,375,675,2025-04-21 09:54:05.797
tf,NFO,79512,,,,,72.90,-51.91,,1745209446,,,,,,,,,,,,2025-04-21 09:54:06.590
tf,NFO,79512,,,,,72.35,-52.28,,1745209447,,,,,9146400,,,71.75,71.95,,225,2025-04-21 09:54:07.516
tf,NFO,79512,,,,,71.85,-52.61,,1745209448,,,,,,,,,,,,2025-04-21 09:54:08.560
tf,NFO,79512,,,,,72.00,-52.51,,1745209449,,,,91.51,9148725,,,71.95,72.15,,900,2025-04-21 09:54:09.124
tf,NFO,79512,,,,,72.15,-52.41,,1745209449,,,,,,,,,,,,2025-04-21 09:54:09.559
tf,NFO,79512,,,,,72.30,-52.31,,1745209450,,,,,,,,,,,,2025-04-21 09:54:10.560
tf,NFO,79512,,,,,72.65,-52.08,,1745209451,,,,,9150300,,,72.70,72.85,150,825,2025-04-21 09:54:10.724
tf,NFO,79512,,,,,72.60,-52.11,,1745209451,,,,,,,,,,,,2025-04-21 09:54:11.561
tf,NFO,79512,,,,,,,,1745209452,,,,,9151275,,,72.30,72.50,300,1875,2025-04-21 09:54:12.562
tf,NFO,79512,,,,,72.80,-51.98,,1745209453,,,,,,,,,,,,2025-04-21 09:54:12.980
tf,NFO,79512,,,,,72.60,-52.11,,1745209453,,,,,,,,,,,,2025-04-21 09:54:13.562
tf,NFO,79512,,,,,72.70,-52.04,,1745209454,,,,91.50,9151950,,,72.60,72.80,1425,675,2025-04-21 09:54:14.173
tf,NFO,79512,,,,,72.60,-52.11,,1745209454,,,,,,,,,,,,2025-04-21 09:54:14.560
tf,NFO,79512,,,,,72.30,-52.31,,1745209456,,,,,9152400,,,72.00,72.20,,1425,2025-04-21 09:54:15.768
tf,NFO,79512,,,,,71.20,-53.03,,1745209456,,,,,,,,,,,,2025-04-21 09:54:16.578
tf,NFO,79512,,,,,71.70,-52.70,,1745209457,,,,,9153000,,,71.45,71.65,,600,2025-04-21 09:54:17.590
tf,NFO,79512,,,,,71.45,-52.87,,1745209458,,,,,,,,,,,,2025-04-21 09:54:18.608
tf,NFO,79512,,,,,70.80,-53.30,,1745209459,,,,91.49,9156525,,,71.05,71.25,750,1050,2025-04-21 09:54:19.291
tf,NFO,79512,,,,,70.40,-53.56,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.126
tf,NFO,79512,,,,,70.25,-53.66,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.588
tf,NFO,79512,,,,,,,,1745209461,,,,91.47,9167325,,,70.15,70.35,975,900,2025-04-21 09:54:20.818
tf,NFO,79512,,,,,70.00,-53.83,,1745209461,,,,,,,,,,,,2025-04-21 09:54:21.577
tf,NFO,79512,,,,,70.30,-53.63,,1745209462,,,,91.41,9192525,,,70.35,70.50,300,225,2025-04-21 09:54:22.637
tf,NFO,79512,,,,,69.60,-54.09,,1745209463,,,,,,,,,,,,2025-04-21 09:54:23.568
tf,NFO,79512,,,,,69.50,-54.16,,1745209464,,,,91.40,9197925,,,69.40,69.55,600,150,2025-04-21 09:54:24.144
tf,NFO,79512,,,,,69.55,-54.12,,1745209464,,,,,,,,,,,,2025-04-21 09:54:24.619
tf,NFO,79512,,,,,69.85,-53.92,,1745209465,,,,,,,,,,,,2025-04-21 09:54:25.674
tf,NFO,79512,,,,,70.00,-53.83,,1745209466,,,,91.39,9200625,,,70.00,70.15,300,375,2025-04-21 09:54:26.031
tf,NFO,79512,,,,,69.65,-54.06,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.839
tf,NFO,79512,,,,,70.10,-53.76,,1745209467,,,,91.38,9205200,,,69.90,70.10,2250,600,2025-04-21 09:54:27.574
tf,NFO,79512,,,,,69.90,-53.89,,1745209468,,,,,,,,,,,,2025-04-21 09:54:28.573
tf,NFO,79512,,,,,69.75,-53.99,,1745209469,,,,,9207525,,,69.75,69.90,1200,225,2025-04-21 09:54:29.161
tf,NFO,79512,,,,,69.45,-54.19,,1745209469,,,,,,,,,,,,2025-04-21 09:54:29.637
tf,NFO,79512,,,,,70.35,-53.59,,1745209470,,,,,,,,,,,,2025-04-21 09:54:30.572
