t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tk,NFO,79503,NIFTY24APR25C23550,2,75,0.05,488.00,23.95,393.70,1745209404,413.95,505.85,396.00,443.16,188175,143250,201675,490.00,491.45,75,75,2025-04-21 09:53:24.001
tf,NFO,79503,,,,,488.75,24.14,,1745209405,,,,,,,,,,,,2025-04-21 09:53:25.281
tf,NFO,79503,,,,,,,,1745209405,,,,443.18,188250,,,488.80,489.90,,,2025-04-21 09:53:25.609
tf,NFO,79503,,,,,488.00,23.95,,1745209406,,,,,,,,,,,,2025-04-21 09:53:26.042
tf,NFO,79503,,,,,,,,1745209407,,,,443.20,188325,,,487.40,488.60,,,2025-04-21 09:53:27.453
tf,NFO,79503,,,,,,,,1745209409,,,,,,,,485.70,487.35,,,2025-04-21 09:53:29.101
tf,NFO,79503,,,,,486.40,23.55,,1745209410,,,,,,,,,,,,2025-04-21 09:53:30.096
tf,NFO,79503,,,,,,,,1745209410,,,,443.22,188400,,,487.45,488.70,,,2025-04-21 09:53:30.606
tf,NFO,79503,,,,,488.00,23.95,,1745209411,,,,,,,,,,,,2025-04-21 09:53:30.892
tf,NFO,79503,,,,,,,,1745209412,,,,443.23,188475,,,486.55,488.00,,,2025-04-21 09:53:32.407
tf,NFO,79503,,,,,,,,1745209414,,,,,,,,485.30,486.85,225,,2025-04-21 09:53:34.009
tf,NFO,79503,,,,,,,,1745209415,,,,,,,,485.65,487.40,,150,2025-04-21 09:53:35.614
tf,NFO,79503,,,,,,,,1745209417,,,,,,,,487.55,489.30,150,75,2025-04-21 09:53:37.411
tf,NFO,79503,,,,,488.55,24.09,,1745209419,,,,443.25,188550,,,488.50,489.75,,,2025-04-21 09:53:39.148
tf,NFO,79503,,,,,,,,1745209421,,,,,,,,491.40,492.60,75,,2025-04-21 09:53:40.818
tf,NFO,79503,,,,,,,,1745209422,,,,,,,,490.30,491.95,,,2025-04-21 09:53:42.420
tf,NFO,79503,,,,,487.05,23.71,,1745209424,,,,443.27,188625,,,487.50,488.95,,150,2025-04-21 09:53:44.028
