t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tf,NFO,79640,,,,,,,,1745209503,,,,,23872575,,,26.30,26.40,,1350,2025-04-21 09:55:02.849
tf,NFO,79640,,,,,26.40,27.54,,1745209504,,,,,,,,,,,,2025-04-21 09:55:04.333
tf,NFO,79640,,,,,26.50,28.02,,1745209504,,,,24.17,23890800,,,26.45,26.55,2250,2475,2025-04-21 09:55:04.448
tf,NFO,79640,,,,,26.35,27.29,,1745209506,,,,,23896425,,,26.35,26.45,3975,2325,2025-04-21 09:55:06.163
tf,NFO,79640,,,,,26.55,28.26,,1745209507,,,,,,,,,,,,2025-04-21 09:55:07.404
tf,NFO,79640,,,,,,,,1745209508,,,,,23906775,,,26.45,26.55,3600,1125,2025-04-21 09:55:07.881
tf,NFO,79640,,,,,26.50,28.02,,1745209509,,,,,,,,,,,,2025-04-21 09:55:09.334
tf,NFO,79640,,,,,,,,1745209509,,,,,23913300,,,,26.50,375,825,2025-04-21 09:55:09.457
tf,NFO,79640,,,,,26.40,27.54,,1745209511,,,,,23925975,,,26.40,,3675,1350,2025-04-21 09:55:11.076
tf,NFO,79640,,,,,26.75,29.23,,1745209511,,,,,,,,,,,,2025-04-21 09:55:11.348
tf,NFO,79640,,,,,26.60,28.50,,1745209512,,,,,,,,,,,,2025-04-21 09:55:12.530
tf,NFO,79640,,,,,,,,1745209513,,,,,23933250,,,26.50,26.55,450,1425,2025-04-21 09:55:12.898
tf,NFO,79640,,,,,26.55,28.26,,1745209513,,,,,,,,,,,,2025-04-21 09:55:13.359
tf,NFO,79640,,,,,26.75,29.23,,1745209514,,,,,,,,,,,,2025-04-21 09:55:14.353
tf,NFO,79640,,,,,26.70,28.99,,1745209514,,,,,23941650,,,26.65,26.75,2775,1500,2025-04-21 09:55:14.466
tf,NFO,79640,,,,,27.00,30.43,,1745209515,,,,,,,,,,,,2025-04-21 09:55:15.534
tf,NFO,79640,,,,,,,,1745209516,,,,24.18,23985975,,,26.95,27.00,150,,2025-04-21 09:55:16.073
tf,NFO,79640,,,,,26.95,30.19,,1745209516,,,,,,,,,,,,2025-04-21 09:55:16.334
tf,NFO,79640,,,,,27.80,34.30,,1745209517,,,,,,,,,,,,2025-04-21 09:55:17.356
tf,NFO,79640,,,,,27.95,35.02,,1745209518,,,,24.19,24068325,,,27.90,28.00,900,16800,2025-04-21 09:55:17.896
tf,NFO,79640,,,,,27.80,34.30,,1745209519,,,,24.20,24136050,,,27.70,27.80,1275,1575,2025-04-21 09:55:19.482
tf,NFO,79640,,,,,27.55,33.09,,1745209519,,,,,,,,,,,,2025-04-21 09:55:19.662
tf,NFO,79640,,,,,28.05,35.51,,1745209521,,,,,24175650,,,28.00,28.10,300,1725,2025-04-21 09:55:21.081
tf,NFO,79640,,,,,28.10,35.75,,1745209521,,,,,,,,,,,,2025-04-21 09:55:21.350
tf,NFO,79640,,,,,28.20,36.23,,1745209522,,,,,,,,,,,,2025-04-21 09:55:22.346
tf,NFO,79640,,,,,28.65,38.41,,1745209523,,,,24.21,24240450,,,28.65,28.75,2550,975,2025-04-21 09:55:22.878
tf,NFO,79640,,,,,28.85,39.37,,1745209524,,,,,,,,,,,,2025-04-21 09:55:24.347
tf,NFO,79640,,,,,28.75,38.89,,1745209524,,,,24.22,24282750,,,,28.80,6375,4200,2025-04-21 09:55:24.489
tf,NFO,79640,,,,,28.60,38.16,,1745209525,,,,,,,,,,,,2025-04-21 09:55:25.347
tf,NFO,79640,,,,,28.55,37.92,,1745209526,,,,24.23,24308100,,,28.55,28.65,4125,1350,2025-04-21 09:55:26.219
tf,NFO,79640,,,,,28.75,38.89,,1745209526,,,,,,,,,,,,2025-04-21 09:55:26.457
tf,NFO,79640,,,,,29.05,40.34,,1745209527,,,,,,,,,,,,2025-04-21 09:55:27.371
tf,NFO,79640,,,,,28.65,38.41,,1745209528,,,,24.24,24387675,,,28.65,28.75,3225,1650,2025-04-21 09:55:27.892
tf,NFO,79640,,,,,28.85,39.37,,1745209528,,,,,,,,,,,,2025-04-21 09:55:28.547
tf,NFO,79640,,,,,28.65,38.41,,1745209529,,,,,,,,,,,,2025-04-21 09:55:29.345
tf,NFO,79640,,,,,28.70,38.65,,1745209529,,,,24.25,24403650,,,28.60,28.70,5175,2100,2025-04-21 09:55:29.491
tf,NFO,79640,,,,,28.50,37.68,,1745209530,,,,,,,,,,,,2025-04-21 09:55:30.351
tf,NFO,79640,,,,,29.05,40.34,,1745209531,,,,24.26,24460875,,,29.00,29.10,1125,1650,2025-04-21 09:55:31.098
tf,NFO,79640,,,,,29.00,40.10,,1745209532,,,,,,,,,,,,2025-04-21 09:55:32.441
tf,NFO,79640,,,,,28.80,39.13,,1745209533,,,,,24506325,,,28.80,28.90,2775,525,2025-04-21 09:55:33.057
tf,NFO,79640,,,,,29.10,40.58,,1745209533,,,,,,,,,,,,2025-04-21 09:55:33.354
tf,NFO,79640,,,,,28.90,39.61,,1745209534,,,,,,,,,,,,2025-04-21 09:55:34.351
tf,NFO,79640,,,,,28.80,39.13,,1745209534,,,,24.27,24531450,,,,,2550,1800,2025-04-21 09:55:34.503
tf,NFO,79640,,,,,28.65,38.41,,1745209535,,,,,,,,,,,,2025-04-21 09:55:35.364
tf,NFO,79640,,,,,28.25,36.47,,1745209536,,,,,24548925,,,28.25,28.35,3225,750,2025-04-21 09:55:36.107
tf,NFO,79640,,,,,28.30,36.71,,1745209536,,,,,,,,,,,,2025-04-21 09:55:36.564
tf,NFO,79640,,,,,28.65,38.41,,1745209537,,,,,,,,,,,,2025-04-21 09:55:37.354
tf,NFO,79640,,,,,28.75,38.89,,1745209538,,,,24.28,24566475,,,28.65,28.75,2625,2100,2025-04-21 09:55:37.711
tf,NFO,79640,,,,,28.60,38.16,,1745209539,,,,,24588075,,,28.55,28.65,4800,1200,2025-04-21 09:55:39.537
tf,NFO,79640,,,,,28.70,38.65,,1745209539,,,,,,,,,,,,2025-04-21 09:55:39.540
tf,NFO,79640,,,,,28.65,38.41,,1745209540,,,,,,,,,,,,2025-04-21 09:55:40.373
tf,NFO,79640,,,,,28.85,39.37,,1745209541,,,,,24599100,,,28.85,28.95,2775,3675,2025-04-21 09:55:41.159
tf,NFO,79640,,,,,28.95,39.86,,1745209542,,,,,,,,,,,,2025-04-21 09:55:42.356
tf,NFO,79640,,,,,,,,1745209543,,,,24.29,24639375,,,,,1200,2925,2025-04-21 09:55:42.721
tf,NFO,79640,,,,,29.00,40.10,,1745209543,,,,,,,,,,,,2025-04-21 09:55:43.367
tf,NFO,79640,,,,,29.35,41.79,,1745209544,,,,,24657375,,,29.25,29.35,2700,1875,2025-04-21 09:55:44.349
tf,NFO,79640,,,,,29.25,41.30,,1745209544,,,,,,,,,,,,2025-04-21 09:55:44.357
tf,NFO,79640,,,,,28.80,39.13,,1745209545,,,,,,,,,,,,2025-04-21 09:55:45.423
tf,NFO,79640,,,,,28.65,38.41,,1745209546,,,,24.30,24697500,,,28.60,28.70,2175,2325,2025-04-21 09:55:46.119
tf,NFO,79640,,,,,28.75,38.89,,1745209546,,,,,,,,,,,,2025-04-21 09:55:46.359
tf,NFO,79640,,,,,28.70,38.65,,1745209547,,,,,,,,,,,,2025-04-21 09:55:47.366
tf,NFO,79640,,,,,28.85,39.37,,1745209548,,,,,24708000,,,28.75,28.90,3600,3750,2025-04-21 09:55:47.737
tf,NFO,79640,,,,,28.80,39.13,,1745209548,,,,,,,,,,,,2025-04-21 09:55:48.366
tf,NFO,79640,,,,,28.75,38.89,,1745209549,,,,,24721050,,,28.70,28.80,3750,1725,2025-04-21 09:55:49.330
tf,NFO,79640,,,,,28.85,39.37,,1745209550,,,,,,,,,,,,2025-04-21 09:55:50.362
tf,NFO,79640,,,,,28.95,39.86,,1745209551,,,,24.31,24730050,,,28.85,28.95,2850,2100,2025-04-21 09:55:51.126
tf,NFO,79640,,,,,28.85,39.37,,1745209551,,,,,,,,,,,,2025-04-21 09:55:51.375
tf,NFO,79640,,,,,28.80,39.13,,1745209552,,,,,,,,,,,,2025-04-21 09:55:52.439
tf,NFO,79640,,,,,28.40,37.20,,1745209553,,,,,24742425,,,28.35,28.45,975,4050,2025-04-21 09:55:52.835
tf,NFO,79640,,,,,28.10,35.75,,1745209553,,,,,,,,,,,,2025-04-21 09:55:53.371
tf,NFO,79640,,,,,28.05,35.51,,1745209554,,,,,24783900,,,27.95,28.05,2100,2025,2025-04-21 09:55:54.366
tf,NFO,79640,,,,,27.95,35.02,,1745209554,,,,,,,,,,,,2025-04-21 09:55:54.370
tf,NFO,79640,,,,,28.25,36.47,,1745209555,,,,,,,,,,,,2025-04-21 09:55:55.383
tf,NFO,79640,,,,,28.05,35.51,,1745209556,,,,24.32,24803625,,,28.00,28.10,,2400,2025-04-21 09:55:56.135
tf,NFO,79640,,,,,27.95,35.02,,1745209556,,,,,,,,,,,,2025-04-21 09:55:56.372
tf,NFO,79640,,,,,27.80,34.30,,1745209558,,,,,24813825,,,27.75,27.85,,1200,2025-04-21 09:55:57.738
tf,NFO,79640,,,,,27.35,32.13,,1745209558,,,,,,,,,,,,2025-04-21 09:55:58.616
tf,NFO,79640,,,,,27.00,30.43,,1745209559,,,,24.33,24877575,,,27.00,27.05,1575,2700,2025-04-21 09:55:59.428
tf,NFO,79640,,,,,26.55,28.26,,1745209560,,,,,,,,,,,,2025-04-21 09:56:00.369
tf,NFO,79640,,,,,27.00,30.43,,1745209561,,,,,24906000,,,26.85,26.95,2775,225,2025-04-21 09:56:01.140
tf,NFO,79640,,,,,27.05,30.68,,1745209561,,,,,,,,,,,,2025-04-21 09:56:01.568
tf,NFO,79640,,,,,27.15,31.16,,1745209562,,,,,,,,,,,,2025-04-21 09:56:02.383
tf,NFO,79640,,,,,27.05,30.68,,1745209563,,,,,24944325,,,26.95,27.00,75,3150,2025-04-21 09:56:02.743
tf,NFO,79640,,,,,26.80,29.47,,1745209564,,,,24.34,24958575,,,26.80,26.90,525,2775,2025-04-21 09:56:04.349
tf,NFO,79640,,,,,26.90,29.95,,1745209564,,,,,,,,,,,,2025-04-21 09:56:04.380
tf,NFO,79640,,,,,27.15,31.16,,1745209565,,,,,,,,,,,,2025-04-21 09:56:05.369
tf,NFO,79640,,,,,27.05,30.68,,1745209566,,,,,24972825,,,27.05,27.10,375,3150,2025-04-21 09:56:06.152
tf,NFO,79640,,,,,27.15,31.16,,1745209566,,,,,,,,,,,,2025-04-21 09:56:06.367
tf,NFO,79640,,,,,27.25,31.64,,1745209567,,,,,,,,,,,,2025-04-21 09:56:07.376
tf,NFO,79640,,,,,27.30,31.88,,1745209568,,,,,24981225,,,27.25,27.35,2100,2175,2025-04-21 09:56:07.752
tf,NFO,79640,,,,,27.65,33.57,,1745209568,,,,,,,,,,,,2025-04-21 09:56:08.374
tf,NFO,79640,,,,,27.95,35.02,,1745209569,,,,,25007775,,,28.00,28.05,1725,75,2025-04-21 09:56:09.357
tf,NFO,79640,,,,,27.85,34.54,,1745209570,,,,,,,,,,,,2025-04-21 09:56:10.377
tf,NFO,79640,,,,,28.00,35.27,,1745209571,,,,,25015650,,,27.95,,2775,1275,2025-04-21 09:56:11.165
