t,e,tk,ts,pp,ls,ti,lp,pc,c,ft,o,h,l,ap,v,oi,poi,bp1,sp1,bq1,sq1,received_timestamp
tk,NFO,79528,NIFTY24APR25P23950,2,75,0.05,138.45,-42.92,242.55,1745209404,209.05,219.00,128.00,166.43,18316200,2039775,124125,137.90,138.20,675,150,2025-04-21 09:53:24.026
tf,NFO,79528,,,,,138.10,-43.06,,1745209404,,,,,,,,,,,,2025-04-21 09:53:24.340
tf,NFO,79528,,,,,138.50,-42.90,,1745209405,,,,,,,,,,,,2025-04-21 09:53:25.340
tf,NFO,79528,,,,,138.35,-42.96,,1745209405,,,,166.42,18324300,,,138.35,138.70,750,750,2025-04-21 09:53:25.532
tf,NFO,79528,,,,,139.00,-42.69,,1745209406,,,,,,,,,,,,2025-04-21 09:53:26.409
tf,NFO,79528,,,,,138.75,-42.80,,1745209407,,,,166.41,18330225,,,138.75,138.95,375,75,2025-04-21 09:53:27.426
tf,NFO,79528,,,,,140.20,-42.20,,1745209408,,,,,,,,,,,,2025-04-21 09:53:28.448
tf,NFO,79528,,,,,140.25,-42.18,,1745209409,,,,166.40,18335250,,,139.95,140.25,1125,675,2025-04-21 09:53:29.098
tf,NFO,79528,,,,,140.50,-42.07,,1745209409,,,,,,,,,,,,2025-04-21 09:53:29.573
tf,NFO,79528,,,,,139.60,-42.44,,1745209410,,,,,,,,,,,,2025-04-21 09:53:30.345
tf,NFO,79528,,,,,139.55,-42.47,,1745209410,,,,166.39,18340650,,,139.35,139.50,75,300,2025-04-21 09:53:30.563
tf,NFO,79528,,,,,139.90,-42.32,,1745209411,,,,,,,,,,,,2025-04-21 09:53:31.347
tf,NFO,79528,,,,,140.00,-42.28,,1745209412,,,,166.38,18348225,,,139.95,140.25,150,900,2025-04-21 09:53:32.339
tf,NFO,79528,,,,,140.45,-42.09,,1745209413,,,,,,,,,,,,2025-04-21 09:53:33.376
tf,NFO,79528,,,,,141.05,-41.85,,1745209414,,,,166.37,18357300,,,140.85,141.20,525,675,2025-04-21 09:53:34.006
tf,NFO,79528,,,,,139.95,-42.30,,1745209414,,,,,,,,,,,,2025-04-21 09:53:34.350
tf,NFO,79528,,,,,140.75,-41.97,,1745209415,,,,,,,,,,,,2025-04-21 09:53:35.350
tf,NFO,79528,,,,,140.90,-41.91,,1745209415,,,,166.36,18361275,,,140.65,141.00,300,825,2025-04-21 09:53:35.556
tf,NFO,79528,,,,,139.85,-42.34,,1745209416,,,,,,,,,,,,2025-04-21 09:53:36.351
tf,NFO,79528,,,,,140.00,-42.28,,1745209417,,,,,18363600,,,139.50,139.75,1350,75,2025-04-21 09:53:37.355
tf,NFO,79528,,,,,139.20,-42.61,,1745209418,,,,,,,,,,,,2025-04-21 09:53:38.351
tf,NFO,79528,,,,,139.05,-42.67,,1745209419,,,,,18364875,,,138.90,139.10,150,225,2025-04-21 09:53:39.142
tf,NFO,79528,,,,,139.40,-42.53,,1745209419,,,,,,,,,,,,2025-04-21 09:53:39.373
tf,NFO,79528,,,,,138.40,-42.94,,1745209420,,,,,,,,,,,,2025-04-21 09:53:40.420
tf,NFO,79528,,,,,138.05,-43.08,,1745209420,,,,166.35,18372900,,,137.75,138.05,825,375,2025-04-21 09:53:40.594
tf,NFO,79528,,,,,137.30,-43.39,,1745209421,,,,,,,,,,,,2025-04-21 09:53:41.363
tf,NFO,79528,,,,,137.60,-43.27,,1745209422,,,,,,,,,,,,2025-04-21 09:53:42.368
tf,NFO,79528,,,,,,,,1745209422,,,,166.33,18380850,,,137.70,138.00,450,750,2025-04-21 09:53:42.373
tf,NFO,79528,,,,,139.10,-42.65,,1745209423,,,,,,,,,,,,2025-04-21 09:53:43.360
tf,NFO,79528,,,,,139.40,-42.53,,1745209424,,,,,18385125,,,139.40,139.75,600,900,2025-04-21 09:53:43.965
tf,NFO,79528,,,,,138.85,-42.75,,1745209424,,,,,,,,,,,,2025-04-21 09:53:44.360
tf,NFO,79528,,,,,138.95,-42.71,,1745209425,,,,,,,,,,,,2025-04-21 09:53:45.360
tf,NFO,79528,,,,,139.00,-42.69,,1745209425,,,,166.32,18386850,,,139.10,139.35,150,150,2025-04-21 09:53:45.669
tf,NFO,79528,,,,,139.35,-42.55,,1745209426,,,,,,,,,,,,2025-04-21 09:53:46.486
tf,NFO,79528,,,,,139.50,-42.49,,1745209427,,,,,,,,,,,,2025-04-21 09:53:47.357
tf,NFO,79528,,,,,,,,1745209427,,,,,18388875,,,138.80,139.15,1125,1425,2025-04-21 09:53:47.388
tf,NFO,79528,,,,,138.70,-42.82,,1745209428,,,,,,,,,,,,2025-04-21 09:53:48.368
tf,NFO,79528,,,,,138.90,-42.73,,1745209429,,,,,18392250,,,138.65,138.95,225,825,2025-04-21 09:53:48.997
tf,NFO,79528,,,,,138.40,-42.94,,1745209429,,,,,,,,,,,,2025-04-21 09:53:49.358
tf,NFO,79528,,,,,139.00,-42.69,,1745209430,,,,,,,,,,,,2025-04-21 09:53:50.359
tf,NFO,79528,,,,,139.65,-42.42,,1745209430,,,,166.31,18394200,,,139.35,139.60,,300,2025-04-21 09:53:50.585
tf,NFO,79528,,,,,138.30,-42.98,,1745209431,,,,,,,,,,,,2025-04-21 09:53:51.369
tf,NFO,79528,,,,,138.85,-42.75,,1745209432,,,,,,,,,,,,2025-04-21 09:53:52.417
tf,NFO,79528,,,,,,,,1745209432,,,,,18398100,,,138.65,138.95,150,375,2025-04-21 09:53:52.417
tf,NFO,79528,,,,,138.60,-42.86,,1745209433,,,,,,,,,,,,2025-04-21 09:53:53.431
tf,NFO,79528,,,,,,,,1745209434,,,,166.30,18399825,,,138.55,138.80,225,675,2025-04-21 09:53:54.039
tf,NFO,79528,,,,,138.35,-42.96,,1745209434,,,,,,,,,,,,2025-04-21 09:53:54.396
tf,NFO,79528,,,,,139.20,-42.61,,1745209435,,,,,,,,,,,,2025-04-21 09:53:55.415
tf,NFO,79528,,,,,,,,1745209435,,,,166.29,18406950,,,138.35,138.60,525,225,2025-04-21 09:53:55.588
tf,NFO,79528,,,,,137.60,-43.27,,1745209436,,,,,,,,,,,,2025-04-21 09:53:56.388
tf,NFO,79528,,,,,139.00,-42.69,,1745209437,,,,,,,,,,,,2025-04-21 09:53:57.363
tf,NFO,79528,,,,,,,,1745209437,,,,166.28,18413175,,,139.05,139.35,300,525,2025-04-21 09:53:57.377
tf,NFO,79528,,,,,138.40,-42.94,,1745209438,,,,,,,,,,,,2025-04-21 09:53:58.373
tf,NFO,79528,,,,,137.70,-43.23,,1745209439,,,,166.27,18419625,,,137.30,137.55,75,750,2025-04-21 09:53:59.035
tf,NFO,79528,,,,,137.55,-43.29,,1745209439,,,,,,,,,,,,2025-04-21 09:53:59.455
tf,NFO,79528,,,,,137.30,-43.39,,1745209440,,,,,,,,,,,,2025-04-21 09:54:00.398
tf,NFO,79528,,,,,,,,1745209440,,,,166.26,18426225,,,136.85,137.15,150,450,2025-04-21 09:54:00.663
tf,NFO,79528,,,,,138.00,-43.10,,1745209441,,,,,,,,,,,,2025-04-21 09:54:01.456
tf,NFO,79528,,,,,137.20,-43.43,,1745209442,,,,,18429525,,,137.20,137.50,525,600,2025-04-21 09:54:02.242
tf,NFO,79528,,,,,136.85,-43.58,,1745209442,,,,,,,,,,,,2025-04-21 09:54:02.442
tf,NFO,79528,,,,,137.20,-43.43,,1745209443,,,,,,,,,,,,2025-04-21 09:54:03.372
tf,NFO,79528,,,,,138.05,-43.08,,1745209444,,,,166.25,18432075,,,137.70,138.00,1500,75,2025-04-21 09:54:04.014
tf,NFO,79528,,,,,137.30,-43.39,,1745209444,,,,,,,,,,,,2025-04-21 09:54:04.369
tf,NFO,79528,,,,,137.65,-43.25,,1745209445,,,,,,,,,,,,2025-04-21 09:54:05.368
tf,NFO,79528,,,,,138.45,-42.92,,1745209445,,,,,18434850,,,138.15,138.45,450,975,2025-04-21 09:54:05.593
tf,NFO,79528,,,,,139.00,-42.69,,1745209446,,,,,,,,,,,,2025-04-21 09:54:06.379
tf,NFO,79528,,,,,138.45,-42.92,,1745209447,,,,166.24,18440550,,,138.10,138.35,,150,2025-04-21 09:54:07.201
tf,NFO,79528,,,,,137.40,-43.35,,1745209447,,,,,,,,,,,,2025-04-21 09:54:07.376
tf,NFO,79528,,,,,137.10,-43.48,,1745209448,,,,,,,,,,,,2025-04-21 09:54:08.375
tf,NFO,79528,,,,,137.60,-43.27,,1745209449,,,,,18443700,,,137.40,137.60,150,450,2025-04-21 09:54:08.997
tf,NFO,79528,,,,,137.95,-43.13,,1745209449,,,,,,,,,,,,2025-04-21 09:54:09.386
tf,NFO,79528,,,,,138.05,-43.08,,1745209450,,,,,,,,,,,,2025-04-21 09:54:10.376
tf,NFO,79528,,,,,138.30,-42.98,,1745209450,,,,166.23,18445425,,,138.30,138.55,75,675,2025-04-21 09:54:10.601
tf,NFO,79528,,,,,137.70,-43.23,,1745209452,,,,,18448500,,,137.85,138.20,675,450,2025-04-21 09:54:12.276
tf,NFO,79528,,,,,138.75,-42.80,,1745209453,,,,,,,,,,,,2025-04-21 09:54:13.558
tf,NFO,79528,,,,,138.85,-42.75,,1745209454,,,,166.22,18452550,,,138.60,138.90,300,675,2025-04-21 09:54:14.030
tf,NFO,79528,,,,,138.45,-42.92,,1745209454,,,,,,,,,,,,2025-04-21 09:54:14.455
tf,NFO,79528,,,,,137.60,-43.27,,1745209455,,,,,,,,,,,,2025-04-21 09:54:15.381
tf,NFO,79528,,,,,138.00,-43.10,,1745209455,,,,,18455925,,,137.75,137.90,75,300,2025-04-21 09:54:15.607
tf,NFO,79528,,,,,136.35,-43.78,,1745209456,,,,,,,,,,,,2025-04-21 09:54:16.385
tf,NFO,79528,,,,,137.05,-43.50,,1745209457,,,,166.21,18460275,,,136.75,137.05,375,525,2025-04-21 09:54:17.256
tf,NFO,79528,,,,,136.80,-43.60,,1745209457,,,,,,,,,,,,2025-04-21 09:54:17.422
tf,NFO,79528,,,,,136.85,-43.58,,1745209458,,,,,,,,,,,,2025-04-21 09:54:18.383
tf,NFO,79528,,,,,135.85,-43.99,,1745209459,,,,166.20,18464925,,,135.70,135.85,75,450,2025-04-21 09:54:19.121
tf,NFO,79528,,,,,135.90,-43.97,,1745209459,,,,,,,,,,,,2025-04-21 09:54:20.062
tf,NFO,79528,,,,,134.70,-44.47,,1745209460,,,,,,,,,,,,2025-04-21 09:54:20.430
tf,NFO,79528,,,,,134.50,-44.55,,1745209460,,,,166.17,18483000,,,134.50,134.80,1050,300,2025-04-21 09:54:20.618
tf,NFO,79528,,,,,134.55,-44.53,,1745209461,,,,,,,,,,,,2025-04-21 09:54:21.413
tf,NFO,79528,,,,,134.45,-44.57,,1745209462,,,,166.15,18498375,,,134.10,134.40,225,1725,2025-04-21 09:54:22.277
tf,NFO,79528,,,,,134.40,-44.59,,1745209462,,,,,,,,,,,,2025-04-21 09:54:22.512
tf,NFO,79528,,,,,134.15,-44.69,,1745209463,,,,,,,,,,,,2025-04-21 09:54:23.403
tf,NFO,79528,,,,,133.70,-44.88,,1745209464,,,,166.11,18516975,,,133.65,133.85,150,75,2025-04-21 09:54:24.036
tf,NFO,79528,,,,,133.90,-44.79,,1745209464,,,,,,,,,,,,2025-04-21 09:54:24.432
tf,NFO,79528,,,,,134.30,-44.63,,1745209465,,,,,,,,,,,,2025-04-21 09:54:25.601
tf,NFO,79528,,,,,134.75,-44.44,,1745209465,,,,166.10,18527325,,,134.60,134.85,75,,2025-04-21 09:54:25.676
tf,NFO,79528,,,,,134.70,-44.47,,1745209466,,,,,,,,,,,,2025-04-21 09:54:26.619
tf,NFO,79528,,,,,134.20,-44.67,,1745209467,,,,166.09,18531000,,,134.15,134.40,150,375,2025-04-21 09:54:27.242
tf,NFO,79528,,,,,134.70,-44.47,,1745209467,,,,,,,,,,,,2025-04-21 09:54:27.383
tf,NFO,79528,,,,,134.45,-44.57,,1745209468,,,,,,,,,,,,2025-04-21 09:54:28.395
tf,NFO,79528,,,,,,,,1745209469,,,,166.08,18538200,,,133.95,134.30,825,300,2025-04-21 09:54:29.024
tf,NFO,79528,,,,,134.35,-44.61,,1745209469,,,,,,,,,,,,2025-04-21 09:54:29.396
tf,NFO,79528,,,,,135.25,-44.24,,1745209470,,,,,,,,,,,,2025-04-21 09:54:30.491
tf,NFO,79528,,,,,135.00,-44.34,,1745209471,,,,166.07,18542025,,,134.65,134.95,525,900,2025-04-21 09:54:30.712
tf,NFO,79528,,,,,134.30,-44.63,,1745209471,,,,,,,,,,,,2025-04-21 09:54:31.384
tf,NFO,79528,,,,,134.85,-44.40,,1745209472,,,,166.06,18547350,,,134.55,134.85,375,600,2025-04-21 09:54:32.271
tf,NFO,79528,,,,,135.40,-44.18,,1745209473,,,,,,,,,,,,2025-04-21 09:54:33.440
tf,NFO,79528,,,,,134.40,-44.59,,1745209474,,,,,18550125,,,134.00,134.35,2025,300,2025-04-21 09:54:34.051
